run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
1931,0,0,0,0,0,0,28.1238,5879546.1835275,0,0,0,0,0,0,0,0,0.08396,4.44382465189433e-05,0,0,0,11052.9570888889,0,0,0,0,0.0656879818181818,0,0,0,14.848322,0,0,0,0,7.15677551020408e-05
1932,0,0,0,0,0,0,139.8494,122819796.468926,0,0,0,0,0,0,0,0,0.10614,2.21745967861005e-05,0,0,0,191895.072143434,0,0,0,0,0.0768455171717172,0,0,0,51.8388751428572,0,0,0,0,3.9345306122449e-05
1933,0,0,0,0,0,0,253.4654,613745903.771455,0,0,0,0,0,0,0,0,0.117368,3.85912824104373e-05,0,0,0,506897.583993939,0,0,0,0,0.0797503305050505,0,0,0,161.028417183674,0,0,0,0,8.28626285714286e-05
1934,0,0,0,0,0,0,346.09,1282904607.67388,0,0,0,0,0,0,0,0,0.12461,4.41676915295069e-05,0,0,0,849741.910909091,0,0,0,0,0.082591015959596,0,0,0,311.331530612245,0,0,0,0,0.000117124591836735
1935,0,0,0,0,0,0,435.3388,2044618040.23808,0,0,0,0,0,0,0,0,0.135448,4.56688956830921e-05,0,0,0,1195749.44766465,0,0,0,0,0.0868592436363636,0,0,0,360.989414857143,0,0,0,0,0.000127865404081633
1936,0,0,0,0,0,0,102.678,157182245.533803,0,0,0,0,0,0,0,0,0.102522,4.07465862271124e-05,0,0,0,106288.500933333,0,0,0,0,0.0742656191919192,0,0,0,60.7995836734694,0,0,0,0,7.89556285714286e-05
1937,0,0,0,0,0,0,734.923,10560702953.9236,0,0,0,0,0,0,0,0,0.17168,7.38624141817256e-05,0,0,0,2157630.50578384,0,0,0,0,0.100097683232323,0,0,0,1059.70892346939,0,0,0,0,0.000189419591836735
1938,0,0,0,0,0,0,1792.541,28309599947.8465,0,0,0,0,0,0,0,0,0.248588,0.000114401037735341,0,0,0,6594828.62197778,0,0,0,0,0.120043627070707,0,0,0,2694.6026132653,0,0,0,0,0.000323036179591837
1939,0,0,0,0,0,0,3256.1192,58385795790.1113,0,0,0,0,0,0,0,0,0.344646,0.000150214249316997,0,0,0,11482856.8766101,0,0,0,0,0.128976674545455,0,0,0,12278.7452524082,0,0,0,0,0.000815435595918367
1940,0.42,232039.591836735,119.54,91006748.1449347,178.092,1856565140.16503,5829.0248,2261552480878.86,0.050916490935554,0.0210346335747253,0.00949377216055412,0.0751020408163265,0.1,0.0036734693877551,0.266,0.0142918115394306,0.489304,0.000227089917114591,102.8,2335.458,19094.9693333333,11943610.3405939,0.0380499856528366,0.08,0.02,0.116222222222222,0.105042244848485,3.43224489795918,284238.679591837,355747.06442449,164179.471629551,0.0342743625032834,0.00197206579628698,0.0755102040816327,0.0924938775510204,0.00374527875918367
