run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var,growth_rate,warfare_pressure,carrying_capacity,yearly_warfare_mortality,sizeX,allow_matrilocal,matrilocal_pressure,change_residence_pause,sizeY,newborn_male_bias,preferred_marriage_weight
11,1.34,156.101632653061,58.728,668931.912004082,122.648,1896826.26560564,584.211,41691792.7454803,0.113098483639448,0.00334738817459145,0.00835955247197355,0.196326530612245,0.94616,0.0078310949877551,0.47308,2.87027668430336e-05,0.047308,1.61022372084814e-05,13.98,1688.406,5381.948,147836.106062626,0.0686117566382446,0.74,0.052212,0.273972666666667,0.0454239333333333,1.20857142857143,309.40532244898,429.32132244898,322.43865,0.00843664915169225,5.57944206233004e-05,0.00769760653061224,0.00192440163265306,1.92440163265306e-05,0.4,300,500,0.005,1,1,0,0,10,116,0.5
12,10,1405.38612244898,943.412,1454247.60426122,1043.132,1690438.46209645,1287.5582,19578367.7052052,0.746580523000975,0.000244706449748042,0.429872901700964,0.017534693877551,0.532,0.00111344857142857,0.266,0.00149494308893928,0.0266,3.61828339615491e-05,802.96,11609.668,16251.9808888889,39685.4015939394,0.700442158140533,0.804,0.06702,0.111693333333333,0.0168553939393939,0,1339.17128163265,1311.4405877551,448.295749755102,0.00018993902983293,0.000409569457450471,0.0120816326530612,0.00302040816326531,3.02040816326531e-05,0.5,300,500,0.005,1,1,0,0,10,116,0.5
13,10,652.488163265306,1690.708,1327804.54514694,1775.402,2175997.31835732,1885.2436,1418987.91644471,0.879818732660042,0.000127410730558528,0.770859999759145,0.0269551020408163,0.338,0.000398367346938775,0.169,0.00079964134542706,0.0169,1.85777204012918e-05,1582.96,7312.466,11292.9317777778,6013.95332121212,0.85252168468867,0.528,0.0326,0.0498777777777778,0.00742979797979798,0,629.430546938776,605.691628571429,272.813541877551,7.19021268128778e-05,0.000150816396304966,0.0134244897959184,0.00335612244897959,3.35612244897959e-05,0.6,300,500,0.005,1,1,0,0,10,116,0.5
14,10,747.293469387755,2178.388,680268.024853061,2258.482,3627260.6515288,2333.31,363683.401435938,0.917038243690453,0.00011797205120729,0.935864487230606,0.0237755102040816,0.2312,0.000267151428571429,0.1156,0.000416972658100277,0.01156,1.00641754356594e-05,2087.82,5583.138,9731.84866666667,2585.74071919192,0.89315987045153,0.39,0.02046,0.0276133333333333,0.00402557575757576,0,808.2765877551,867.16926122449,110.617742857143,2.91607349435647e-05,0.000144496481464261,0.0134883265306122,0.00337208163265306,3.37208163265306e-05,0.7,300,500,0.005,1,1,0,0,10,116,0.5
15,10,658.635102040816,2529.904,955219.905669388,2608.304,3117797.35185568,2665.3046,210856.854400705,0.935366730975519,0.000121596779758745,1.02203847484065,0.0231387755102041,0.2336,0.000225582040816327,0.1168,0.000402133655832703,0.01168,9.5295278840768e-06,2451.76,4535.538,8960.096,3247.93737979798,0.912383110288173,0.382,0.01936,0.0269466666666667,0.00395042424242424,0,615.682024489794,584.548146938775,99.7851151428569,4.57427141115017e-05,0.000114949668530321,0.0116969795918367,0.00292424489795918,2.92424489795918e-05,0.8,300,500,0.005,1,1,0,0,10,116,0.5
16,9.74,3361.95918367347,572.64,221689.850873469,619.91,523723.767303653,1095.431,231383502.817256,0.829926462423885,0.00115155972111896,0.270045251481994,0.0247438775510204,0.35012,0.00106217978432653,0.17506,0.000905939007069287,0.017506,2.12281608136799e-05,520,1761.812,3352.62288888889,136085.145565657,0.762003995211102,0.553,0.0373544,0.0542953111111111,0.00801993919191919,0.237142857142857,3072.85387755102,2999.18091836735,1338.75298877551,0.000808093855466912,0.000907732276369851,0.0133796587755102,0.00334491469387755,3.34491469387755e-05,0.4,100,1000,0.005,1,1,0,0,10,116,0.5
17,10,4099.47918367347,2527.644,133693.595628571,2552.11,681921.018825346,2505.6482,9170606.51906772,0.977968572510188,0.000237033845103434,1.13861299228889,0.00961632653061224,0.0816,3.20902040816327e-05,0.0408,4.00761098513479e-05,0.00408,9.02580979450244e-07,2501.52,566.778,1108.40688888889,8405.77423232323,0.972123791019502,0.124,0.00346,0.00485777777777778,0.000713252525252525,0,3859.25598367347,3507.77520408163,836.293823224489,5.55016145396022e-05,0.00080399267185846,0.0054014693877551,0.00135036734693878,1.35036734693878e-05,0.5,100,1000,0.005,1,1,0,0,10,116,0.5
18,10,2970.37714285714,3827.96,173890.904591837,3851.306,1102172.66349211,3683.7182,133187302.494049,0.987108337402983,0.00016710441994245,1.54653572802733,0.00760816326530612,0.0592,1.15526530612245e-05,0.0296,2.10633207357017e-05,0.00296,5.05080662739537e-07,3806.52,493.51,1126.946,113955.033610101,0.982640435110129,0.088,0.00228,0.00317333333333333,0.000465212121212121,0,3161.19020408163,3121.55608571429,861.726443632652,3.72700466650544e-05,0.000507035108196285,0.0043585306122449,0.00108963265306122,1.08963265306122e-05,0.6,100,1000,0.005,1,1,0,0,10,116,0.5
19,10,2494.16979591837,4738.316,277258.188004082,4762.606,1023104.06562807,4570.5748,111476028.576627,0.990457753807304,0.000126011759814023,1.73311179615114,0.00520816326530612,0.04,6.25510204081633e-06,0.02,5.99445704207609e-06,0.002,1.397146896714e-07,4719.44,480.066,1238.07088888889,207328.131591919,0.986275461235213,0.064,0.0013,0.00168888888888889,0.000244444444444444,0,2440.86871836735,2021.05608571428,321.434825469387,3.501180944495e-05,0.000337594342889327,0.00244897959183674,0.000612244897959184,6.12244897959184e-06,0.7,100,1000,0.005,1,1,0,0,10,116,0.5
20,10,1653.07102040816,5400.032,200620.955922449,5423.356,768790.309911817,5237.7974,89657694.7304681,0.992613180645466,7.03085888594953e-05,1.80671963861962,0.00414693877551021,0.0248,7.00244897959184e-06,0.0124,4.65318216175359e-06,0.00124,8.51266005759513e-08,5384.52,424.814,1084.10666666667,255882.62679798,0.988196376447218,0.044,0.00124,0.00116444444444444,0.000156040404040404,0,1501.43242448979,1155.33190204081,298.541452285715,2.86797162587901e-05,0.000200866263567279,0.0016254693877551,0.000406367346938776,4.06367346938776e-06,0.8,100,1000,0.005,1,1,0,0,10,116,0.5
21,9.34,3583.89428571429,509.176,1243039.13806122,590.288,1809651.16334714,1087.3976,221020688.771786,0.656881142132184,0.00222279444273624,0.209410479955914,0.0151407755102041,0.64684,0.00110752556734694,0.32342,0.00166063804848828,0.032342,4.60495139883779e-05,403.06,6759.29,10393.4057777778,137686.891070707,0.586629432459909,0.8998,0.069098,0.150333444444444,0.0234540313131313,0.718775510204082,3300.9888,3220.6365877551,1220.92913697959,0.00196544212587567,0.00096809322228534,0.0124914432653061,0.00312286081632653,3.12286081632653e-05,0.4,200,1000,0.005,1,1,0,0,10,116,0.5
22,10,2558.04081632653,2453.408,395940.755106123,2508.894,1625063.8272059,2507.5456,8315240.30763402,0.949981148597701,0.000130497498914429,1.09046860688713,0.0119387755102041,0.1452,5.93571428571429e-05,0.0726,6.48849836230789e-05,0.00726,1.48122679068567e-06,2393.8,2512.386,4647.34288888889,8357.3682949495,0.932897015181493,0.25,0.0105,0.0120111111111111,0.00169282828282828,0,2620.61707755102,2506.41037142857,815.579702693879,3.65253106415071e-05,0.000539860404860793,0.00546628571428571,0.00136657142857143,1.36657142857143e-05,0.5,200,1000,0.005,1,1,0,0,10,116,0.5
23,10,1973.0106122449,3788.952,727036.817697959,3841.804,4038239.50348078,3687.262,75455837.8024621,0.971118097736087,0.000136262691000219,1.51817289517904,0.0102897959183673,0.0904,3.0485306122449e-05,0.0452,3.70042630385488e-05,0.00452,7.86070815764322e-07,3738.64,2069.584,4287.02933333333,115044.529680808,0.959728272040518,0.154,0.00538,0.00599555555555556,0.000839959595959596,0,2058.25560816327,2248.30937142857,785.161808163263,3.74338353964211e-05,0.000321362093612,0.00490187755102041,0.0012254693877551,1.2254693877551e-05,0.6,200,1000,0.005,1,1,0,0,10,116,0.5
24,10,1886.79551020408,4693.76,658836.829893878,4742.882,4965468.28356669,4572.486,109919451.492163,0.979973851892196,0.000108678148458228,1.70889693141536,0.0124244897959184,0.076,5.14595918367347e-05,0.038,6.10692063492064e-05,0.0038,1.3090591855475e-06,4653.02,1564.148,3731.10288888889,209326.807628283,0.970908914016982,0.132,0.00436,0.00521333333333333,0.000741939393939394,0,1773.80408163265,1506.76273061225,400.12882857143,2.83674324420461e-05,0.000275169554293041,0.00613877551020408,0.00153469387755102,1.53469387755102e-05,0.7,200,1000,0.005,1,1,0,0,10,116,0.5
25,10,2442.63510204082,5356.616,242127.031595918,5399.664,2615935.01301083,5242.469,111689325.815861,0.985933278416487,7.01116692538261e-05,1.78795506482151,0.00839183673469388,0.0732,3.5234693877551e-05,0.0366,2.85856638951877e-05,0.00366,5.97763587222462e-07,5325.76,1010.894,2821.60222222222,254642.405436364,0.978300768115698,0.124,0.0035,0.00418888888888889,0.000596262626262626,0,2565.87075918368,2252.60928979592,271.726996938774,1.28299850544686e-05,0.000311732058068322,0.00420587755102041,0.0010514693877551,1.0514693877551e-05,0.8,200,1000,0.005,1,1,0,0,10,116,0.5
26,8.74,2088.32816326531,433.564,4883553.76330204,545.268,3991260.15116634,1078.1828,179599555.323034,0.498787490308616,0.0021036709175504,0.149760460709435,0.00213404081632653,0.83568,0.00079467262677551,0.41784,0.000827002784915092,0.041784,2.78218231185149e-05,288.28,12990.442,19714.4884444444,146877.250181818,0.428565581649261,0.9808,0.0440376,0.215051244444444,0.0355438476767677,1.01265306122449,1964.78806530612,1985.44548571429,764.991534857143,0.00248196890827263,0.000564012471982468,0.00547271183673469,0.00136817795918367,1.36817795918367e-05,0.4,300,1000,0.005,1,1,0,0,10,116,0.5
27,10,2974.29755102041,2414.368,1131433.94548571,2498.196,5718404.29733757,2500.1496,9421253.63943456,0.91776908221731,0.000160585080228919,1.05367270580424,0.0304040816326531,0.2472,0.000390522857142857,0.1236,0.00053280798185941,0.01236,1.16882961563689e-05,2312.78,6762.732,10988.5346666667,8763.84919191919,0.896436317319741,0.398,0.02326,0.0310355555555556,0.00451486868686869,0,2953.74589387755,2980.63304489796,1429.5037957551,3.95372829708972e-05,0.000672071061435164,0.0136777142857143,0.00341942857142857,3.41942857142857e-05,0.5,300,1000,0.005,1,1,0,0,10,116,0.5
28,10,2293.99551020408,3748.448,1383683.45234694,3826.764,7103826.57194376,3686.4188,127466283.758431,0.954503411392575,0.000111667458687667,1.48951248551231,0.0224040816326531,0.1592,0.000114477142857143,0.0796,0.000253140317460317,0.00796,6.1960952156069e-06,3666.62,4884.23,9230.75022222222,116083.639761616,0.939014904193122,0.262,0.01118,0.0152177777777778,0.0022219797979798,0,2278.97887346939,2335.4460244898,759.731880163266,2.81695516334579e-05,0.000456926337231084,0.0117871020408163,0.00294677551020408,2.94677551020408e-05,0.6,300,1000,0.005,1,1,0,0,10,116,0.5
29,10,2220.76897959184,4630.908,1162988.88661633,4704.678,4470926.49587246,4560.694,161540303.292988,0.968916864793749,6.05993784454612e-05,1.6773497497644,0.0134530612244898,0.124,4.71122448979592e-05,0.062,0.000126896447467876,0.0062,3.09603518174947e-06,4566.08,3475.754,7793.82644444444,207473.505652525,0.955092184853989,0.204,0.0067,0.00955555555555556,0.00140686868686869,0,2594.62891428571,2536.22705714286,548.702212244895,2.20315037470984e-05,0.000363543109819428,0.0084734693877551,0.00211836734693878,2.11836734693878e-05,0.7,300,1000,0.005,1,1,0,0,10,116,0.5
30,10,1734.13265306122,5314.312,1341942.00482041,5383.162,8725788.28463215,5240.0592,106107894.127918,0.976231857623401,0.00010279455133093,1.76556889996996,0.0138326530612245,0.1068,5.34861224489796e-05,0.0534,7.0336049382716e-05,0.00534,1.63376889446933e-06,5260.3,2793.374,6882.69222222222,256760.685858586,0.964743134672893,0.162,0.00494,0.00737555555555556,0.00109432323232323,0,1822.72189387755,1674.72322040816,358.103158530613,2.80492203645459e-05,0.000210086973819345,0.00738955102040816,0.00184738775510204,1.84738775510204e-05,0.8,300,1000,0.005,1,1,0,0,10,116,0.5
31,1.36,127.671836734694,57.54,742517.513718367,123.206,3006690.70763018,583.9316,57738122.4667024,0.10739041606111,0.00246754617847974,0.00778460544846664,0.175102040816327,0.94528,0.00862434814432653,0.47264,9.87410527105065e-05,0.047264,2.32967075312841e-05,13.04,1719.066,5701.55044444444,146368.835159596,0.0627576550101827,0.78,0.0485016,0.272739688888889,0.0453458880808081,1.21469387755102,399.930204081633,649.257310204082,347.480523918367,0.00680726031674098,4.54385608273021e-05,0.010924532244898,0.00273113306122449,2.73113306122449e-05,0.4,100,500,0.015,1,1,0,0,10,116,0.5
32,10,1569.11183673469,951.54,1758690.24613878,1048.768,3037294.5050191,1287.3154,25141944.5532305,0.753503617504751,0.00036845916171495,0.435946433507421,0.0193510204081633,0.5272,0.00125173428571429,0.2636,0.00187047546485261,0.02636,4.82975877663462e-05,814.48,11089.672,15496.6697777778,39083.2549838384,0.709316507112879,0.806,0.07402,0.114804444444444,0.0171382222222222,0,1320.64367346939,1315.57079183674,692.520294734695,0.000276544126053944,0.000455701527484463,0.0172695510204082,0.00431738775510204,4.31738775510204e-05,0.5,100,500,0.015,1,1,0,0,10,116,0.5
33,10,1293.92816326531,1700.404,1061972.10833061,1785.674,2647955.19388405,1889.405,2249590.11061345,0.880744469032715,0.000147073402014826,0.775989781571761,0.023465306122449,0.306,0.000615144489795918,0.153,0.000633227518266566,0.0153,1.46901249480998e-05,1593.52,7312.194,11407.1357777778,5883.02526666667,0.852135309114653,0.502,0.03028,0.0430955555555556,0.00634268686868687,0,1260.53631020408,1191.77298367347,269.97832755102,6.55751090485084e-05,0.000307706627166901,0.0133265306122449,0.00333163265306122,3.33163265306122e-05,0.6,100,500,0.015,1,1,0,0,10,116,0.5
34,10,711.492244897959,2171.896,1222636.8352,2251.618,4018275.52204712,2330.1358,453164.264593703,0.918325317582079,0.000132823318229891,0.933692095090739,0.0167183673469388,0.244,0.000227561224489796,0.122,0.000231940539178634,0.0122,5.56966881763419e-06,2082.76,5389.352,9583.80111111111,2556.03102424242,0.892957242341159,0.396,0.0197,0.0276222222222222,0.00405474747474748,0,751.277126530613,783.44395510204,228.730453428571,6.15111814104744e-05,0.000158795465324233,0.00855510204081633,0.00213877551020408,2.13877551020408e-05,0.7,100,500,0.015,1,1,0,0,10,116,0.5
35,10,671.38,2536.4,897250.694044898,2614.628,2983559.26749388,2667.9208,217381.037124173,0.935775464086148,0.000107557273753062,1.02551389360725,0.0270367346938776,0.2232,0.000285462857142857,0.1116,0.000404802499370118,0.01116,9.20661057742962e-06,2457.74,4491.194,8918.07288888889,3342.3635959596,0.911989874948805,0.348,0.01792,0.02536,0.00372872727272727,0,739.580408163266,614.563281632655,132.363027918367,4.31320152613448e-05,0.000117276374022408,0.0130671020408163,0.00326677551020408,3.26677551020408e-05,0.8,100,500,0.015,1,1,0,0,10,116,0.5
36,0.12,24.0510204081633,43.572,524337.788330612,115.148,5872984.23756231,585.47,76924491.957475,0.00970500757284578,0.000373119390383491,0.00077900664573765,0.0918367346938776,0.812,0.00422857142857143,0.406,5.78987150415722e-05,0.0406,1.19221029091159e-05,1.3,1300.906,6514.41688888889,148314.41579798,0.00539487869151342,0.1,0.184,0.266444444444444,0.0393313131313131,0.148571428571429,272.718383673469,676.178465306123,638.192102040816,0.00108631643235155,8.6533562484573e-06,0.00556734693877551,0.00139183673469388,1.39183673469388e-05,0.4,200,500,0.015,1,1,0,0,10,116,0.5
37,9.96,1252.38408163265,753.748,15834930.2685878,950.626,15202896.7255845,1278.8548,29227848.3802424,0.482892145778379,0.000365777286252594,0.263903565482218,0,0.8656,0.000755069795918367,0.4328,0.000206646631393298,0.04328,8.99889821488437e-06,492.94,44572.128,62934.5922222222,48526.0509333333,0.428330870308828,1,0.05054,0.231164444444444,0.0380905858585859,0.0391836734693878,1680.10417959184,1796.22155510204,594.595196897959,0.000397331119783498,0.000362928372166105,0.00210677551020408,0.000526693877551021,5.2669387755102e-06,0.5,200,500,0.015,1,1,0,0,10,116,0.5
38,10,1469.13632653061,1470.976,20348154.6608,1662.256,24736282.033702,1872.4114,5262354.83283495,0.687769068408906,0.000232014578555037,0.578530437763833,0.0041469387755102,0.6668,0.00128673469387755,0.3334,0.00111638259007307,0.03334,3.42691705032181e-05,1187.92,45543.004,60991.716,14443.1471212121,0.640164419084174,0.956,0.0916,0.167144444444444,0.025539494949495,0,1181.59614693877,1219.6061877551,237.138469428572,0.0002069451647433,0.000359432632670848,0.0107528163265306,0.00268820408163265,2.68820408163265e-05,0.6,200,500,0.015,1,1,0,0,10,116,0.5
39,10,1055.47959183673,1975.94,14464535.6116898,2155.546,23303693.7724963,2320.272,1123323.36330377,0.783314035299751,0.000165516487377408,0.776058557565837,0.0127551020408163,0.488,0.000602041224489796,0.244,0.000992160161249685,0.0244,2.66853758046347e-05,1730.5,35688.588,51832.918,8703.85968888889,0.74028780228985,0.77,0.06314,0.0973422222222222,0.0145176565656566,0,736.834693877551,699.834371428571,145.65767755102,0.000114470544666284,0.000230592556895062,0.0114938775510204,0.0028734693877551,2.8734693877551e-05,0.7,200,500,0.015,1,1,0,0,10,116,0.5
40,10,786.908163265306,2350.056,9529354.79153061,2519.052,17890007.510165,2653.9602,894712.90446621,0.832566643203806,0.000104531481152761,0.889232127194983,0.0180612244897959,0.4724,0.000842101632653061,0.2362,0.0011571553590325,0.02362,2.98508498553875e-05,2133.1,28764.13,44624.3831111111,8283.19713737374,0.793731444437978,0.71,0.05002,0.08786,0.0133569090909091,0,613.245779591838,591.40050612245,106.726785673469,6.71300226968579e-05,0.000139240807283056,0.0133696326530612,0.00334240816326531,3.34240816326531e-05,0.8,200,500,0.015,1,1,0,0,10,116,0.5
41,0,0,38.808,582939.182959184,113.354,4889164.37604137,582.9862,84732756.4477025,0,0,0,0,0.764,0.000918367346938775,0.382,0.000757117661879567,0.0382,2.85028183296582e-05,0,1199.37,6901.60066666667,148657.894454545,0,0,0.21,0.258888888888889,0.0370808080808081,0,260.631771428571,554.526616326531,438.782550571429,0,0,0.0125551020408163,0.00313877551020408,3.13877551020408e-05,0.4,300,500,0.015,1,1,0,0,10,116,0.5
42,9.82,597.750612244898,648.7,15976673.0167184,894.114,34694687.9095521,1265.6242,21729912.5787924,0.417826955867887,0.000268800147699356,0.212261462093259,0,0.9676,5.53812244897959e-05,0.4838,5.37878609221468e-05,0.04838,2.2773182748949e-06,396.62,46621.296,87728.0184444444,55865.4413474748,0.347514619624317,1,0.00708,0.263317777777778,0.0452247070707071,0.191428571428571,800.013469387755,939.661636734694,355.025347306122,0.000327567373235497,0.000174477106777144,0.000373714285714286,9.34285714285715e-05,9.34285714285716e-07,0.5,300,500,0.015,1,1,0,0,10,116,0.5
43,10,938.57306122449,1265.944,45772967.5925551,1565.384,40893285.5925152,1868.0124,5532759.2150683,0.505413299396812,0.000123707712879142,0.412145280877897,0,0.8368,0.0011023187755102,0.4184,0.00018961241622575,0.04184,1.02853037753332e-05,846.72,110670.536,148893.190222222,27339.0015919192,0.45340743653767,1,0.06226,0.222991111111111,0.0362526464646465,0,1293.3061877551,1315.4421877551,339.267622693878,0.00014078377649415,0.000211023433585695,0.00297730612244898,0.000744326530612245,7.44326530612245e-06,0.6,300,500,0.015,1,1,0,0,10,116,0.5
44,10,1183.75346938776,1768.184,47929638.9606694,2058.164,47260809.8045855,2309.9488,3457540.51025597,0.61272177953939,0.000126124369581347,0.594270650157469,0.000751020408163265,0.734,0.00120534040816327,0.367,0.000560821672965482,0.0367,2.07806087512936e-05,1324.96,109580.288,142227.077777778,21032.8906020202,0.564377921421618,0.992,0.08392,0.188593333333333,0.0295235757575758,0,918.595657142857,835.49704489796,179.746614857143,0.000133685860429141,0.000242532021959211,0.00602857142857143,0.00150714285714286,1.50714285714286e-05,0.7,300,500,0.015,1,1,0,0,10,116,0.5
