run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var,growth_rate,warfare_pressure,carrying_capacity,yearly_warfare_mortality,sizeX,allow_matrilocal,matrilocal_pressure,change_residence_pause,sizeY,newborn_male_bias,preferred_marriage_weight
11,0,0,0,0,0,0,2.9532,15888.0872476628,0,0,0,0,0,0,0,0,0.048708,3.18734826279201e-05,0,0,0,248.3444,0,0,0,0,0.0466829636363636,0,0,0,0.810667102040816,0,0,0,0,3.87721795918367e-05,0.4,300,500,0.005,1,1,0,0,10,116,0.5
12,0,0,0,0,0,0,80.2792,28758892.2363533,0,0,0,0,0,0,0,0,0.12183,0.000105185421600359,0,0,0,55954.8321090909,0,0,0,0,0.0968517193939394,0,0,0,30.2027136326531,0,0,0,0,0.00015549887755102,0.5,300,500,0.005,1,1,0,0,10,116,0.5
13,0,0,0,0,0,0,259.8944,212919052.739332,0,0,0,0,0,0,0,0,0.220218,0.00020115609612534,0,0,0,270421.944824242,0,0,0,0,0.152203684646465,0,0,0,209.239053714286,0,0,0,0,0.000519188444897959,0.6,300,500,0.005,1,1,0,0,10,116,0.5
14,0,0,0,0,0,0,584.5352,717126626.799398,0,0,0,0,0,0,0,0,0.39212,0.000227630845415607,0,0,0,607676.080557576,0,0,0,0,0.206161414141414,0,0,0,1431.84347853061,0,0,0,0,0.00178174040816327,0.7,300,500,0.005,1,1,0,0,10,116,0.5
15,3.5,154077.777959184,406.244,4687201.04734694,468.606,63834275.7612643,1561.0488,35730670189.0078,0.559161996150917,0.0888762009028356,0.137165569699341,0.175102040816327,0.808,0.00489795918367347,0.86,0.00736709498614261,0.90084,0.00076747852528834,359.76,2108.5,7977.35133333333,410824.418048485,0.43210291325253,0.78,0.02,0.0355555555555556,0.0515825858585859,9.31632653061224,165529.731085714,179555.455677551,38226.4017862857,0.115694801313878,0.0223605500270839,0.141975510204082,0.0902040816326531,0.00190666775510204,0.8,300,500,0.005,1,1,0,0,10,116,0.5
16,0,0,0,0,0,0,78.4864,41663032.8034273,0,0,0,0,0,0,0,0,0.242186,0.000678852382167806,0,0,0,27019.7219515152,0,0,0,0,0.158233738383838,0,0,0,181.59212555102,0,0,0,0,0.00256236775918367,0.4,100,1000,0.005,1,1,0,0,10,116,0.5
17,10,3752.20244897959,2259.708,2841.25861632653,2260.59,15717.9766250945,2337.2606,19745143.7603846,1.00035597845919,0.000167467082765339,0.883991141133319,0.0113020408163265,0.9148,3.26938775510204e-07,0.9106,1.43657848324515e-06,0.66164,0.000635315919490098,2259.96,61.634,141.71,7485.59975555556,0.999584145934268,0.918,0.00014,0.000402222222222222,0.0730161212121212,0,3493.52197551021,3243.69683673469,1182.88176493878,5.86342840069441e-05,0.000939971585429989,0.0110499591836735,0.0113322857142857,0.0120352555102041,0.5,100,1000,0.005,1,1,0,0,10,116,0.5
18,10,1906.6893877551,3804.176,14374.2692897959,3802.506,29932.6175168052,3802.7034,616033.860491654,0.99999921331847,7.01079058020948e-05,0.986576255558542,0.0126897959183673,0.8348,7.93469387755101e-07,0.8254,1.11303099017385e-06,0.54406,0.000747311011321627,3803.62,110.436,189.538444444444,1606.88037777778,1.00123813213947,0.842,0.00032,0.000695555555555555,0.0627583232323232,0,1868.23288163265,1721.93200408163,582.355769836734,3.78621392857451e-05,0.00040999485982958,0.0122581224489796,0.0128865714285714,0.00692446571428571,0.6,100,1000,0.005,1,1,0,0,10,116,0.5
19,10,1915.76693877551,4727.696,25716.5654857143,4729.392,171213.881415772,4732.498,571271.774551008,0.999399483170686,0.000101861917790322,0.991961001017724,0.0221591836734694,0.7132,2.16979591836735e-06,0.702,1.87081884605694e-06,0.44148,0.000518202443792283,4726.22,126.968,359.411555555556,1648.27198787879,0.998924409314383,0.722,0.00056,0.000902222222222222,0.0465461414141414,0,1651.92365714286,1386.24891428571,371.490130612243,3.02434630966635e-05,0.000172819616212881,0.0229977142857143,0.0230857142857143,0.0124517648979592,0.7,100,1000,0.005,1,1,0,0,10,116,0.5
20,10,1515.0306122449,5410.944,22023.0464326531,5412.296,333550.00654069,5412.2842,375362.168761485,0.999340754129426,9.21518790928811e-05,0.997096844868889,0.0195265306122449,0.6856,4.60816326530612e-07,0.6818,5.20075585789872e-07,0.42502,0.000576915653348576,5408.7,111.864,415.813333333333,1440.1126040404,0.999500571516233,0.692,0.00022,0.000286666666666667,0.0481663636363636,0,1339.25884081633,1097.87794285715,217.220359551021,1.88653991882617e-05,7.68963730254044e-05,0.0196904489795918,0.0191334285714286,0.0116931628571429,0.8,100,1000,0.005,1,1,0,0,10,116,0.5
21,0,0,0,0,0,0,38.657,14567248.4074625,0,0,0,0,0,0,0,0,0.119946,0.000225099692744773,0,0,0,15208.5104383838,0,0,0,0,0.0966956688888889,0,0,0,41.7261397959184,0,0,0,0,0.000321780493877551,0.4,200,1000,0.005,1,1,0,0,10,116,0.5
22,0.8,6283.65755102041,53.596,231416.634534694,84.074,6476506.44229584,1303.372,4890264951.54469,0.254635874141076,0.0367189826920835,0.0151833503428172,0.25469387755102,0.608,0.0137795918367347,0.722,0.0117138321995465,0.82622,0.000984216452923796,38.66,309.834,2173.58511111111,584787.126290909,0.142118141976849,0.48,0.064,0.0851111111111111,0.0800645050505051,1.22448979591837,7781.40161632653,9953.18155510204,7049.72508979592,0.0847681936999715,0.000961183460703075,0.190955102040816,0.126648979591837,0.00322311387755102,0.5,200,1000,0.005,1,1,0,0,10,116,0.5
23,10,1903.36979591837,3559.484,10567.3591877551,3558.97,60095.0385084908,3599.4382,4156632.48417051,1.00081821975777,0.000116228894429494,0.925053141556418,0.00191428571428571,0.9816,7.99999999999999e-08,0.9784,5.14467120181405e-07,0.74958,0.000514096857808762,3560.76,100.814,247.812666666667,4932.17636565657,1.00036838799739,0.982,4e-05,0.000226666666666667,0.0734452323232323,0,1988.83116734694,1853.16091836735,583.789366081632,4.03870446833791e-05,0.000306104916400029,0.00190759183673469,0.00196881632653061,0.00484596285714286,0.6,200,1000,0.005,1,1,0,0,10,116,0.5
24,10,1258.32653061224,4619.56,13159.0658326531,4617.78,88158.9750861174,4630.3266,417479.022288985,1.00154332772859,7.10194771115773e-05,0.973766247741979,0.00571428571428571,0.9316,1.11183673469388e-06,0.9238,1.02428319475938e-06,0.66514,0.000552919765025643,4623.2,128.478,262.443555555556,1314.15164646465,1.00129122778544,0.94,0.00048,0.000575555555555555,0.0690395757575758,0,1243.67346938776,1030.34326530612,242.950410653061,2.59676160686189e-05,0.000145697894922799,0.00622187755102041,0.00670975510204081,0.0064955106122449,0.7,200,1000,0.005,1,1,0,0,10,116,0.5
25,10,969.683673469388,5351.176,33185.0907918367,5352.376,69872.1570866213,5347.096,403304.438243778,0.998656536688019,4.32717512289785e-05,0.990121630375273,0.00540816326530612,0.9244,3.95510204081633e-07,0.9194,7.41189216427312e-07,0.6637,0.000407200155513078,5347.9,138.032,225.200888888889,1175.21595151515,0.999049827388329,0.93,0.00018,0.000375555555555556,0.0696136363636364,0,755.942269387759,633.503902040817,152.614889795918,2.30397792056017e-05,0.000142796001147338,0.00614351020408163,0.00672004081632653,0.00820694897959184,0.8,200,1000,0.005,1,1,0,0,10,116,0.5
26,0,0,0,0,0,0,26.442,4237176.50116565,0,0,0,0,0,0,0,0,0.087074,0.00010701791140638,0,0,0,10170.2545171717,0,0,0,0,0.0751657828282828,0,0,0,11.6757795918367,0,0,0,0,0.000151075024489796,0.4,300,1000,0.005,1,1,0,0,10,116,0.5
27,0,0,0,0,0,0,564.589,1705838775.58548,0,0,0,0,0,0,0,0,0.346322,0.000391669740296541,0,0,0,695195.118135354,0,0,0,0,0.192748017575758,0,0,0,1149.73869897959,0,0,0,0,0.00155791317959184,0.5,300,1000,0.005,1,1,0,0,10,116,0.5
28,10,10618.5914285714,2804.164,42726.1859428571,2813.288,129951.247934291,3116.1726,395353344.80801,0.994541335385974,0.000171602681671058,0.728223741806093,0,1,0,1,0,0.85254,0.000411110720650746,2796.98,180.224,376.413777777778,72376.6999616162,0.987873840160424,1,0,0,0.0586721414141414,0,10651.9733714286,10573.2251591837,2898.11045636734,8.65701793452077e-05,0.000802289994608332,0,0,0.00226135551020408,0.6,300,1000,0.005,1,1,0,0,10,116,0.5
29,10,1720.96979591837,4402.572,16836.1838734694,4404.216,61362.3888306374,4429.8064,3867742.72647031,0.99986818838717,6.9207651775228e-05,0.934354124548534,0.000575510204081632,0.994,0,0.9914,3.71504157218443e-07,0.79902,0.000377527134684299,4402.64,128.698,261.218666666667,4545.97868686869,0.999345253365925,0.994,0,0.000166666666666667,0.064529797979798,0,1635.79430204082,1436.64137142857,292.953080653059,2.78793090262786e-05,0.00023193564326355,0.000575510204081632,0.000649020408163265,0.00392299959183674,0.7,300,1000,0.005,1,1,0,0,10,116,0.5
30,10,1014.92285714286,5214.736,18736.9137510204,5213.484,76379.0050680776,5223.6196,331409.863564034,1.00007030315065,6.16272652188037e-05,0.967747310833469,0.00191428571428571,0.982,0,0.9786,5.25699168556311e-07,0.76528,0.000445933353046441,5214.34,157.318,303.770666666667,1472.51539393939,1.00025793870317,0.982,0,0.000211111111111111,0.069633494949495,0,720.485616326525,626.698106122445,170.290056979591,2.45218433785683e-05,9.26606211468581e-05,0.00191428571428571,0.00193065306122449,0.00452792,0.8,300,1000,0.005,1,1,0,0,10,116,0.5
31,0,0,0,0,0,0,2.884,20849.3405646642,0,0,0,0,0,0,0,0,0.048064,3.17149337647589e-05,0,0,0,247.122351515152,0,0,0,0,0.0460660901010101,0,0,0,1.01736326530612,0,0,0,0,3.82680653061225e-05,0.4,100,500,0.015,1,1,0,0,10,116,0.5
32,0,0,0,0,0,0,82.8276,30223038.7864537,0,0,0,0,0,0,0,0,0.123998,0.00011215567538015,0,0,0,57816.8416161616,0,0,0,0,0.0985366527272727,0,0,0,32.6227328979592,0,0,0,0,0.000158275302040816,0.5,100,500,0.015,1,1,0,0,10,116,0.5
33,0,0,0,0,0,0,271.282,257032537.498956,0,0,0,0,0,0,0,0,0.229568,0.000343681284585988,0,0,0,280647.871345455,0,0,0,0,0.153857965656566,0,0,0,211.493718367347,0,0,0,0,0.000795578955102041,0.6,100,500,0.015,1,1,0,0,10,116,0.5
34,0,0,0,0,0,0,601.5578,463698540.596893,0,0,0,0,0,0,0,0,0.41466,0.000148419349512857,0,0,0,611968.215468687,0,0,0,0,0.212529757575758,0,0,0,1459.93035220408,0,0,0,0,0.00145165755102041,0.7,100,500,0.015,1,1,0,0,10,116,0.5
35,6.32,167858.295510204,787.536,7283285.91783265,861.19,58513863.0083653,1742.9658,15611695809.5236,0.800429412123845,0.0423345503874423,0.277042457186612,0.02,0.996,8e-04,0.998,2e-04,0.90428,0.000237550551278191,727.48,2728.882,9339.65088888889,241517.077137374,0.67233276716327,0.98,0.004,0.002,0.0441259797979798,6.83428571428572,161453.688881633,152733.791938776,19073.7582289388,0.031288373918097,0.0243199982779562,8e-04,2e-04,0.000907103673469388,0.8,100,500,0.015,1,1,0,0,10,116,0.5
36,0,0,0,0,0,0,2.1786,10495.4200144584,0,0,0,0,0,0,0,0,0.0406,1.19221029091159e-05,0,0,0,156.475698989899,0,0,0,0,0.0393313131313131,0,0,0,0.681795959183673,0,0,0,0,1.39183673469388e-05,0.4,200,500,0.015,1,1,0,0,10,116,0.5
37,0,0,0,0,0,0,44.1158,10921197.8178726,0,0,0,0,0,0,0,0,0.07188,3.55132247413321e-05,0,0,0,30610.9626444444,0,0,0,0,0.0636158383838384,0,0,0,8.88099220408163,0,0,0,0,4.24342857142857e-05,0.5,200,500,0.015,1,1,0,0,10,116,0.5
38,0,0,0,0,0,0,110.2294,47481334.3489204,0,0,0,0,0,0,0,0,0.0993,3.95102892978434e-05,0,0,0,126024.135622222,0,0,0,0,0.0830972727272727,0,0,0,18.1674588163265,0,0,0,0,4.40918367346939e-05,0.6,200,500,0.015,1,1,0,0,10,116,0.5
39,0,0,0,0,0,0,182.2372,84752294.9034751,0,0,0,0,0,0,0,0,0.12082,4.63194637535945e-05,0,0,0,261042.229523232,0,0,0,0,0.095734404040404,0,0,0,28.0156205714286,0,0,0,0,6.47628571428571e-05,0.7,200,500,0.015,1,1,0,0,10,116,0.5
40,0,0,0,0,0,0,262.6868,219697853.98067,0,0,0,0,0,0,0,0,0.15,0.000133433044101706,0,0,0,425215.163935354,0,0,0,0,0.114060525252525,0,0,0,76.3987854693878,0,0,0,0,0.000167428571428571,0.8,200,500,0.015,1,1,0,0,10,116,0.5
41,0,0,0,0,0,0,1.9404,9865.81331826282,0,0,0,0,0,0,0,0,0.0382,2.85028183296582e-05,0,0,0,132.974848484848,0,0,0,0,0.0370808080808081,0,0,0,0.651579428571429,0,0,0,0,3.13877551020408e-05,0.4,300,500,0.015,1,1,0,0,10,116,0.5
42,0,0,0,0,0,0,34.103,3496935.03768312,0,0,0,0,0,0,0,0,0.05978,9.86901836380711e-06,0,0,0,22291.0440787879,0,0,0,0,0.055483696969697,0,0,0,2.71587040816326,0,0,0,0,1.17261224489796e-05,0.5,300,500,0.015,1,1,0,0,10,116,0.5
43,0,0,0,0,0,0,76.7746,25461627.7954683,0,0,0,0,0,0,0,0,0.07264,1.61149511124438e-05,0,0,0,87023.9793393939,0,0,0,0,0.0637928484848485,0,0,0,9.33862126530612,0,0,0,0,1.68473469387755e-05,0.6,300,500,0.015,1,1,0,0,10,116,0.5
44,0,0,0,0,0,0,120.2676,41271134.6700296,0,0,0,0,0,0,0,0,0.08748,2.64770969959334e-05,0,0,0,173912.610311111,0,0,0,0,0.0744165252525253,0,0,0,8.80426759183673,0,0,0,0,2.74383673469388e-05,0.7,300,500,0.015,1,1,0,0,10,116,0.5
45,0,0,0,0,0,0,159.6396,56211581.9447875,0,0,0,0,0,0,0,0,0.09506,3.18819133945099e-05,0,0,0,264717.307753535,0,0,0,0,0.079018404040404,0,0,0,10.5263631020408,0,0,0,0,3.40575510204082e-05,0.8,300,500,0.015,1,1,0,0,10,116,0.5
46,0,0,0,0,0,0,27.075,5927205.76663303,0,0,0,0,0,0,0,0,0.087198,9.91106470770488e-05,0,0,0,10432.292179798,0,0,0,0,0.0749629016161616,0,0,0,16.5915479591837,0,0,0,0,0.000143404281632653,0.4,100,1000,0.015,1,1,0,0,10,116,0.5
47,0,0,0,0,0,0,576.5036,2854325334.05327,0,0,0,0,0,0,0,0,0.35557,0.000305885366195785,0,0,0,693791.826185859,0,0,0,0,0.19211116989899,0,0,0,2066.43475820408,0,0,0,0,0.00128879275510204,0.5,100,1000,0.015,1,1,0,0,10,116,0.5
48,10,12422.6224489796,2897.508,53426.5326571429,2903.432,273047.021769917,3152.3374,308770911.272286,0.995067396901356,0.000267476068177918,0.755452686467334,0,0.9992,1.8e-07,0.9984,1.26984126984127e-07,0.85548,0.000445208194665684,2889.7,174.114,410.750222222222,58605.7387131313,0.991868379426239,1,6e-05,6.66666666666666e-05,0.0583351515151515,0,12219.035444898,11625.6267102041,2792.42432167347,7.79168308075212e-05,0.000877784834311042,3.20000000000001e-05,9.94285714285713e-05,0.0027409893877551,0.6,100,1000,0.015,1,1,0,0,10,116,0.5
49,10,1353.00244897959,4427.904,73968.2708122449,4424.636,164583.369371832,4450.9342,2101185.5564187,1.00158097605868,8.49584170412801e-05,0.937600150455905,0.000391836734693877,0.996,0,0.996,0,0.7926,0.00034988475719887,4431.76,223.898,366.567555555556,3976.61102020202,1.00307542202312,0.996,0,0,0.0724674747474748,0,991.624881632649,790.425208163269,245.937306489795,5.16913814222327e-05,0.000174504488569337,0.000391836734693877,0.000391836734693877,0.00450861224489796,0.7,100,1000,0.015,1,1,0,0,10,116,0.5
50,10,807.551020408163,5227.488,18161.1079020408,5230.388,75914.7037794911,5233.9796,386637.460045572,0.999956115259653,4.76802261943271e-05,0.970367650231474,0.00177959183673469,0.9836,7.99999999999999e-08,0.9812,3.89014865205341e-07,0.76592,0.000527937722533103,5227.4,121.884,265.074666666667,1413.21974949495,0.998638722198745,0.984,4e-05,0.000155555555555556,0.0711976565656566,0,667.304751020407,656.818628571426,144.897175346939,1.8564567717804e-05,0.000107289284276378,0.0017745306122449,0.00182302040816326,0.00549476897959184,0.8,100,1000,0.015,1,1,0,0,10,116,0.5
51,0,0,0,0,0,0,18.0888,1769668.41732031,0,0,0,0,0,0,0,0,0.0613,1.89224874643529e-05,0,0,0,6603.46916363636,0,0,0,0,0.0571905818181818,0,0,0,4.55881893877551,0,0,0,0,2.45244897959184e-05,0.4,200,1000,0.015,1,1,0,0,10,116,0.5
52,0,0,0,0,0,0,211.564,431870955.268581,0,0,0,0,0,0,0,0,0.13396,9.35002716607426e-05,0,0,0,330399.857131313,0,0,0,0,0.104577252525253,0,0,0,98.9103510204082,0,0,0,0,0.00014208,0.5,200,1000,0.015,1,1,0,0,10,116,0.5
53,0,0,0,0,0,0,607.5114,2935490997.31822,0,0,0,0,0,0,0,0,0.23518,0.000204079766116744,0,0,0,1285168.98013939,0,0,0,0,0.157354929292929,0,0,0,631.345644938775,0,0,0,0,0.000337742448979592,0.6,200,1000,0.015,1,1,0,0,10,116,0.5
54,0,0,0,0,0,0,1374.414,4013314713.44221,0,0,0,0,0,0,0,0,0.43672,0.000142092367077912,0,0,0,2709502.13736566,0,0,0,0,0.214557494949495,0,0,0,3781.53695102041,0,0,0,0,0.00101604244897959,0.7,200,1000,0.015,1,1,0,0,10,116,0.5
55,9.96,73957.9465306123,3345.908,2641862.00028163,3394.95,19981752.8901562,4039.8902,3516819140.80378,0.973817469934196,0.000940016835809703,0.619595488297552,0,1,0,1,0,0.90478,0.000253541614721113,3302.82,1700.882,4841.15533333333,235971.284490909,0.948316860124685,1,0,0,0.0442505656565657,0.0391836734693878,66398.8427918367,55917.7752040816,7212.60132444898,0.000305016061327527,0.00256900401991234,0,0,0.00096642,0.8,200,1000,0.015,1,1,0,0,10,116,0.5
56,0,0,0,0,0,0,15.2522,1197402.72356557,0,0,0,0,0,0,0,0,0.05092,6.61319411555255e-06,0,0,0,5245.05443434343,0,0,0,0,0.0487340606060606,0,0,0,3.0737807755102,0,0,0,0,8.60571428571428e-06,0.4,300,1000,0.015,1,1,0,0,10,116,0.5
57,0,0,0,0,0,0,140.0282,214460465.577167,0,0,0,0,0,0,0,0,0.09304,3.54953256331611e-05,0,0,0,220832.671472727,0,0,0,0,0.0784874747474748,0,0,0,33.206374244898,0,0,0,0,4.17942857142857e-05,0.5,300,1000,0.015,1,1,0,0,10,116,0.5
58,0,0,0,0,0,0,338.5522,1392145398.94757,0,0,0,0,0,0,0,0,0.1349,0.000121558610231359,0,0,0,801506.014450505,0,0,0,0,0.104930404040404,0,0,0,148.434866489796,0,0,0,0,0.000141724489795918,0.6,300,1000,0.015,1,1,0,0,10,116,0.5
59,0,0,0,0,0,0,581.2734,3367265095.82993,0,0,0,0,0,0,0,0,0.1803,0.000151978397175215,0,0,0,1611189.94587273,0,0,0,0,0.13119404040404,0,0,0,442.72310044898,0,0,0,0,0.000228377551020408,0.7,300,1000,0.015,1,1,0,0,10,116,0.5
60,0,0,0,0,0,0,903.5182,8267041507.08644,0,0,0,0,0,0,0,0,0.24526,0.000167433561623658,0,0,0,2652579.70432929,0,0,0,0,0.164912383838384,0,0,0,1310.70569669388,0,0,0,0,0.00032068612244898,0.8,300,1000,0.015,1,1,0,0,10,116,0.5
61,0,0,0,0,0,0,2.3728,15978.0522152466,0,0,0,0,0,0,0,0,0.0428,3.8891724917699e-05,0,0,0,183.622791919192,0,0,0,0,0.0413373737373737,0,0,0,0.972710367346939,0,0,0,0,4.50612244897959e-05,0.4,100,500,0.025,1,1,0,0,10,116,0.5
62,0,0,0,0,0,0,51.8192,12333419.5550728,0,0,0,0,0,0,0,0,0.0844,5.42267153647379e-05,0,0,0,36325.1689979798,0,0,0,0,0.0727725656565657,0,0,0,10.3032687346939,0,0,0,0,6.91836734693878e-05,0.5,100,500,0.025,1,1,0,0,10,116,0.5
63,0,0,0,0,0,0,138.2852,118255058.295164,0,0,0,0,0,0,0,0,0.12014,9.56177590495764e-05,0,0,0,158064.088565657,0,0,0,0,0.096001797979798,0,0,0,55.5789601632653,0,0,0,0,0.000133265714285714,0.6,100,500,0.025,1,1,0,0,10,116,0.5
64,0,0,0,0,0,0,239.4818,236364017.224308,0,0,0,0,0,0,0,0,0.15802,0.000119245702925357,0,0,0,333554.535222222,0,0,0,0,0.11924296969697,0,0,0,120.775713020408,0,0,0,0,0.000152183265306122,0.7,100,500,0.025,1,1,0,0,10,116,0.5
65,0,0,0,0,0,0,362.085,412372611.512047,0,0,0,0,0,0,0,0,0.20888,0.00019587770948154,0,0,0,551648.802111111,0,0,0,0,0.148244161616162,0,0,0,220.369882653061,0,0,0,0,0.000334107755102041,0.8,100,500,0.025,1,1,0,0,10,116,0.5
66,0,0,0,0,0,0,2.4022,13755.8106688413,0,0,0,0,0,0,0,0,0.0396,3.45780626300107e-06,0,0,0,187.776325252525,0,0,0,0,0.0384121212121212,0,0,0,0.744768530612245,0,0,0,0,3.91836734693878e-06,0.4,200,500,0.025,1,1,0,0,10,116,0.5
67,0,0,0,0,0,0,33.1314,4795521.48267281,0,0,0,0,0,0,0,0,0.05916,3.75880737867231e-06,0,0,0,21575.7434121212,0,0,0,0,0.0555237171717172,0,0,0,4.307098,0,0,0,0,3.68816326530612e-06,0.5,200,500,0.025,1,1,0,0,10,116,0.5
68,0,0,0,0,0,0,72.0374,21792321.693446,0,0,0,0,0,0,0,0,0.06968,1.82449148770742e-05,0,0,0,80924.8676464646,0,0,0,0,0.061917696969697,0,0,0,7.14309310204082,0,0,0,0,2.26302040816326e-05,0.6,200,500,0.025,1,1,0,0,10,116,0.5
