"run" "growth_rate" "warfare_pressure" "carrying_capacity" "yearly_warfare_mortality" "sizeX" "allow_matrilocal" "matrilocal_pressure" "change_residence_pause" "sizeY" "newborn_male_bias" "preferred_marriage_weight"
1413 0.8 0 100 0.01 5 1 0 0 10 116 0.6
1414 0.4 100 100 0.01 5 1 0 0 10 116 0.6
1415 0.45 100 100 0.01 5 1 0 0 10 116 0.6
1416 0.5 100 100 0.01 5 1 0 0 10 116 0.6
1417 0.55 100 100 0.01 5 1 0 0 10 116 0.6
1418 0.6 100 100 0.01 5 1 0 0 10 116 0.6
1419 0.65 100 100 0.01 5 1 0 0 10 116 0.6
1420 0.7 100 100 0.01 5 1 0 0 10 116 0.6
1421 0.75 100 100 0.01 5 1 0 0 10 116 0.6
1422 0.8 100 100 0.01 5 1 0 0 10 116 0.6
1423 0.4 200 100 0.01 5 1 0 0 10 116 0.6
1424 0.45 200 100 0.01 5 1 0 0 10 116 0.6
1425 0.5 200 100 0.01 5 1 0 0 10 116 0.6
1426 0.55 200 100 0.01 5 1 0 0 10 116 0.6
1427 0.6 200 100 0.01 5 1 0 0 10 116 0.6
1428 0.65 200 100 0.01 5 1 0 0 10 116 0.6
1429 0.7 200 100 0.01 5 1 0 0 10 116 0.6
1430 0.75 200 100 0.01 5 1 0 0 10 116 0.6
1431 0.8 200 100 0.01 5 1 0 0 10 116 0.6
1432 0.4 300 100 0.01 5 1 0 0 10 116 0.6
1433 0.45 300 100 0.01 5 1 0 0 10 116 0.6
1434 0.5 300 100 0.01 5 1 0 0 10 116 0.6
1435 0.55 300 100 0.01 5 1 0 0 10 116 0.6
1436 0.6 300 100 0.01 5 1 0 0 10 116 0.6
1437 0.65 300 100 0.01 5 1 0 0 10 116 0.6
1438 0.7 300 100 0.01 5 1 0 0 10 116 0.6
1439 0.75 300 100 0.01 5 1 0 0 10 116 0.6
1440 0.8 300 100 0.01 5 1 0 0 10 116 0.6
1441 0.4 0 500 0.01 5 1 0 0 10 116 0.6
1442 0.45 0 500 0.01 5 1 0 0 10 116 0.6
1443 0.5 0 500 0.01 5 1 0 0 10 116 0.6
1444 0.55 0 500 0.01 5 1 0 0 10 116 0.6
1445 0.6 0 500 0.01 5 1 0 0 10 116 0.6
1446 0.65 0 500 0.01 5 1 0 0 10 116 0.6
1447 0.7 0 500 0.01 5 1 0 0 10 116 0.6
1448 0.75 0 500 0.01 5 1 0 0 10 116 0.6
1449 0.8 0 500 0.01 5 1 0 0 10 116 0.6
1450 0.4 100 500 0.01 5 1 0 0 10 116 0.6
1451 0.45 100 500 0.01 5 1 0 0 10 116 0.6
1452 0.5 100 500 0.01 5 1 0 0 10 116 0.6
1453 0.55 100 500 0.01 5 1 0 0 10 116 0.6
1454 0.6 100 500 0.01 5 1 0 0 10 116 0.6
1455 0.65 100 500 0.01 5 1 0 0 10 116 0.6
1456 0.7 100 500 0.01 5 1 0 0 10 116 0.6
1457 0.75 100 500 0.01 5 1 0 0 10 116 0.6
1458 0.8 100 500 0.01 5 1 0 0 10 116 0.6
1459 0.4 200 500 0.01 5 1 0 0 10 116 0.6
1460 0.45 200 500 0.01 5 1 0 0 10 116 0.6
1461 0.5 200 500 0.01 5 1 0 0 10 116 0.6
1462 0.55 200 500 0.01 5 1 0 0 10 116 0.6
1463 0.6 200 500 0.01 5 1 0 0 10 116 0.6
1464 0.65 200 500 0.01 5 1 0 0 10 116 0.6
1465 0.7 200 500 0.01 5 1 0 0 10 116 0.6
1466 0.75 200 500 0.01 5 1 0 0 10 116 0.6
1467 0.8 200 500 0.01 5 1 0 0 10 116 0.6
1468 0.4 300 500 0.01 5 1 0 0 10 116 0.6
1469 0.45 300 500 0.01 5 1 0 0 10 116 0.6
1470 0.5 300 500 0.01 5 1 0 0 10 116 0.6
1471 0.55 300 500 0.01 5 1 0 0 10 116 0.6
1472 0.6 300 500 0.01 5 1 0 0 10 116 0.6
1473 0.65 300 500 0.01 5 1 0 0 10 116 0.6
1474 0.7 300 500 0.01 5 1 0 0 10 116 0.6
1475 0.75 300 500 0.01 5 1 0 0 10 116 0.6
1476 0.8 300 500 0.01 5 1 0 0 10 116 0.6
1477 0.4 0 1000 0.01 5 1 0 0 10 116 0.6
1478 0.45 0 1000 0.01 5 1 0 0 10 116 0.6
1479 0.5 0 1000 0.01 5 1 0 0 10 116 0.6
1480 0.55 0 1000 0.01 5 1 0 0 10 116 0.6
1481 0.6 0 1000 0.01 5 1 0 0 10 116 0.6
1482 0.65 0 1000 0.01 5 1 0 0 10 116 0.6
1483 0.7 0 1000 0.01 5 1 0 0 10 116 0.6
1484 0.75 0 1000 0.01 5 1 0 0 10 116 0.6
1485 0.8 0 1000 0.01 5 1 0 0 10 116 0.6
1486 0.4 100 1000 0.01 5 1 0 0 10 116 0.6
1487 0.45 100 1000 0.01 5 1 0 0 10 116 0.6
1488 0.5 100 1000 0.01 5 1 0 0 10 116 0.6
1489 0.55 100 1000 0.01 5 1 0 0 10 116 0.6
1490 0.6 100 1000 0.01 5 1 0 0 10 116 0.6
1491 0.65 100 1000 0.01 5 1 0 0 10 116 0.6
1492 0.7 100 1000 0.01 5 1 0 0 10 116 0.6
1493 0.75 100 1000 0.01 5 1 0 0 10 116 0.6
1494 0.8 100 1000 0.01 5 1 0 0 10 116 0.6
1495 0.4 200 1000 0.01 5 1 0 0 10 116 0.6
1496 0.45 200 1000 0.01 5 1 0 0 10 116 0.6
1497 0.5 200 1000 0.01 5 1 0 0 10 116 0.6
1498 0.55 200 1000 0.01 5 1 0 0 10 116 0.6
1499 0.6 200 1000 0.01 5 1 0 0 10 116 0.6
1500 0.65 200 1000 0.01 5 1 0 0 10 116 0.6
1501 0.7 200 1000 0.01 5 1 0 0 10 116 0.6
1502 0.75 200 1000 0.01 5 1 0 0 10 116 0.6
1503 0.8 200 1000 0.01 5 1 0 0 10 116 0.6
1504 0.4 300 1000 0.01 5 1 0 0 10 116 0.6
1505 0.45 300 1000 0.01 5 1 0 0 10 116 0.6
1506 0.5 300 1000 0.01 5 1 0 0 10 116 0.6
1507 0.55 300 1000 0.01 5 1 0 0 10 116 0.6
1508 0.6 300 1000 0.01 5 1 0 0 10 116 0.6
1509 0.65 300 1000 0.01 5 1 0 0 10 116 0.6
1510 0.7 300 1000 0.01 5 1 0 0 10 116 0.6
1511 0.75 300 1000 0.01 5 1 0 0 10 116 0.6
1512 0.8 300 1000 0.01 5 1 0 0 10 116 0.6
1513 0.4 0 100 0.015 5 1 0 0 10 116 0.6
1514 0.45 0 100 0.015 5 1 0 0 10 116 0.6
1515 0.5 0 100 0.015 5 1 0 0 10 116 0.6
1516 0.55 0 100 0.015 5 1 0 0 10 116 0.6
1517 0.6 0 100 0.015 5 1 0 0 10 116 0.6
1518 0.65 0 100 0.015 5 1 0 0 10 116 0.6
1519 0.7 0 100 0.015 5 1 0 0 10 116 0.6
1520 0.75 0 100 0.015 5 1 0 0 10 116 0.6
1521 0.8 0 100 0.015 5 1 0 0 10 116 0.6
1522 0.4 100 100 0.015 5 1 0 0 10 116 0.6
1523 0.45 100 100 0.015 5 1 0 0 10 116 0.6
1524 0.5 100 100 0.015 5 1 0 0 10 116 0.6
1525 0.55 100 100 0.015 5 1 0 0 10 116 0.6
1526 0.6 100 100 0.015 5 1 0 0 10 116 0.6
1527 0.65 100 100 0.015 5 1 0 0 10 116 0.6
1528 0.7 100 100 0.015 5 1 0 0 10 116 0.6
1529 0.75 100 100 0.015 5 1 0 0 10 116 0.6
1530 0.8 100 100 0.015 5 1 0 0 10 116 0.6
1531 0.4 200 100 0.015 5 1 0 0 10 116 0.6
1532 0.45 200 100 0.015 5 1 0 0 10 116 0.6
1533 0.5 200 100 0.015 5 1 0 0 10 116 0.6
1534 0.55 200 100 0.015 5 1 0 0 10 116 0.6
1535 0.6 200 100 0.015 5 1 0 0 10 116 0.6
1536 0.65 200 100 0.015 5 1 0 0 10 116 0.6
1537 0.7 200 100 0.015 5 1 0 0 10 116 0.6
1538 0.75 200 100 0.015 5 1 0 0 10 116 0.6
1539 0.8 200 100 0.015 5 1 0 0 10 116 0.6
1540 0.4 300 100 0.015 5 1 0 0 10 116 0.6
1541 0.45 300 100 0.015 5 1 0 0 10 116 0.6
1542 0.5 300 100 0.015 5 1 0 0 10 116 0.6
1543 0.55 300 100 0.015 5 1 0 0 10 116 0.6
1544 0.6 300 100 0.015 5 1 0 0 10 116 0.6
1545 0.65 300 100 0.015 5 1 0 0 10 116 0.6
1546 0.7 300 100 0.015 5 1 0 0 10 116 0.6
1547 0.75 300 100 0.015 5 1 0 0 10 116 0.6
1548 0.8 300 100 0.015 5 1 0 0 10 116 0.6
1549 0.4 0 500 0.015 5 1 0 0 10 116 0.6
1550 0.45 0 500 0.015 5 1 0 0 10 116 0.6
1551 0.5 0 500 0.015 5 1 0 0 10 116 0.6
1552 0.55 0 500 0.015 5 1 0 0 10 116 0.6
1553 0.6 0 500 0.015 5 1 0 0 10 116 0.6
1554 0.65 0 500 0.015 5 1 0 0 10 116 0.6
1555 0.7 0 500 0.015 5 1 0 0 10 116 0.6
1556 0.75 0 500 0.015 5 1 0 0 10 116 0.6
1557 0.8 0 500 0.015 5 1 0 0 10 116 0.6
1558 0.4 100 500 0.015 5 1 0 0 10 116 0.6
1559 0.45 100 500 0.015 5 1 0 0 10 116 0.6
1560 0.5 100 500 0.015 5 1 0 0 10 116 0.6
1561 0.55 100 500 0.015 5 1 0 0 10 116 0.6
1562 0.6 100 500 0.015 5 1 0 0 10 116 0.6
1563 0.65 100 500 0.015 5 1 0 0 10 116 0.6
1564 0.7 100 500 0.015 5 1 0 0 10 116 0.6
1565 0.75 100 500 0.015 5 1 0 0 10 116 0.6
1566 0.8 100 500 0.015 5 1 0 0 10 116 0.6
1567 0.4 200 500 0.015 5 1 0 0 10 116 0.6
1568 0.45 200 500 0.015 5 1 0 0 10 116 0.6
1569 0.5 200 500 0.015 5 1 0 0 10 116 0.6
1570 0.55 200 500 0.015 5 1 0 0 10 116 0.6
1571 0.6 200 500 0.015 5 1 0 0 10 116 0.6
1572 0.65 200 500 0.015 5 1 0 0 10 116 0.6
1573 0.7 200 500 0.015 5 1 0 0 10 116 0.6
1574 0.75 200 500 0.015 5 1 0 0 10 116 0.6
1575 0.8 200 500 0.015 5 1 0 0 10 116 0.6
1576 0.4 300 500 0.015 5 1 0 0 10 116 0.6
1577 0.45 300 500 0.015 5 1 0 0 10 116 0.6
1578 0.5 300 500 0.015 5 1 0 0 10 116 0.6
1579 0.55 300 500 0.015 5 1 0 0 10 116 0.6
1580 0.6 300 500 0.015 5 1 0 0 10 116 0.6
1581 0.65 300 500 0.015 5 1 0 0 10 116 0.6
1582 0.7 300 500 0.015 5 1 0 0 10 116 0.6
1583 0.75 300 500 0.015 5 1 0 0 10 116 0.6
1584 0.8 300 500 0.015 5 1 0 0 10 116 0.6
1585 0.4 0 1000 0.015 5 1 0 0 10 116 0.6
1586 0.45 0 1000 0.015 5 1 0 0 10 116 0.6
1587 0.5 0 1000 0.015 5 1 0 0 10 116 0.6
1588 0.55 0 1000 0.015 5 1 0 0 10 116 0.6
1589 0.6 0 1000 0.015 5 1 0 0 10 116 0.6
1590 0.65 0 1000 0.015 5 1 0 0 10 116 0.6
1591 0.7 0 1000 0.015 5 1 0 0 10 116 0.6
1592 0.75 0 1000 0.015 5 1 0 0 10 116 0.6
1593 0.8 0 1000 0.015 5 1 0 0 10 116 0.6
1594 0.4 100 1000 0.015 5 1 0 0 10 116 0.6
1595 0.45 100 1000 0.015 5 1 0 0 10 116 0.6
1596 0.5 100 1000 0.015 5 1 0 0 10 116 0.6
1597 0.55 100 1000 0.015 5 1 0 0 10 116 0.6
1598 0.6 100 1000 0.015 5 1 0 0 10 116 0.6
1599 0.65 100 1000 0.015 5 1 0 0 10 116 0.6
1600 0.7 100 1000 0.015 5 1 0 0 10 116 0.6
1601 0.75 100 1000 0.015 5 1 0 0 10 116 0.6
1602 0.8 100 1000 0.015 5 1 0 0 10 116 0.6
1603 0.4 200 1000 0.015 5 1 0 0 10 116 0.6
1604 0.45 200 1000 0.015 5 1 0 0 10 116 0.6
1605 0.5 200 1000 0.015 5 1 0 0 10 116 0.6
1606 0.55 200 1000 0.015 5 1 0 0 10 116 0.6
1607 0.6 200 1000 0.015 5 1 0 0 10 116 0.6
1608 0.65 200 1000 0.015 5 1 0 0 10 116 0.6
1609 0.7 200 1000 0.015 5 1 0 0 10 116 0.6
1610 0.75 200 1000 0.015 5 1 0 0 10 116 0.6
1611 0.8 200 1000 0.015 5 1 0 0 10 116 0.6
1612 0.4 300 1000 0.015 5 1 0 0 10 116 0.6
1613 0.45 300 1000 0.015 5 1 0 0 10 116 0.6
1614 0.5 300 1000 0.015 5 1 0 0 10 116 0.6
1615 0.55 300 1000 0.015 5 1 0 0 10 116 0.6
1616 0.6 300 1000 0.015 5 1 0 0 10 116 0.6
1617 0.65 300 1000 0.015 5 1 0 0 10 116 0.6
1618 0.7 300 1000 0.015 5 1 0 0 10 116 0.6
1619 0.75 300 1000 0.015 5 1 0 0 10 116 0.6
1620 0.8 300 1000 0.015 5 1 0 0 10 116 0.6
1621 0.4 0 100 0.02 5 1 0 0 10 116 0.6
1622 0.45 0 100 0.02 5 1 0 0 10 116 0.6
1623 0.5 0 100 0.02 5 1 0 0 10 116 0.6
1624 0.55 0 100 0.02 5 1 0 0 10 116 0.6
1625 0.6 0 100 0.02 5 1 0 0 10 116 0.6
1626 0.65 0 100 0.02 5 1 0 0 10 116 0.6
1627 0.7 0 100 0.02 5 1 0 0 10 116 0.6
1628 0.75 0 100 0.02 5 1 0 0 10 116 0.6
1629 0.8 0 100 0.02 5 1 0 0 10 116 0.6
1630 0.4 100 100 0.02 5 1 0 0 10 116 0.6
1631 0.45 100 100 0.02 5 1 0 0 10 116 0.6
1632 0.5 100 100 0.02 5 1 0 0 10 116 0.6
1633 0.55 100 100 0.02 5 1 0 0 10 116 0.6
1634 0.6 100 100 0.02 5 1 0 0 10 116 0.6
1635 0.65 100 100 0.02 5 1 0 0 10 116 0.6
1636 0.7 100 100 0.02 5 1 0 0 10 116 0.6
1637 0.75 100 100 0.02 5 1 0 0 10 116 0.6
1638 0.8 100 100 0.02 5 1 0 0 10 116 0.6
1639 0.4 200 100 0.02 5 1 0 0 10 116 0.6
1640 0.45 200 100 0.02 5 1 0 0 10 116 0.6
1641 0.5 200 100 0.02 5 1 0 0 10 116 0.6
1642 0.55 200 100 0.02 5 1 0 0 10 116 0.6
1643 0.6 200 100 0.02 5 1 0 0 10 116 0.6
1644 0.65 200 100 0.02 5 1 0 0 10 116 0.6
1645 0.7 200 100 0.02 5 1 0 0 10 116 0.6
1646 0.75 200 100 0.02 5 1 0 0 10 116 0.6
1647 0.8 200 100 0.02 5 1 0 0 10 116 0.6
1648 0.4 300 100 0.02 5 1 0 0 10 116 0.6
1649 0.45 300 100 0.02 5 1 0 0 10 116 0.6
1650 0.5 300 100 0.02 5 1 0 0 10 116 0.6
1651 0.55 300 100 0.02 5 1 0 0 10 116 0.6
1652 0.6 300 100 0.02 5 1 0 0 10 116 0.6
1653 0.65 300 100 0.02 5 1 0 0 10 116 0.6
1654 0.7 300 100 0.02 5 1 0 0 10 116 0.6
1655 0.75 300 100 0.02 5 1 0 0 10 116 0.6
1656 0.8 300 100 0.02 5 1 0 0 10 116 0.6
1657 0.4 0 500 0.02 5 1 0 0 10 116 0.6
1658 0.45 0 500 0.02 5 1 0 0 10 116 0.6
1659 0.5 0 500 0.02 5 1 0 0 10 116 0.6
1660 0.55 0 500 0.02 5 1 0 0 10 116 0.6
1661 0.6 0 500 0.02 5 1 0 0 10 116 0.6
1662 0.65 0 500 0.02 5 1 0 0 10 116 0.6
1663 0.7 0 500 0.02 5 1 0 0 10 116 0.6
1664 0.75 0 500 0.02 5 1 0 0 10 116 0.6
1665 0.8 0 500 0.02 5 1 0 0 10 116 0.6
1666 0.4 100 500 0.02 5 1 0 0 10 116 0.6
1667 0.45 100 500 0.02 5 1 0 0 10 116 0.6
1668 0.5 100 500 0.02 5 1 0 0 10 116 0.6
1669 0.55 100 500 0.02 5 1 0 0 10 116 0.6
1670 0.6 100 500 0.02 5 1 0 0 10 116 0.6
1671 0.65 100 500 0.02 5 1 0 0 10 116 0.6
1672 0.7 100 500 0.02 5 1 0 0 10 116 0.6
1673 0.75 100 500 0.02 5 1 0 0 10 116 0.6
1674 0.8 100 500 0.02 5 1 0 0 10 116 0.6
1675 0.4 200 500 0.02 5 1 0 0 10 116 0.6
1676 0.45 200 500 0.02 5 1 0 0 10 116 0.6
1677 0.5 200 500 0.02 5 1 0 0 10 116 0.6
1678 0.55 200 500 0.02 5 1 0 0 10 116 0.6
1679 0.6 200 500 0.02 5 1 0 0 10 116 0.6
1680 0.65 200 500 0.02 5 1 0 0 10 116 0.6
1681 0.7 200 500 0.02 5 1 0 0 10 116 0.6
1682 0.75 200 500 0.02 5 1 0 0 10 116 0.6
1683 0.8 200 500 0.02 5 1 0 0 10 116 0.6
1684 0.4 300 500 0.02 5 1 0 0 10 116 0.6
1685 0.45 300 500 0.02 5 1 0 0 10 116 0.6
1686 0.5 300 500 0.02 5 1 0 0 10 116 0.6
1687 0.55 300 500 0.02 5 1 0 0 10 116 0.6
1688 0.6 300 500 0.02 5 1 0 0 10 116 0.6
1689 0.65 300 500 0.02 5 1 0 0 10 116 0.6
1690 0.7 300 500 0.02 5 1 0 0 10 116 0.6
1691 0.75 300 500 0.02 5 1 0 0 10 116 0.6
1692 0.8 300 500 0.02 5 1 0 0 10 116 0.6
1693 0.4 0 1000 0.02 5 1 0 0 10 116 0.6
1694 0.45 0 1000 0.02 5 1 0 0 10 116 0.6
1695 0.5 0 1000 0.02 5 1 0 0 10 116 0.6
1696 0.55 0 1000 0.02 5 1 0 0 10 116 0.6
1697 0.6 0 1000 0.02 5 1 0 0 10 116 0.6
1698 0.65 0 1000 0.02 5 1 0 0 10 116 0.6
1699 0.7 0 1000 0.02 5 1 0 0 10 116 0.6
1700 0.75 0 1000 0.02 5 1 0 0 10 116 0.6
1701 0.8 0 1000 0.02 5 1 0 0 10 116 0.6
1702 0.4 100 1000 0.02 5 1 0 0 10 116 0.6
1703 0.45 100 1000 0.02 5 1 0 0 10 116 0.6
1704 0.5 100 1000 0.02 5 1 0 0 10 116 0.6
1705 0.55 100 1000 0.02 5 1 0 0 10 116 0.6
1706 0.6 100 1000 0.02 5 1 0 0 10 116 0.6
1707 0.65 100 1000 0.02 5 1 0 0 10 116 0.6
1708 0.7 100 1000 0.02 5 1 0 0 10 116 0.6
1709 0.75 100 1000 0.02 5 1 0 0 10 116 0.6
1710 0.8 100 1000 0.02 5 1 0 0 10 116 0.6
1711 0.4 200 1000 0.02 5 1 0 0 10 116 0.6
1712 0.45 200 1000 0.02 5 1 0 0 10 116 0.6
1713 0.5 200 1000 0.02 5 1 0 0 10 116 0.6
1714 0.55 200 1000 0.02 5 1 0 0 10 116 0.6
1715 0.6 200 1000 0.02 5 1 0 0 10 116 0.6
1716 0.65 200 1000 0.02 5 1 0 0 10 116 0.6
1717 0.7 200 1000 0.02 5 1 0 0 10 116 0.6
1718 0.75 200 1000 0.02 5 1 0 0 10 116 0.6
1719 0.8 200 1000 0.02 5 1 0 0 10 116 0.6
1720 0.4 300 1000 0.02 5 1 0 0 10 116 0.6
1721 0.45 300 1000 0.02 5 1 0 0 10 116 0.6
1722 0.5 300 1000 0.02 5 1 0 0 10 116 0.6
1723 0.55 300 1000 0.02 5 1 0 0 10 116 0.6
1724 0.6 300 1000 0.02 5 1 0 0 10 116 0.6
1725 0.65 300 1000 0.02 5 1 0 0 10 116 0.6
1726 0.7 300 1000 0.02 5 1 0 0 10 116 0.6
1727 0.75 300 1000 0.02 5 1 0 0 10 116 0.6
1728 0.8 300 1000 0.02 5 1 0 0 10 116 0.6
1729 0.4 0 100 0.025 5 1 0 0 10 116 0.6
1730 0.45 0 100 0.025 5 1 0 0 10 116 0.6
1731 0.5 0 100 0.025 5 1 0 0 10 116 0.6
1732 0.55 0 100 0.025 5 1 0 0 10 116 0.6
1733 0.6 0 100 0.025 5 1 0 0 10 116 0.6
1734 0.65 0 100 0.025 5 1 0 0 10 116 0.6
1735 0.7 0 100 0.025 5 1 0 0 10 116 0.6
1736 0.75 0 100 0.025 5 1 0 0 10 116 0.6
1737 0.8 0 100 0.025 5 1 0 0 10 116 0.6
1738 0.4 100 100 0.025 5 1 0 0 10 116 0.6
1739 0.45 100 100 0.025 5 1 0 0 10 116 0.6
1740 0.5 100 100 0.025 5 1 0 0 10 116 0.6
1741 0.55 100 100 0.025 5 1 0 0 10 116 0.6
1742 0.6 100 100 0.025 5 1 0 0 10 116 0.6
1743 0.65 100 100 0.025 5 1 0 0 10 116 0.6
1744 0.7 100 100 0.025 5 1 0 0 10 116 0.6
1745 0.75 100 100 0.025 5 1 0 0 10 116 0.6
1746 0.8 100 100 0.025 5 1 0 0 10 116 0.6
1747 0.4 200 100 0.025 5 1 0 0 10 116 0.6
1748 0.45 200 100 0.025 5 1 0 0 10 116 0.6
1749 0.5 200 100 0.025 5 1 0 0 10 116 0.6
1750 0.55 200 100 0.025 5 1 0 0 10 116 0.6
1751 0.6 200 100 0.025 5 1 0 0 10 116 0.6
1752 0.65 200 100 0.025 5 1 0 0 10 116 0.6
1753 0.7 200 100 0.025 5 1 0 0 10 116 0.6
1754 0.75 200 100 0.025 5 1 0 0 10 116 0.6
1755 0.8 200 100 0.025 5 1 0 0 10 116 0.6
1756 0.4 300 100 0.025 5 1 0 0 10 116 0.6
1757 0.45 300 100 0.025 5 1 0 0 10 116 0.6
1758 0.5 300 100 0.025 5 1 0 0 10 116 0.6
1759 0.55 300 100 0.025 5 1 0 0 10 116 0.6
1760 0.6 300 100 0.025 5 1 0 0 10 116 0.6
1761 0.65 300 100 0.025 5 1 0 0 10 116 0.6
1762 0.7 300 100 0.025 5 1 0 0 10 116 0.6
1763 0.75 300 100 0.025 5 1 0 0 10 116 0.6
1764 0.8 300 100 0.025 5 1 0 0 10 116 0.6
1765 0.4 0 500 0.025 5 1 0 0 10 116 0.6
1766 0.45 0 500 0.025 5 1 0 0 10 116 0.6
1767 0.5 0 500 0.025 5 1 0 0 10 116 0.6
1768 0.55 0 500 0.025 5 1 0 0 10 116 0.6
1769 0.6 0 500 0.025 5 1 0 0 10 116 0.6
1770 0.65 0 500 0.025 5 1 0 0 10 116 0.6
1771 0.7 0 500 0.025 5 1 0 0 10 116 0.6
1772 0.75 0 500 0.025 5 1 0 0 10 116 0.6
1773 0.8 0 500 0.025 5 1 0 0 10 116 0.6
1774 0.4 100 500 0.025 5 1 0 0 10 116 0.6
1775 0.45 100 500 0.025 5 1 0 0 10 116 0.6
1776 0.5 100 500 0.025 5 1 0 0 10 116 0.6
1777 0.55 100 500 0.025 5 1 0 0 10 116 0.6
1778 0.6 100 500 0.025 5 1 0 0 10 116 0.6
1779 0.65 100 500 0.025 5 1 0 0 10 116 0.6
1780 0.7 100 500 0.025 5 1 0 0 10 116 0.6
1781 0.75 100 500 0.025 5 1 0 0 10 116 0.6
1782 0.8 100 500 0.025 5 1 0 0 10 116 0.6
1783 0.4 200 500 0.025 5 1 0 0 10 116 0.6
1784 0.45 200 500 0.025 5 1 0 0 10 116 0.6
1785 0.5 200 500 0.025 5 1 0 0 10 116 0.6
1786 0.55 200 500 0.025 5 1 0 0 10 116 0.6
1787 0.6 200 500 0.025 5 1 0 0 10 116 0.6
1788 0.65 200 500 0.025 5 1 0 0 10 116 0.6
1789 0.7 200 500 0.025 5 1 0 0 10 116 0.6
1790 0.75 200 500 0.025 5 1 0 0 10 116 0.6
1791 0.8 200 500 0.025 5 1 0 0 10 116 0.6
1792 0.4 300 500 0.025 5 1 0 0 10 116 0.6
1793 0.45 300 500 0.025 5 1 0 0 10 116 0.6
1794 0.5 300 500 0.025 5 1 0 0 10 116 0.6
1795 0.55 300 500 0.025 5 1 0 0 10 116 0.6
1796 0.6 300 500 0.025 5 1 0 0 10 116 0.6
1797 0.65 300 500 0.025 5 1 0 0 10 116 0.6
1798 0.7 300 500 0.025 5 1 0 0 10 116 0.6
1799 0.75 300 500 0.025 5 1 0 0 10 116 0.6
1800 0.8 300 500 0.025 5 1 0 0 10 116 0.6
1801 0.4 0 1000 0.025 5 1 0 0 10 116 0.6
1802 0.45 0 1000 0.025 5 1 0 0 10 116 0.6
1803 0.5 0 1000 0.025 5 1 0 0 10 116 0.6
1804 0.55 0 1000 0.025 5 1 0 0 10 116 0.6
1805 0.6 0 1000 0.025 5 1 0 0 10 116 0.6
1806 0.65 0 1000 0.025 5 1 0 0 10 116 0.6
1807 0.7 0 1000 0.025 5 1 0 0 10 116 0.6
1808 0.75 0 1000 0.025 5 1 0 0 10 116 0.6
1809 0.8 0 1000 0.025 5 1 0 0 10 116 0.6
1810 0.4 100 1000 0.025 5 1 0 0 10 116 0.6
1811 0.45 100 1000 0.025 5 1 0 0 10 116 0.6
1812 0.5 100 1000 0.025 5 1 0 0 10 116 0.6
1813 0.55 100 1000 0.025 5 1 0 0 10 116 0.6
1814 0.6 100 1000 0.025 5 1 0 0 10 116 0.6
1815 0.65 100 1000 0.025 5 1 0 0 10 116 0.6
1816 0.7 100 1000 0.025 5 1 0 0 10 116 0.6
1817 0.75 100 1000 0.025 5 1 0 0 10 116 0.6
1818 0.8 100 1000 0.025 5 1 0 0 10 116 0.6
1819 0.4 200 1000 0.025 5 1 0 0 10 116 0.6
1820 0.45 200 1000 0.025 5 1 0 0 10 116 0.6
1821 0.5 200 1000 0.025 5 1 0 0 10 116 0.6
1822 0.55 200 1000 0.025 5 1 0 0 10 116 0.6
1823 0.6 200 1000 0.025 5 1 0 0 10 116 0.6
1824 0.65 200 1000 0.025 5 1 0 0 10 116 0.6
1825 0.7 200 1000 0.025 5 1 0 0 10 116 0.6
1826 0.75 200 1000 0.025 5 1 0 0 10 116 0.6
1827 0.8 200 1000 0.025 5 1 0 0 10 116 0.6
1828 0.4 300 1000 0.025 5 1 0 0 10 116 0.6
1829 0.45 300 1000 0.025 5 1 0 0 10 116 0.6
1830 0.5 300 1000 0.025 5 1 0 0 10 116 0.6
1831 0.55 300 1000 0.025 5 1 0 0 10 116 0.6
1832 0.6 300 1000 0.025 5 1 0 0 10 116 0.6
1833 0.65 300 1000 0.025 5 1 0 0 10 116 0.6
1834 0.7 300 1000 0.025 5 1 0 0 10 116 0.6
1835 0.75 300 1000 0.025 5 1 0 0 10 116 0.6
1836 0.8 300 1000 0.025 5 1 0 0 10 116 0.6
1837 0.4 0 100 0.03 5 1 0 0 10 116 0.6
1838 0.45 0 100 0.03 5 1 0 0 10 116 0.6
1839 0.5 0 100 0.03 5 1 0 0 10 116 0.6
1840 0.55 0 100 0.03 5 1 0 0 10 116 0.6
1841 0.6 0 100 0.03 5 1 0 0 10 116 0.6
1842 0.65 0 100 0.03 5 1 0 0 10 116 0.6
1843 0.7 0 100 0.03 5 1 0 0 10 116 0.6
1844 0.75 0 100 0.03 5 1 0 0 10 116 0.6
1845 0.8 0 100 0.03 5 1 0 0 10 116 0.6
1846 0.4 100 100 0.03 5 1 0 0 10 116 0.6
1847 0.45 100 100 0.03 5 1 0 0 10 116 0.6
1848 0.5 100 100 0.03 5 1 0 0 10 116 0.6
1849 0.55 100 100 0.03 5 1 0 0 10 116 0.6
1850 0.6 100 100 0.03 5 1 0 0 10 116 0.6
1851 0.65 100 100 0.03 5 1 0 0 10 116 0.6
1852 0.7 100 100 0.03 5 1 0 0 10 116 0.6
1853 0.75 100 100 0.03 5 1 0 0 10 116 0.6
1854 0.8 100 100 0.03 5 1 0 0 10 116 0.6
1855 0.4 200 100 0.03 5 1 0 0 10 116 0.6
