run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
4681,49.7,8971.9693877551,2229.232,120969.468493878,2268.904,1390784.55926914,3756.5552,8636686337.46334,0.972896742795041,0.000201088180689723,0.261756429877008,0,0,0,0,0,0,0,2198.5,644.826,2467.54488888889,2231327.46945859,0.939339603315766,0,0,0,0,0.255102040816327,9318.82997551021,9309.47794285715,2832.57896832653,5.64443418396039e-05,0.000125938845253375,0,0,0
4682,50,10932.6632653061,4559.4,96575.2131591837,4572.46,827134.569964021,5481.6336,3740799176.52889,0.995571208538508,0.000162070025300273,0.511424505673809,0,0,0,0,0,0,0,4549.1,229.148,751.309333333333,1107370.47705859,0.989587952885173,0,0,0,0,0,10835.5689795918,10795.6551020408,3098.41781942857,4.605464327543e-05,0.00013434696856223,0,0,0
4683,50,11207.5269387755,6693.348,77909.1812612245,6702.86,1013377.72013222,7161.1246,754100954.9595,0.998374366924465,0.000105851262801963,0.713107215773383,0,0,0,0,0,0,0,6688.06,207.742,763.750222222222,425635.585117172,0.994944692047398,0,0,0,0,0,10602.5645877551,8982.03387755102,2384.22347840816,2.52873112382638e-05,0.000124742116031083,0,0,0
4684,50,7906.42612244898,8406.676,107110.969718367,8408.352,357468.388310204,8623.1502,267882486.358887,0.999578479232711,6.02045226851003e-05,0.853426420308716,0,0,0,0,0,0,0,8404.68,229.326,620.461777777778,132938.231452525,0.999256026570333,0,0,0,0,0,7354.2675755102,6567.62499591837,2388.70418567347,1.84295194530623e-05,8.07287285783938e-05,0,0,0
4685,50,6452.68734693878,9808.924,175101.967444898,9807.458,1178339.30780695,9909.0264,78301060.1489453,1.0006551521365,7.49582430523338e-05,0.951821910689231,0,0,0,0,0,0,0,9812.08,383.052,1053.36422222222,31078.1174141414,1.0005418452438,0,0,0,0,0,6069.6863510204,5793.39228163264,2064.13128881633,2.26195738659737e-05,6.03400534492646e-05,0,0,0
4686,50,5927.15959183674,11040.096,101558.557653061,11032.364,1368856.70464581,11028.6808,9170504.36282655,1.00045015744834,4.73229336268025e-05,1.02678239919015,0,0,0,0,0,0,0,11041.06,290.23,984.110666666667,7655.87873535354,1.00169148884215,0,0,0,0,0,6592.66814693877,6134.10602448981,923.309146285726,1.29848555902162e-05,4.84026272742702e-05,0,0,0
4687,50,13005.1444897959,12041.568,399656.029812245,12036.244,2207070.45585608,11997.1652,16592880.0667934,1.00136365052593,5.93160148435982e-05,1.07636605646072,0,0,0,0,0,0,0,12051.28,545.372,1409.75422222222,18729.3323030303,1.00201651989481,0,0,0,0,0,11777.6201795918,9034.09965714286,1048.15564179592,1.96039900395479e-05,0.000104939585698886,0,0,0
4688,50,7199.86979591837,12876.552,251957.6832,12877.69,2052619.62163512,12848.5784,12655507.0457849,1.00025309589912,5.22681722707979e-05,1.10805167327889,0,0,0,0,0,0,0,12879.74,475.492,1250.92244444444,37916.7318989899,1.00015428179737,0,0,0,0,0,6351.96499591839,5512.49357142855,707.402115755099,1.65991614370717e-05,5.33231350021286e-05,0,0,0
4689,50,7536.64653061225,13662.716,705596.887085714,13660.44,5189465.38673641,13600.3646,21337002.5177327,1.00009650438569,6.39145917255807e-05,1.13470817837244,0,0,0,0,0,0,0,13663.92,634.584,1793.83244444444,58461.0353313131,1.00053430040579,0,0,0,0,0,6455.69810612246,5436.91959183673,1104.61947840816,2.04119806210258e-05,5.63804272248406e-05,0,0,0
4690,43,9816.1812244898,1944.356,25256224.9121796,2121.768,79366304.2046347,3736.4744,10616072076.6534,0.828725863186633,0.000486284028756263,0.209302779453608,0.000125877551020408,0.21204,1.2726693877551e-08,0.10602,4.74402983623078e-07,0.010602,1.38648763770877e-08,1757.68,19940.092,44444.1515555556,2279859.73619798,0.75445211035984,0.2308,0.0001828,0.0125794,0.00216615818181818,2.40816326530612,9854.23231020408,9743.14875102041,2715.25153942857,0.000405775416268148,0.00013918748616202,3.30595918367347e-05,8.26489795918366e-06,8.26489795918367e-08
4691,49.58,12419.0432653061,4154.748,27379197.3018612,4369.584,70605225.6111073,5456.1842,4218693412.02078,0.889243275432535,7.91543540880188e-05,0.44114153526419,4.63673469387756e-05,0.196,1.91642448979592e-08,0.098,9.24961531872007e-08,0.0098,3.21830971750072e-09,3921.76,36500.776,67808.6053333333,1147088.17466869,0.853292866859638,0.1984,0.0001148,0.0107250666666667,0.00184833696969697,0.411836734693878,13367.5588734694,14018.3981061224,3506.93811057143,4.75614237157227e-05,0.000159271060286648,1.07755102040817e-05,2.69387755102041e-06,2.6938775510204e-08
4692,49.98,6456.69387755102,6213.82,33714334.5168326,6451.124,119811227.33585,7135.2376,1972879055.01801,0.903964032715818,5.75908023816838e-05,0.629186587831245,8.00000000000001e-06,0.17912,7.71553306122449e-07,0.08956,2.60172085663895e-07,0.008956,1.24076046943981e-08,5900,62613.652,90865.2186666667,466523.514319192,0.881792766620158,0.1996,0.0015176,0.00960524444444444,0.00160390222222222,0.02,7636.52448979592,8670.08961632654,3529.46241861225,1.26530098163094e-05,7.2484190149389e-05,6.81077551020408e-05,1.70269387755102e-05,1.70269387755102e-07
4693,50,6354.37714285714,7949.672,57650449.8269551,8185.014,189416576.28144,8593.4222,385592695.084272,0.921282101229331,6.13899540717661e-05,0.773004636895809,0,0.16216,1.45236636734694e-06,0.08108,5.16164345679013e-07,0.008108,2.32891135916577e-08,7610.48,66305.272,91663.8757777778,155643.457113131,0.903645619017628,0.2,0.0026064,0.00850408888888889,0.0013741098989899,0,7492.16613877551,7844.77306530612,2866.95204608164,1.67589595610617e-05,6.44060531707579e-05,0.000151647346938776,3.79118367346939e-05,3.79118367346939e-07
4694,50,6907.8812244898,9356.276,50414968.7735878,9573.656,166672298.947246,9885.2122,101425356.088489,0.938271895530768,4.84148228694478e-05,0.877680032058914,0.000102040816326531,0.14176,1.30188016326531e-06,0.07088,1.10977109397833e-06,0.007088,3.64699575668455e-08,9047.42,55397.222,77820.1773333333,48977.4530444445,0.924477445640284,0.194,0.0029888,0.00697795555555556,0.0010965995959596,0,7743.82675918367,8214.44700408164,1832.28067057143,1.33823735624529e-05,6.47274227388443e-05,0.000247614693877551,6.19036734693878e-05,6.19036734693878e-07
4695,50,5419.45673469388,10577.924,45533788.1812286,10796.55,140454998.187509,11011.6634,22097612.4241047,0.948592387438537,3.17415882694571e-05,0.956857809502972,0.000277714285714286,0.12408,1.23896424489796e-06,0.06204,1.94758757168052e-06,0.006204,5.32251450833214e-08,10293.18,48645.814,75309.0033333333,20115.3031454545,0.934187145213796,0.1772,0.0026048,0.00552684444444444,0.000859916767676768,0,6175.92145306122,5943.79234693877,1438.54039432653,1.19856852834531e-05,4.74033507635977e-05,0.000339911836734694,8.49779591836735e-05,8.49779591836735e-07
4696,50,3548.78204081633,11616.104,50680553.0125551,11826.854,165499693.421301,11985.3082,25198764.2354797,0.955797609445557,3.61095581815639e-05,1.0139429833745,0.00042465306122449,0.10848,1.11596734693878e-06,0.05424,1.89013655832703e-06,0.005424,5.53134200300261e-08,11350.56,42893.864,69198.8397777778,28546.4149959596,0.942627495741336,0.1572,0.002164,0.00436711111111111,0.000675628282828283,0,4478.23059591836,4929.83355510203,1156.07180281633,1.14295118625245e-05,3.13027876646038e-05,0.000501315918367347,0.000125328979591837,1.25328979591837e-06
4697,50,4684.80040816327,12516.368,37943516.4519224,12714.24,133495803.262394,12831.2524,30497416.3438582,0.960911355799085,2.77251687472688e-05,1.05538902808644,0.000932081632653061,0.09792,2.4089867755102e-06,0.04896,2.20909540136054e-06,0.004896,5.33902794085568e-08,12264.66,38905.546,61552.7937777778,46034.6417616162,0.95030338468918,0.1484,0.0022664,0.00380942222222222,0.000575576565656566,0,5596.55079183675,5324.31836734693,1044.99076555103,9.55400948823827e-06,3.93783602651033e-05,0.000509544489795918,0.00012738612244898,1.2738612244898e-06
