run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var,growth_rate,warfare_pressure,carrying_capacity,yearly_warfare_mortality,sizeX,allow_matrilocal,matrilocal_pressure,change_residence_pause,sizeY,newborn_male_bias,preferred_marriage_weight
1,0,0,0,0,0.03,0.0697748047367095,220.1616,57611582.7651779,0,0,0,0,0,0,0,0,0,0,0,0,0.0526666666666667,68013.3362909091,0,0,0,0,0,0,0,0.0180612244897959,433.83158922449,0,0,0,0,0,0.4,0,100,0.005,5,1,0,0,10,116,0.5
2,4.36,851.263673469388,37.828,869.196281632653,46.038,9099.86742600151,404.0834,83518753.1296253,0.610658064580563,0.0508300260067721,0.0432108778528028,0,0,0,0,0,0,0,32.04,28.562,125.235333333333,82145.6791414142,0.417728679094162,0,0,0,0,9.8269387755102,965.42532244898,1113.38036326531,1872.32703514286,0.0638675642120768,0.00151635191518621,0,0,0,0.45,0,100,0.005,5,1,0,0,10,116,0.5
3,26.76,9073.56775510204,424.02,3730.00279183674,437.806,43981.861266062,728.1844,98702281.3085989,0.948841935497771,0.00265738828117005,0.503164030196622,0,0,0,0,0,0,0,414.06,86.392,327.121111111111,41603.0925777778,0.889951224034014,0,0,0,0,22.3085714285714,8902.5,8787.97077959183,3796.54075983674,0.000758664644453272,0.0117737670891943,0,0,0,0.5,0,100,0.005,5,1,0,0,10,116,0.5
4,41,6586.44244897959,1013.468,6454.63153061225,1018.378,63620.1069216931,1115.991,10631706.3821807,0.991578442784249,0.000729504837391871,1.12223306590757,0,0,0,0,0,0,0,1009.08,52.97,140.018444444444,8039.62701616162,0.982785573242695,0,0,0,0,5.3469387755102,6250.27038367347,5986.29644489796,3375.87160510204,0.000227789512793634,0.00643509593277339,0,0,0,0.55,0,100,0.005,5,1,0,0,10,116,0.5
5,45.52,8274.23020408163,1491.68,2303.94210612245,1492.764,12394.4182220207,1470.1954,6476790.60279845,0.997377791835837,0.000369876741293794,1.5123816197388,0,0,0,0,0,0,0,1489.88,46.456,110.795111111111,8808.0727939394,0.997812774421094,0,0,0,0,4.70367346938776,8395.77632653061,8478.16806530612,6140.65668657143,0.000102801504132346,0.00366537285792336,0,0,0,0.6,0,100,0.005,5,1,0,0,10,116,0.5
6,46.8,5447.77183673469,1825.164,4586.01503673469,1825.246,51536.8976226254,1757.3256,9371685.537401,1.00085349204651,0.000346845317719245,1.72094817338235,0,0,0,0,0,0,0,1825.94,67.108,176.994888888889,20447.7074828283,1.00026415208486,0,0,0,0,2.12244897959184,5463.57010612245,5280.49600408163,3795.82650677551,0.000106125650011881,0.0013720723876394,0,0,0,0.65,0,100,0.005,5,1,0,0,10,116,0.5
7,47.36,5652.50448979592,2087.872,4463.38743265306,2088.246,19129.7889766188,1999.1712,12307194.0246548,0.999846312643206,0.00018170860919167,1.83755977094652,0,0,0,0,0,0,0,2087.84,54.754,130.278444444444,31282.8663959596,0.999600935921131,0,0,0,0,1.86775510204082,5598.42083265306,5245.39477959184,3853.13526383673,6.17645237548555e-05,0.00123769865045979,0,0,0,0.7,0,100,0.005,5,1,0,0,10,116,0.5
8,47.84,5783.10571428571,2303.484,7055.54115918367,2301.268,27916.6156545226,2212.1354,15821672.4212772,1.00098698889556,0.00018848390595755,1.89692578800606,0,0,0,0,0,0,0,2303.42,65.108,154.665333333333,40864.5144707071,1.0029535671172,0,0,0,0,2.21877551020408,5773.92994285715,5860.33609795918,5143.4870824898,6.59617844006022e-05,0.00101567781320625,0,0,0,0.75,0,100,0.005,5,1,0,0,10,116,0.5
9,48.1,6595.96571428571,2483.988,9533.44300408163,2483.28,31042.1461075334,2397.3352,24545383.9356227,0.999835067076603,0.000174144008230251,1.93116147445854,0,0,0,0,0,0,0,2483.56,81.216,169.647555555556,48499.9745171717,1.0007311255774,0,0,0,0,1.92857142857143,6199.8765877551,5748.1130612245,4958.22700914285,7.68278688505708e-05,0.00089188718713259,0,0,0,0.8,0,100,0.005,5,1,0,0,10,116,0.5
10,0,0,0,0,0,0,219.9392,50019854.1771092,0,0,0,0,0,0,0,0,0,0,0,0,0,67626.6816484849,0,0,0,0,0,0,0,0,376.559868734694,0,0,0,0,0,0.4,100,100,0.005,5,1,0,0,10,116,0.5
11,0.06,9.68,2.524,2282.84483265306,12.288,78914.8988069539,391.6468,120218729.923771,0.0117128321085359,0.000761999466838029,0.00077061476008951,0.0391836734693878,0.1708,0.0145199167346939,0.37244,0.00410451179586999,0.037244,0.000202072385821956,0.56,15.408,275.205333333333,83723.5650181818,0.00519893899204244,0.04,0.09296,0.1662992,0.0304226109090909,0.0983673469387755,41.9949224489796,137.25332244898,1532.72845077551,0.00346777505056144,1.84474296961251e-05,0.0615707755102041,0.0302428228571429,0.000302428228571429,0.45,100,100,0.005,5,1,0,0,10,116,0.5
12,11.74,4478.41836734694,236.324,645588.509391837,313.956,5405577.75771751,727.4446,78698808.5766037,0.599494950482167,0.00962321364864616,0.220184371647339,0.0124050612244898,0.40296,4.50070371020408e-05,0.34912,4.1788806558831e-05,0.034912,2.18547763377471e-05,181.3,2070.514,8976.54133333333,50335.375969697,0.384892259995701,0.4448,0.0064842,0.00934617777777778,0.0122599107070707,14.6861224489796,5099.27328979592,5304.11720816327,4084.66196004082,0.00994008138271939,0.00618303581435266,0.00643008,0.00370210775510204,3.70210775510204e-05,0.5,100,100,0.005,5,1,0,0,10,116,0.5
13,31.34,7818.24489795918,810.852,506843.049718367,886.838,3424678.09069292,1109.9094,9949361.14669013,0.851206565181788,0.00130294736328075,0.827732243214562,0.00223248979591837,0.23256,4.85406367346939e-07,0.20396,2.5865960191484e-06,0.020396,7.60675239827673e-07,746.2,2667.326,8557.13177777778,12702.5378484848,0.731928328949286,0.2504,0.0008824,0.00283288888888889,0.00408200808080808,12.0657142857143,7541.87071020408,7151.91954693878,4531.31216493878,0.000610629669669847,0.00667496567303636,0.000917884081632653,0.000479100408163265,4.79100408163265e-06,0.55,100,100,0.005,5,1,0,0,10,116,0.5
14,40.4,10230.4832653061,1309.836,586614.298710204,1373.942,2903215.47700302,1470.8956,4088537.18422,0.91563365200983,0.000596802809723464,1.26550778843412,0.000878530612244898,0.19412,1.82392857142857e-07,0.16654,1.67321938070043e-06,0.016654,2.83334556366427e-07,1251.08,2184.392,6237.34555555556,10679.1511232323,0.843125645110631,0.1948,0.000455,0.00262815555555556,0.00278805595959596,8.28571428571429,9555.64031020408,8820.79962857143,5374.47907004082,0.000285447214480113,0.00627690438167201,0.000447577142857143,0.000311110612244898,3.11110612244898e-06,0.6,100,100,0.005,5,1,0,0,10,116,0.5
15,44.56,11021.4057142857,1666.316,405068.924963265,1717.03,1580532.60251192,1747.547,11700612.4546761,0.947808581126245,0.000307759910678592,1.52663442033015,0.00039465306122449,0.18968,9.52855510204081e-08,0.15328,1.47265750365331e-06,0.015328,1.58263268356873e-07,1619.68,1331.656,3953.23311111111,20156.2743858586,0.896613279703012,0.1882,0.0002596,0.00299382222222222,0.00242768929292929,6.45551020408163,10789.2115755102,10169.7503061224,7074.28300918367,0.000155435660967916,0.00310538511336693,0.00023042612244898,0.000220409795918367,2.20409795918367e-06,0.65,100,100,0.005,5,1,0,0,10,116,0.5
16,46.82,6667.78816326531,1969.452,227504.222677551,2014.768,1654287.70988037,2024.4626,22335034.5682906,0.961375658973093,0.000216401259453016,1.67648394174096,0.000430367346938775,0.18256,7.72547346938775e-08,0.14224,1.52201222675737e-06,0.014224,2.19843622396882e-07,1929.26,1007.824,3245.29288888889,32340.309969697,0.91960360447873,0.1868,0.0002506,0.00314346666666667,0.00215908606060606,3.25265306122449,6352.11071020408,6446.46793469388,5744.42503187755,8.18150720002791e-05,0.00153170771942478,0.000281802448979592,0.000381900408163265,3.81900408163265e-06,0.7,100,100,0.005,5,1,0,0,10,116,0.5
17,47.62,6075.30775510204,2175.008,252251.710138776,2212.272,2094972.72577475,2214.5764,16819215.9949342,0.973734470432753,0.000331757102376042,1.76273308802205,0.000310244897959184,0.1766,9.13402448979592e-08,0.13346,1.38850302897455e-06,0.013346,1.71835175112119e-07,2145.28,631.308,2359.68222222222,40886.5665333333,0.93894490233384,0.1914,0.0003716,0.00337704444444444,0.0019554094949495,2.44448979591837,5405.56891428571,4965.79185306123,4741.57152555102,0.000105524868868309,0.00110660935899537,0.000325265306122449,0.000327437142857143,3.27437142857143e-06,0.75,100,100,0.005,5,1,0,0,10,116,0.5
18,47.56,5293.4693877551,2328.356,148664.675612245,2362.434,1046386.96890527,2359.5942,21625973.8988815,0.979258049808781,0.000180130405236488,1.80669319219192,0.000526530612244898,0.16976,1.5321812244898e-07,0.1265,1.64018540136054e-06,0.01265,3.56627713154176e-07,2303.6,457.33,1898.12777777778,46994.4811414142,0.948286827067578,0.188,0.0003668,0.00323531111111111,0.00181004828282828,1.47591836734694,4957.28700408163,4582.18228979592,4014.96040444898,0.000102468655994473,0.000973088805860129,0.00065888,0.000686704081632653,6.86704081632653e-06,0.8,100,100,0.005,5,1,0,0,10,116,0.5
19,0,0,0,0,0,0,219.5664,33442452.5822799,0,0,0,0,0,0,0,0,0,0,0,0,0,69480.0891030303,0,0,0,0,0,0,0,0,311.942223510204,0,0,0,0,0,0.4,200,100,0.005,5,1,0,0,10,116,0.5
20,0.02,0.32,0.892,435.030595918367,9.192,93675.0831633157,400.482,95378474.810534,0.00533333333333333,0.000133277800916285,0.000111265646731572,0.02,0.08668,0.00753335205371429,0.29304,0.00435707050385286,0.029304,0.000175635929092401,0.08,5.796,266.951555555556,84816.0833292929,0.00163265306122449,0.02,0.0392756,0.152548933333333,0.024183863030303,0.02,7.60360816326531,72.4476897959184,1493.351,0.00142222222222222,6.19002207129745e-07,0.0457772424489796,0.0281644065306122,0.000281644065306122,0.45,200,100,0.005,5,1,0,0,10,116,0.5
21,5.72,2804.50775510204,132.3,2067366.4300449,222.52,18309067.2935853,703.941,130354214.970855,0.366867695811249,0.00990515117702855,0.0957356543415884,0.0516675918367347,0.556,0.000825366515142857,0.47482,0.000499208814373898,0.047482,0.00013583936613653,79.32,2319.166,12602.0066666667,60560.7983737374,0.181051384826468,0.5976,0.0158654,0.0201856666666667,0.0233186151515152,11.2669387755102,4186.76448979592,5594.29755102041,3936.92441734694,0.0244285959626649,0.00403359683239517,0.0226715102040816,0.0110868036734694,0.000110868036734694,0.5,200,100,0.005,5,1,0,0,10,116,0.5
22,24.7,9585.56081632653,657.548,2152486.02311837,786.64,9707758.35884424,1119.249,22727040.0895545,0.726663644839933,0.00277155465713736,0.608894529476793,0.00264081632653061,0.31076,1.53182044897959e-06,0.2719,2.64046568959436e-06,0.02719,2.33764480090124e-06,555.48,6720.088,24438.9346666667,20831.8865474747,0.542888183741063,0.356,0.0019386,0.00329371111111111,0.00709105191919192,13.3163265306122,9863.44622040816,9380.11959183673,4666.97236428572,0.00173235397542451,0.00877809142846659,0.00145483918367347,0.000794132653061225,7.94132653061225e-06,0.55,200,100,0.005,5,1,0,0,10,116,0.5
23,33,7153.95918367347,1101.328,2531619.71696327,1229.292,15052934.3996864,1444.7206,5054495.24607215,0.823328160830249,0.000878855403043049,1.01210751425124,0.00107024489795918,0.2378,8.55453714285714e-07,0.21912,4.88995849836231e-07,0.021912,3.5559490479747e-07,994.8,7120.376,24007.3515555556,16038.7579939394,0.684329472032595,0.2654,0.0012156,0.00152986666666667,0.00452296242424242,4.93877551020408,6344.53022040816,5936.05952653062,3700.51114453061,0.000650487318616928,0.00469892196800046,0.000323959183673469,0.00021341387755102,2.1341387755102e-06,0.6,200,100,0.005,5,1,0,0,10,116,0.5
24,37.24,6588,1460.672,1409232.1917102,1590.668,13383097.5164493,1757.737,14450725.059251,0.867295925566843,0.00037548334156674,1.26831437810888,0.00088065306122449,0.20536,4.83132081632653e-07,0.1922,7.14007123204838e-07,0.01922,2.37969615655879e-07,1359.6,6857.782,24396.8093333333,26055.8900545455,0.75117706588878,0.2336,0.0009516,0.00160982222222222,0.00352168929292929,2.63510204081633,6398.9579755102,6296.83813877551,4366.13089489796,0.000163758155117755,0.00228946895780978,0.000424071836734694,0.000191755102040816,1.91755102040816e-06,0.65,200,100,0.005,5,1,0,0,10,116,0.5
25,38.56,5739.79632653061,1707.384,2791625.05990204,1836.096,16873169.6075598,1991.2072,15091286.1897921,0.88140639599127,0.000332161746098373,1.40262706242814,0.000926530612244898,0.19416,4.40662244897959e-07,0.18362,7.33609889140842e-07,0.018362,1.76515105556701e-07,1602.86,7429.664,24091.372,36260.3437616162,0.782014441836242,0.212,0.000757,0.00162855555555556,0.00322918686868687,2.74122448979592,5329.47892244898,5353.46937142857,3952.65137159184,0.000197088480387687,0.00167582426103924,0.000263157551020408,0.000179791428571429,1.79791428571429e-06,0.7,200,100,0.005,5,1,0,0,10,116,0.5
26,39.9,7087.08612244898,1915.836,3176193.17282041,2046.828,23619710.4591516,2187.0402,14853631.8048635,0.889842819755477,0.000293294761890317,1.48866754230197,0.00102697959183673,0.19004,3.79830571428571e-07,0.1782,7.58591713781809e-07,0.01782,1.07034828894844e-07,1806.34,8032.506,24973.2542222222,44539.3588828283,0.798876629617225,0.1934,0.0006302,0.00186084444444444,0.00306662585858586,3.27551020408163,7095.40031020408,6626.98532244898,4960.00988771428,0.000126857616707337,0.00184272129954605,0.000231263673469388,0.000119183673469388,1.19183673469388e-06,0.75,200,100,0.005,5,1,0,0,10,116,0.5
27,41.02,6049.10204081633,2086.896,2934367.65598367,2212.406,26143444.0281734,2348.3674,12913404.5370004,0.898254168463803,0.00030777230889404,1.5466780740352,0.000895061224489796,0.19024,1.54231387755102e-07,0.17342,8.68240060972537e-07,0.017342,1.08355276570321e-07,1975.4,8078.256,23218.2317777778,49912.3788868687,0.817319296717838,0.1778,0.0004082,0.00211762222222222,0.00293857838383838,4.26489795918367,5898.4820244898,5239.87404489797,3941.31073391837,0.000136417454781604,0.00153787446444237,0.000197328979591837,0.000134942448979592,1.34942448979592e-06,0.8,200,100,0.005,5,1,0,0,10,116,0.5
28,0,0,0,0,0,0,212.2236,65893531.7312824,0,0,0,0,0,0,0,0,0,0,0,0,0,65702.6684121212,0,0,0,0,0,0,0,0,417.835790857143,0,0,0,0,0,0.4,300,100,0.005,5,1,0,0,10,116,0.5
29,0.02,0.32,0.84,464.086240816327,9.694,109178.626679819,404.3606,59437040.4941659,0.008,6.92041522491349e-05,0.000110803324099723,0.02,0.09004,0.00938004378616327,0.31246,0.00412937847728345,0.031246,0.000143700155005896,0.08,6.078,286.481555555556,85415.4080909091,0.00117647058823529,0.02,0.0531734,0.159631311111111,0.0254664119191919,0.02,5.29795918367347,72.8275142857143,2010.01648738775,0.0032,6.13868831577413e-07,0.034429467755102,0.0233346616326531,0.000233346616326531,0.45,300,100,0.005,5,1,0,0,10,116,0.5
30,4.58,2004.57795918367,114,3145776.24915918,212.91,25722111.72903,720.4396,87015985.6480522,0.302640025583271,0.00670042902538891,0.0727304437903242,0.0698785714285714,0.58356,0.00210940739285714,0.49928,0.000599952827198791,0.049928,0.000102987221353452,60.56,2446.132,15297.1682222222,60281.3510505051,0.132048368134695,0.631,0.027089,0.0249418222222222,0.0255994347474747,9.71795918367347,3497.76163265306,5185.34132653061,4133.61144065306,0.0235313054619937,0.00282774298913002,0.0144095167346939,0.00752187918367347,7.52187918367347e-05,0.5,300,100,0.005,5,1,0,0,10,116,0.5
31,21.38,6449.60653061225,582.548,5286340.5955102,727.538,40775153.3441452,1107.8498,28589398.6358525,0.667314564973756,0.00280351525215464,0.516623291007084,0.00321555102040816,0.36112,2.5972e-06,0.30886,4.97977818543714e-06,0.030886,2.87556734211499e-06,469.84,8470.46,31136.5851111111,25875.0235858586,0.472366710580352,0.4126,0.00256,0.0047562,0.00917082,8.68938775510204,6852.41601632653,6985.26322040816,4247.63825506122,0.00207914025702685,0.00650675779878825,0.00143300571428571,0.000743184081632653,7.43184081632653e-06,0.55,300,100,0.005,5,1,0,0,10,116,0.5
32,30.32,8820.16163265306,1004.624,9433245.79037143,1156.144,38444330.6593189,1428.171,11049585.110861,0.774317515956982,0.00182429046051617,0.895927456068679,0.00125289795918367,0.28176,8.98602612244898e-07,0.25184,8.11535306626355e-07,0.025184,6.58138550422635e-07,879.04,10424.506,33740.6675555556,19809.9002484849,0.617596272676618,0.3104,0.0012288,0.00179728888888889,0.00595284808080808,7.97714285714286,7916.91206530612,7115.8474122449,4249.88419693878,0.00142159500871591,0.0065038518552955,0.000575777959183673,0.000265973877551021,2.6597387755102e-06,0.6,300,100,0.005,5,1,0,0,10,116,0.5
33,34.26,7723.82204081633,1333.58,6812458.5524449,1492.282,43599825.4745196,1734.0776,12465203.9268783,0.816023157455281,0.000852932992784589,1.12400458211986,0.000755265306122449,0.24564,6.49367510204082e-07,0.22562,2.35273177626606e-07,0.022562,2.93655279419676e-07,1199.88,11579.398,37086.8215555556,29387.9554545455,0.677537353713383,0.2728,0.0012028,0.00125393333333333,0.0047558903030303,4.40040816326531,7384.02979591837,6803.9868122449,4017.09803902041,0.00053812023835147,0.0041664134544635,0.000315051428571429,0.000159668979591837,1.59668979591837e-06,0.65,300,100,0.005,5,1,0,0,10,116,0.5
34,36.54,6602.43102040816,1588.18,7997417.34908163,1749.206,46920704.6893858,1972.0012,15433025.9902499,0.841291034267832,0.000491771937699533,1.27501216856338,0.000393632653061225,0.2304,1.48401914285714e-06,0.21538,3.62170534139582e-07,0.021538,2.18350615769112e-07,1454.24,11947.27,38237.926,40038.8531676768,0.716285751501689,0.2632,0.0013682,0.00116633333333333,0.00433549393939394,2.21265306122449,6361.96285714286,6243.92873877551,4183.28506383674,0.000343994065021214,0.00275389519880226,0.000299265306122449,0.000138322040816327,1.38322040816327e-06,0.7,300,100,0.005,5,1,0,0,10,116,0.5
35,37.76,5247.30775510204,1797.528,6381297.38169796,1964.012,39412511.1501303,2192.4534,26805288.4487028,0.856148371429988,0.000284300589009612,1.36306055725115,0.000483918367346939,0.21744,7.13575510204082e-07,0.20526,4.58759752582515e-07,0.020526,1.72749621725771e-07,1660.28,12383.756,40634.9204444444,50223.1504707071,0.737634210641337,0.2524,0.0012,0.00117975555555556,0.00394747050505051,2.14530612244898,5504.61675102041,5694.95454693877,5422.54373718368,0.000176424976523487,0.00132533837801283,0.000234945306122449,0.000113012653061224,1.13012653061224e-06,0.75,300,100,0.005,5,1,0,0,10,116,0.5
36,37.94,7446.33020408163,1956.8,4851049.93791429,2125.884,34848939.975124,2360.1766,18254020.018308,0.863719541468845,0.000321926026271408,1.41373740273848,0.000392489795918368,0.20868,7.09567387755102e-07,0.19834,4.61858060468632e-07,0.019834,1.44064442144013e-07,1816.42,12955.238,41935.5128888889,57461.5478323232,0.751509452000231,0.2456,0.0013686,0.00140162222222222,0.0037143602020202,2.13918367346939,6847.90367346939,6001.3234122449,4630.33863106123,0.000199079193899435,0.0015956635773283,0.000250385306122449,0.000119984081632653,1.19984081632653e-06,0.8,300,100,0.005,5,1,0,0,10,116,0.5
37,49.62,10229.6167346939,2151.384,66935.6566693878,2186.766,1000485.88383094,3477.4264,5817513681.89308,0.973712812277047,0.000203710224685131,0.308193533631801,0,0,0,0,0,0,0,2122.34,553.792,1987.31222222222,1490085.9089697,0.942787647639929,0,0,0,0,0.322040816326531,10030.3132081633,9351.59412653061,3846.43704391836,4.87853511055791e-05,0.000221209466349489,0,0,0,0.4,0,500,0.005,5,1,0,0,10,116,0.5
38,50,11447.013877551,4539.12,68503.7201183674,4551.734,1276134.93597586,5282.3052,3487396436.69977,0.995507256216862,0.000153178708254233,0.582325861449986,0,0,0,0,0,0,0,4529.08,194.422,718.322888888889,672333.363406061,0.990349636949932,0,0,0,0,0,10825.1265306123,9887.91902448978,3311.98763363265,3.52655704140741e-05,0.000196889118450124,0,0,0,0.45,0,500,0.005,5,1,0,0,10,116,0.5
39,50,8145.55142857143,6666.652,91815.8811795918,6669.392,726712.896978786,7020.5202,1222017473.29158,0.998759095444241,9.61788957065649e-05,0.769859635013972,0,0,0,0,0,0,0,6661.86,229.662,651.625777777778,234559.828038384,0.99852797776719,0,0,0,0,0,8217.60132244899,8986.10524081635,3256.84676934694,2.8523684250551e-05,0.000108755902614462,0,0,0,0.5,0,500,0.005,5,1,0,0,10,116,0.5
40,50,6320.56693877551,8400.48,125274.398616327,8399.368,792892.509543764,8552.25,229678861.159966,1.00053555745072,8.81708204926761e-05,0.882412738273508,0,0,0,0,0,0,0,8403.38,308.266,877.289333333333,72847.9104565657,1.00066906297398,0,0,0,0,0,5559.69469387756,4576.17568979591,2497.98219183673,2.46330078889841e-05,8.56076365751245e-05,0,0,0,0.55,0,500,0.005,5,1,0,0,10,116,0.5
41,50,7791.83020408163,9849.848,170033.522208163,9844.492,1033431.51909579,9878.2994,37977374.4776849,1.00044802813193,7.22719489271669e-05,0.951053648519392,0,0,0,0,0,0,0,9851.92,419.706,994.269333333333,19016.6102242424,1.00151375891433,0,0,0,0,0,6166.01234285712,5488.12605714286,1098.52412004082,2.54301521685048e-05,0.000100379894228152,0,0,0,0.6,0,500,0.005,5,1,0,0,10,116,0.5
42,50,7715.21795918367,11000.768,179566.336444898,11007.004,1370130.9184387,11021.2898,18281918.215586,0.999834795021355,6.01036611683643e-05,0.985400129354026,0,0,0,0,0,0,0,11001.08,395.978,1097.83955555556,6989.72654747475,0.998207295313388,0,0,0,0,0,6554.76303673468,5277.56365714286,1138.39156526532,1.89829753209465e-05,6.9555385632607e-05,0,0,0,0.65,0,500,0.005,5,1,0,0,10,116,0.5
43,50,5291.28,12037.984,265388.323036735,12038.552,1327725.32856639,12020.3986,6770669.35722834,0.99951363745836,4.29243397140795e-05,1.00584707963806,0,0,0,0,0,0,0,12034.84,402.032,1049.05333333333,6191.6102,0.999596719331513,0,0,0,0,0,5546.44708571429,4992.70540408162,1133.38287759184,1.51023835160541e-05,6.66441111377778e-05,0,0,0,0.7,0,500,0.005,5,1,0,0,10,116,0.5
44,50,4851.91673469388,12904.66,708155.152085714,12899.52,3299812.64366924,12882.3508,9374760.14807391,1.00122352411014,4.89862754277262e-05,1.01645619563522,0,0,0,0,0,0,0,12914.04,481.534,1283.26044444444,6302.79672323232,1.00182138440063,0,0,0,0,0,4409.86653061225,3791.57469387755,1249.88753404082,1.49532266653949e-05,3.65138463051832e-05,0,0,0,0.75,0,500,0.005,5,1,0,0,10,116,0.5
45,50,6274.62244897959,13647.956,416840.912832653,13646.622,3381910.31521799,13640.256,10676738.0892226,0.999999063604263,5.46587155305635e-05,1.01758061363994,0,0,0,0,0,0,0,13647.5,544.032,1551.454,7995.74361616162,1.00006217692873,0,0,0,0,0,5786.99639183674,5520.54542448979,1013.00233061225,1.68053254287904e-05,6.38318575545132e-05,0,0,0,0.8,0,500,0.005,5,1,0,0,10,116,0.5
46,46.46,5495.32081632653,1983.5,813735.05797551,2073.71,6111919.61706853,3452.4512,5543889500.21273,0.929571588085899,0.000201651058963199,0.278058650976504,0.000601020408163265,0.16828,1.51911224489796e-07,0.139,1.04589085411943e-06,0.0139,1.92855867968491e-07,1910.84,3378.072,12097.8077777778,1493925.32538586,0.854570576818265,0.175,0.000397,0.00204711111111111,0.00197155555555556,1.84530612244898,5263.33918367347,5219.76214285714,2165.2398842449,8.77697473023594e-05,0.000121979668616252,0.000340246530612245,0.000325510204081633,3.25510204081633e-06,0.4,100,500,0.005,5,1,0,0,10,116,0.5
47,50,8385.06489795918,4430.064,396184.521322449,4473.95,4825791.04299446,5279.7646,3715471552.59573,0.986905224293863,0.000152320754756353,0.565663049155484,0.000918367346938776,0.10528,1.68464326530612e-07,0.074,1.28680267271353e-06,0.0074,1.04544028361288e-07,4400.42,725.548,3344.08555555556,682929.058531313,0.964550413477673,0.126,0.0004264,0.00175253333333333,0.000692732121212121,0,8757.38520816326,8851.16173469387,2828.86208248979,5.36316283730161e-05,0.000160299263539359,0.000756532244897959,0.000399510204081633,3.99510204081633e-06,0.45,100,500,0.005,5,1,0,0,10,116,0.5
48,50,6862.64530612245,6558.68,369755.071608163,6580.878,2513364.99185533,7005.4616,1173522141.27444,0.997314919395665,8.24850485222443e-05,0.75662283875997,0.00132244897959184,0.07712,1.54224326530612e-07,0.05444,6.65827434618292e-07,0.005444,9.16574195196242e-08,6549.26,277.032,1415.63133333333,245669.027317172,0.986753545447673,0.096,0.0003696,0.00108631111111111,0.000418239191919192,0,7289.6,8207.11317959184,3843.04314432653,2.93214094452952e-05,9.09135568828068e-05,0.000999209795918367,0.000561843265306123,5.61843265306122e-06,0.5,100,500,0.005,5,1,0,0,10,116,0.5
49,50,8863.20367346939,8319.852,107667.940995918,8334.584,2528380.41175026,8549.2374,233804441.908464,0.999473108405421,8.79715463434425e-05,0.874286424758849,0.00107036734693878,0.06088,1.12995918367347e-07,0.04112,2.91960421264802e-07,0.004112,4.16387594508682e-08,8318.02,305.868,1333.62311111111,72752.8012383838,0.992724662369211,0.0752,0.000284,0.000744177777777778,0.000256801616161616,0,8685.19968979593,8271.25933061225,2955.1136890204,2.5949781770776e-05,9.59811446011823e-05,0.000709413877551021,0.000397740408163265,3.97740408163265e-06,0.55,100,500,0.005,5,1,0,0,10,116,0.5
50,50,5756.06693877551,9772.072,280338.4328,9780.8,1120422.8672512,9876.0242,55373308.3583389,1.00080462588435,5.62589919866332e-05,0.943396547377641,0.000932081632653061,0.05752,8.05387755102041e-08,0.0406,3.45169664902998e-07,0.00406,3.54062502243628e-08,9774.88,397.684,1127.07111111111,19642.9868141414,0.995608016115383,0.0684,0.000204,0.000644,0.000244327272727273,0,6256.29348571426,6180.44081632655,1627.21741669388,2.3099764884465e-05,9.55411372767369e-05,0.000716989387755102,0.00040330612244898,4.0330612244898e-06,0.6,100,500,0.005,5,1,0,0,10,116,0.5
51,50,5485.37306122449,10952.92,569404.897567347,10959.298,1901230.3915425,11010.3414,20455727.6021771,1.00076748370632,6.43445641946654e-05,0.981354025029223,0.000846367346938776,0.04656,1.06619428571429e-07,0.03096,2.62169928949358e-07,0.003096,2.74553525118845e-08,10957.12,556.672,1403.73711111111,7391.04461212121,0.997094738736682,0.0584,0.0002264,0.000556088888888889,0.00016941898989899,0,5668.3918367347,5800.26305714285,1532.43865310204,2.66525434997229e-05,7.801663249238e-05,0.000698618775510204,0.000356120816326531,3.56120816326531e-06,0.65,100,500,0.005,5,1,0,0,10,116,0.5
52,50,6375.27510204082,11958.672,813280.46244898,11967.808,4228146.43450743,12018.8168,10363800.1165623,1.00067172245109,7.40684984196302e-05,1.00008946531105,0.00073534693877551,0.03712,4.62112653061225e-08,0.02488,1.39822826908541e-07,0.002488,1.52680469006703e-08,11962.52,648.16,1788.49555555556,6586.64137777778,0.996513417662939,0.0456,0.0001336,0.000373333333333333,0.00011350303030303,0,6922.64124081632,7714.8134040816,1561.0406875102,2.61092538407756e-05,6.41681968476087e-05,0.000545332244897959,0.00026141387755102,2.6141387755102e-06,0.7,100,500,0.005,5,1,0,0,10,116,0.5
