run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var,growth_rate,warfare_pressure,carrying_capacity,yearly_warfare_mortality,sizeX,allow_matrilocal,matrilocal_pressure,change_residence_pause,sizeY,newborn_male_bias,preferred_marriage_weight
11,46.12,9221.75551020408,2060.556,7700426.5526898,2188.112,15836297.0711663,3752.8002,6927364284.11089,0.869412542938234,0.000302903830361328,0.228530883706254,0,1,0,1,0,0.945476,1.86187384024597e-05,1918.14,12918.058,24244.944,2259830.36264444,0.817225341123416,1,0,0,0.0137818416161616,2.80163265306122,8500.49843265306,8062.94883265306,2595.55598159184,0.000220814762272469,0.000129384847041806,0,0,0.000152806351020408,0.4,300,500,0.005,5,1,0.1,0,10,116,0.5
12,50,11899.7473469388,6493.996,5419833.0722,6586.238,38137391.9514639,7128.1404,1708596805.95208,0.966122275933616,0.000141351116688373,0.681301573615411,0,1,0,1,0,0.946928,1.92931451276957e-05,6385.26,8027.038,13835.954,445651.466840404,0.956103403739231,1,0,0,0.0124366884848485,0,11473.2465142857,9936.43546530613,2686.08501616326,2.37703638695435e-05,0.000135854328361137,0,0,0.000185633893877551,0.5,300,500,0.005,5,1,0.1,0,10,116,0.5
13,50,10136.2697959184,9663.252,4660508.35426939,9741.428,22036682.7769062,9905.9546,86624377.4229747,0.982175872944804,6.25893946840743e-05,0.930254753990616,0,1,0,1,0,0.945296,1.13652350525138e-05,9583.34,5006.504,9781.308,32931.2454525253,0.976154292833788,1,0,0,0.0130930892929293,0,11414.4421387755,12062.7138938776,2230.66973555102,1.66046215580484e-05,9.5807454056493e-05,0,0,9.8810187755102e-05,0.6,300,500,0.005,5,1,0.1,0,10,116,0.5
14,50,7383.16081632653,11886.62,3267320.40199592,11951.114,15919777.341108,11984.8802,19273792.4055743,0.988041223144978,4.12603557753361e-05,1.05675672073003,0,1,0,1,0,0.947936,2.08061058109199e-05,11821.68,3505.662,7033.26244444444,20140.4295656566,0.984339920562195,1,0,0,0.0125667523232323,0,7431.33265306125,6594.77633061221,1104.41038567347,1.13604058576928e-05,6.26790674053747e-05,0,0,0.000184586840816327,0.7,300,500,0.005,5,1,0.1,0,10,116,0.5
15,50,4341.83673469388,13510.936,5108484.76140408,13582.218,27174396.214964,13595.8882,24723924.3267132,0.990167182186762,4.3088443129855e-05,1.11805936858056,0,1,0,1,0,0.9478,1.08159356213964e-05,13453.6,3341.532,8177.11844444444,61127.9535535354,0.985337464393714,1,0,0,0.0122794909090909,0,3629.43908571428,2939.87334285714,793.024574244895,1.5009501502134e-05,2.96555963486547e-05,0,0,0.000132963265306123,0.8,300,500,0.005,5,1,0.1,0,10,116,0.5
16,49.98,21423.7506122449,4924.396,1707440.69924898,4993.088,11063409.2926831,6492.6948,15607197856.1853,0.973686377616863,0.000118102051854835,0.50272701847682,0,1,0,1,0,0.949392,1.40457967472414e-05,4860.38,2860.544,7177.17733333333,1752524.27712323,0.954007646177718,1,0,0,0.011721364040404,0.02,21795.9142693878,21109.2659755102,7738.13969485714,3.48686391888885e-05,0.000228265114247679,0,0,0.000151632587755102,0.4,100,1000,0.005,5,1,0.1,0,10,116,0.5
17,50,21560.6730612245,13706.22,1161882.58656735,13724.436,6388395.72323507,13268.1026,3641287510.10055,0.997570727796543,7.52852516915111e-05,1.241951626327,0,1,0,0.9998,2.46913580246914e-10,0.947432,1.86041361337779e-05,13693.02,814.358,2532.46666666667,422320.083925253,0.996636182191862,1,0,2.22222222222223e-06,0.0127141397979798,0,21589.033877551,22563.6101061224,7347.79815024488,1.90652142540031e-05,0.000174037143997621,0,2e-06,0.000159190791836735,0.5,100,1000,0.005,5,1,0.1,0,10,116,0.5
18,50,22708.9371428571,19820.88,1190233.37394286,19844.974,6419792.35392416,18877.7844,12343148465.9032,0.997943176966895,3.24961000573599e-05,1.60251795781226,0,1,0,1,0,0.949704,1.45284262170332e-05,19803.96,1049.756,2739.34777777778,3116231.75957576,0.996870867925696,1,0,0,0.012128896969697,0,22533.1559183673,21534.6003306123,4608.90605779591,1.15664532597271e-05,0.000166925215619449,0,0,0.000125698351020408,0.6,100,1000,0.005,5,1,0.1,0,10,116,0.5
19,50,10434.4881632653,24174.092,1439597.0702898,24185.662,8347248.05973923,23144.6746,22819264055.033,0.998935974354339,2.18951919866739e-05,1.76793714175783,0,1,0,0.99992,1.01135802469136e-10,0.945688,8.04089003815937e-06,24164.04,997.554,2407.13222222222,5308727.54664445,0.998941801272847,1,0,1.42222222222222e-06,0.0125394909090909,0,11500.8983020408,12651.5517918368,3575.53585391837,8.88147454182605e-06,6.39871907609088e-05,0,3.20000000000001e-07,0.00010917413877551,0.7,100,1000,0.005,5,1,0.1,0,10,116,0.5
20,50,14262.8718367347,27396.148,1517211.84571429,27402.696,11723254.6368367,26437.9212,14778296888.6507,0.999561981944884,2.38348342784386e-05,1.83167050662153,0,1,0,1,0,0.945984,2.17224167632534e-05,27394.84,1017.16,3024.69466666667,6459854.5205697,0.999567014237821,1,0,0,0.0132693947474747,0,15184.4388734694,13232.0432489796,2387.5359454694,7.46346290605116e-06,7.27512034110881e-05,0,0,0.000150337697959184,0.8,100,1000,0.005,5,1,0.1,0,10,116,0.5
21,49.98,15159.4893877551,4820.468,3648280.03698367,4923.56,23798491.832643,6470.6818,14058978022.7248,0.956726688781958,0.000121177593883437,0.487984549666148,0,1,0,1,0,0.94814,2.0524238853029e-05,4715.98,7246.834,15802.9222222222,1762919.6446202,0.931095911172257,1,0,0,0.0130629438383838,0.02,14825.2630367347,13919.2453061224,4568.97507628571,3.46625833835299e-05,0.000163000549586876,0,0,0.000117455102040816,0.4,200,1000,0.005,5,1,0.1,0,10,116,0.5
22,50,17194.2710204082,13630.088,4286623.2079551,13678.924,26162361.469008,13244.7472,2993188855.40833,0.992737204832241,6.65429822479927e-05,1.23259237916797,0,1,0,1,0,0.946728,2.06001038334537e-05,13587.88,2148.198,5211.91244444445,411177.772666667,0.99014163028575,1,0,0,0.013388256969697,0,17846.7365877551,17642.0500244898,6827.73178791837,1.69666945907803e-05,0.000138189135757547,0,0,0.000159877159183674,0.5,200,1000,0.005,5,1,0.1,0,10,116,0.5
23,50,13290.3775510204,19781.776,5557252.1444449,19825.516,18499559.8316041,18876.9632,15681495942.5193,0.995971499389041,2.6333499536876e-05,1.5976086325119,0,1,0,1,0,0.94582,1.32742927032662e-05,19748.7,1943.262,4292.45644444444,3137195.3067596,0.99403829570645,1,0,0,0.012748218989899,0,14895.2206367347,14813.9703510204,4681.74219771429,1.25140107561404e-05,8.43156144221908e-05,0,0,0.000161174285714286,0.6,200,1000,0.005,5,1,0.1,0,10,116,0.5
24,50,19050.4363265306,24121.064,2480814.85990204,24164.848,23565226.335249,23143.7526,21890443405.4438,0.99679807883454,2.58256364470384e-05,1.76163340707246,0,1,0,1,0,0.9448,1.51028586873999e-05,24089.82,1752.064,4939.44933333333,5299908.45602222,0.995336724853519,1,0,0,0.012978037979798,0,19975.0945959184,18261.6984653061,4064.12727677551,7.63225343210903e-06,0.000112223314471195,0,0,0.000162512653061225,0.7,200,1000,0.005,5,1,0.1,0,10,116,0.5
25,50,12046.9391836735,27353.94,3477836.0213102,27391.288,13145528.3458354,26428.475,18801903995.4268,0.99758185893718,1.6912510447381e-05,1.82776794207281,0,1,0,1,0,0.9441,1.72276170671298e-05,27331.14,1744.946,4037.32533333333,6459778.89106869,0.996670007408476,1,0,0,0.0135193818181818,0,13551.938367347,13231.2492408163,2018.21552755104,6.50409859753098e-06,6.20987964310491e-05,0,0,0.000167226530612245,0.8,200,1000,0.005,5,1,0.1,0,10,116,0.5
26,49.9,22970.4591836735,4751.104,6298023.99843265,4879.596,35371316.3511345,6458.2466,20282646595.6668,0.939441265492326,0.000146423322736901,0.476198425574082,0,1,0,1,0,0.945704,1.32507435345088e-05,4602.1,13812.744,25210.432,1802891.05851515,0.912401076219675,1,0,0,0.0129933478787879,0.13265306122449,21576.4265142857,19174.1061061224,7139.12312085714,4.05889573599299e-05,0.000247926736002079,0,0,0.000106499983673469,0.4,300,1000,0.005,5,1,0.1,0,10,116,0.5
27,50,26524.3853061225,13602.056,10001062.3126082,13678.104,61362017.339716,13266.0928,3373443442.64071,0.988508567363733,7.33641260108902e-05,1.22736462524668,0,1,0,1,0,0.949304,1.54644783930976e-05,13532.32,4402.762,10065.9235555556,436106.679547475,0.983966299614691,1,0,0,0.0122842004040404,0,23478.7461877551,18659.3448816327,6253.04187363264,1.74388548351571e-05,0.000212300613994051,0,0,0.00014913998367347,0.5,300,1000,0.005,5,1,0.1,0,10,116,0.5
28,50,24689.7751020408,19750.524,12435571.0409347,19818.396,62937243.3231859,18873.9506,20729783527.1403,0.992738255847077,4.1298797694537e-05,1.59228719693659,0,1,0,1,0,0.946124,1.28420796707208e-05,19687.02,4293.022,9059.38355555556,3139021.00274141,0.990465550605042,1,0,0,0.0131713656565657,0,24538.3181877551,24219.4142693878,6837.75494453056,1.53188536755543e-05,0.000161251679595577,0,0,0.000131800636734694,0.6,300,1000,0.005,5,1,0.1,0,10,116,0.5
29,50,10790.3106122449,24059.024,8425564.00882041,24127.182,64206307.4539381,23144.1896,12656585248.2209,0.995332897775264,2.81856268594408e-05,1.75695674957356,0,1,0,1,0,0.945112,1.74965450772572e-05,24014.66,3108.734,8685.146,5318763.18919596,0.992240249774199,1,0,0,0.0135615143434343,0,10444.8124734694,9812.77701632654,3308.71831412246,1.01522520668677e-05,6.68747515139539e-05,0,0,0.000193273730612245,0.7,300,1000,0.005,5,1,0.1,0,10,116,0.5
30,50,13357.9412244898,27289.868,3413912.00210612,27343.422,36835189.5043356,26420.3526,14112014105.6228,0.997187939154304,2.50342323751075e-05,1.82324832656461,0,1,0,1,0,0.94584,1.69119988792854e-05,27266.24,2088.644,6550.80066666667,6441742.5049596,0.995325822885473,1,0,0,0.0125749397979798,0,13070.3014040817,11109.762567347,2157.89914616327,7.59136192828469e-06,7.09970418760136e-05,0,0,0.000151575510204082,0.8,300,1000,0.005,5,1,0.1,0,10,116,0.5
31,46.92,8616.29755102041,2074.036,7772840.17806122,2202.196,27031513.9689969,3753.1728,6736795348.80444,0.870047355718788,0.000413958691182476,0.230215545587508,0,1,0,1,0,0.945372,1.3895120928579e-05,1931.78,13093.87,24633.3924444444,2235826.56114747,0.81729500788537,1,0,0,0.013597936969697,2.07510204081633,8655.92928979592,7966.02488163265,3360.47571853061,0.000181003641777176,0.000122510180888041,0,0,0.000169126546938776,0.4,100,500,0.015,5,1,0.1,0,10,116,0.5
32,50,9652.04081632653,6509.872,3731565.97593469,6596.636,15123359.9901235,7135.0024,1336149397.59733,0.96780890545993,6.32269541216047e-05,0.683359889475753,0,1,0,1,0,0.947604,1.73722636670767e-05,6404.6,7154.128,11940.6822222222,442347.541826263,0.95811087007874,1,0,0,0.0127932824242424,0,10178.1971591837,9783.68316734694,2861.05794514286,1.67111516419337e-05,0.000109086841799891,0,0,0.000158968963265306,0.5,100,500,0.015,5,1,0.1,0,10,116,0.5
33,50,7626.96489795918,9667.98,3632931.86571429,9744.836,18331461.8933031,9902.7328,88860379.1927526,0.98240317613806,5.41393414055444e-05,0.930560904501044,0,1,0,1,0,0.945604,1.21402388659716e-05,9587.88,4893.22,9474.44888888889,32062.5781212121,0.976439478486011,1,0,0,0.0130025575757576,0,7989.40775510203,8577.16439183672,2275.34598383673,1.37006346172639e-05,7.50811629726754e-05,0,0,0.000128146106122449,0.6,100,500,0.015,5,1,0.1,0,10,116,0.5
34,50,6250.13918367347,11880.732,4018614.73479184,11949.198,21383223.4928944,11979.9316,11807150.0774745,0.988341608837039,6.07229694787687e-05,1.05653751769906,0,1,0,1,0,0.948252,1.44655618112511e-05,11818.06,3433.052,7803.32911111111,18894.8284121212,0.983786583530061,1,0,0,0.0121865721212121,0,5587.45568979589,5675.51693469387,1108.08693208164,1.72117200186202e-05,5.04205617427672e-05,0,0,0.000170691934693878,0.7,100,500,0.015,5,1,0.1,0,10,116,0.5
35,50,5130.76897959184,13520.296,3881560.89928571,13585.684,22190805.4636303,13588.4872,23819018.1300149,0.990244907158003,3.47170363508955e-05,1.11874217815725,0,1,0,1,0,0.945492,1.67260756058188e-05,13462.08,3146.11,7070.152,58975.9512242424,0.986615791642584,1,0,0,0.0135126634343434,0,5498.15549387754,4716.79524897959,946.228289959176,1.03714305344109e-05,4.08879962767216e-05,0,0,0.000115001159183674,0.8,100,500,0.015,5,1,0.1,0,10,116,0.5
36,43.74,7541.51020408163,1988.292,13309580.9274122,2150.722,51870533.076511,3745.1218,6180424415.70201,0.848166285070491,0.000438210682352642,0.217314243386071,0,1,0,1,0,0.950308,1.65718449272766e-05,1824,16150.156,37067.9184444445,2254183.05689899,0.777638170265459,1,0,0,0.0121151911111111,2.84938775510204,6947.8550367347,6021.34909795918,2897.64228036735,0.000288295598893823,0.000108556425734425,0,0,0.000153087689795918,0.4,200,500,0.015,5,1,0.1,0,10,116,0.5
37,50,8604.30367346939,6316.652,32972778.8691796,6501.57,94879896.0573529,7119.0298,1557557894.70715,0.922678982323151,8.09386882264411e-05,0.646440496180142,0,0.99984,2.88000000000001e-10,0.99972,1.74222222222223e-10,0.946024,1.91874368785752e-05,6055.32,40780.998,56657.6908888889,452687.444337374,0.905526794867088,1,2.4e-06,1.86666666666667e-06,0.0130587442424242,0,9551.7188734694,9762.19928571428,2418.96471220408,2.55586824909164e-05,9.99775556125671e-05,1.28e-06,3.92000000000001e-06,0.000173912881632653,0.5,200,500,0.015,5,1,0.1,0,10,116,0.5
38,50,6822.17346938776,9481.072,22669623.2083102,9648.11,120179567.746654,9890.2332,68392110.6735853,0.956173081931172,6.31842091387367e-05,0.899450736897012,0,1,0,1,0,0.944864,1.96334690386455e-05,9267.1,28087.216,44349.9997777778,39207.0745656566,0.944189535384083,1,0,0,0.0133261058585859,0,6710.56940408163,6181.36540816324,2515.42183444898,1.27838396956721e-05,6.22290102450739e-05,0,0,0.000191976228571429,0.6,200,500,0.015,5,1,0.1,0,10,116,0.5
39,50,5375.76163265306,11710.756,24962224.5393837,11870.924,157429917.732925,11986.0036,15487607.6359082,0.968565303260698,6.29021496081445e-05,1.03001985706951,0,1,0,1,0,0.946784,1.78471544197807e-05,11529.56,22060.902,39557.1782222222,23124.5350181818,0.958363002920549,1,0,0,0.013415221010101,0,5264.390677551,4657.22226938777,1051.37338677552,1.30805332541839e-05,4.33106589898453e-05,0,0,0.000133171983673469,0.7,200,500,0.015,5,1,0.1,0,10,116,0.5
40,50,3954.5,13354.328,19397861.3458327,13504.136,124163464.241854,13579.2576,34991197.0590374,0.976129810053528,3.86505691451198e-05,1.09736599577185,0,1,0,1,0,0.94508,1.63224030742959e-05,13199.5,16462.778,33357.1786666667,62888.0887636364,0.966322818842461,1,0,0,0.0131972864646465,0,4076.53675102041,3428.17214693877,658.834863510208,9.99765462022853e-06,3.20261418181045e-05,0,0,0.000168897959183673,0.8,200,500,0.015,5,1,0.1,0,10,116,0.5
41,42.32,7762.5812244898,1960.632,10925256.2445551,2134.1,85813531.1815139,3743.9328,7761633552.11479,0.844941762934888,0.000462764402099414,0.213429576946873,0,1,0,1,0,0.945288,1.9721600644455e-05,1791.48,16424.556,41489.352,2276409.17997576,0.765457867876837,1,0,0,0.0135615321212121,2.22204081632653,8411.87324081633,6707.78489795918,2600.26378383673,0.000269068188065152,0.000109730355767079,0,0,0.000133592097959184,0.4,300,500,0.015,5,1,0.1,0,10,116,0.5
42,49.98,8290.12244897959,6151.116,86518856.4253102,6411.096,272058898.008587,7114.5758,1732826885.15465,0.90387898895782,0.000105065777741875,0.625116080346957,0,1,0,1,0,0.944584,1.31792826905709e-05,5857.8,61548.314,103151.677777778,475952.260709091,0.877627475825999,1,0,0,0.0131348363636364,0.02,9387.37484081632,9865.75182040816,4409.2258697551,3.90233095685909e-05,9.53822200894272e-05,0,0,0.000162754024489796,0.5,300,500,0.015,5,1,0.1,0,10,116,0.5
43,50,7370.16326530612,9283.004,88169299.2506122,9554.3,304150321.999156,9889.6052,104787288.65194,0.92282282240912,5.45322506356995e-05,0.863187873175206,0,1,0,1,0,0.946632,2.15428252359529e-05,8895.2,87007.14,121236.691555556,53934.1876161616,0.905085529877545,1,0,0,0.0127664824242424,0,8167.53875918368,8299.02816326528,1521.27264587754,1.44880688091139e-05,6.59701369155313e-05,0,0,0.000193060179591837,0.6,300,500,0.015,5,1,0.1,0,10,116,0.5
44,50,4908.91469387755,11526.136,78830003.7756572,11780.542,253441650.420049,11971.6266,37038578.0699382,0.943807187884845,3.4328450290199e-05,0.999694976082385,0,1,0,1,0,0.947364,1.79151774854294e-05,11182.06,68946.616,103379.519333333,32278.1977232323,0.929181283569163,1,0,0,0.0133389050505051,0,5310.28643265307,4703.19268979591,1406.03737391837,1.11952858985064e-05,3.91194017923234e-05,0,0,0.000144995412244898,0.7,300,500,0.015,5,1,0.1,0,10,116,0.5
45,50,4463.99346938776,13174.784,65331658.7599224,13418.472,254943438.293089,13575.5582,31783514.9502342,0.955796148510339,3.177555513826e-05,1.06986045370686,0,1,0,1,0,0.946772,1.45769873569559e-05,12872.92,55398.474,91602.1257777778,69212.205820202,0.942041649013404,1,0,0,0.0130957793939394,0,5089.42667755102,3767.53062857143,1048.02209261225,9.67165444371335e-06,3.35790404454914e-05,0,0,0.000106896342857143,0.8,300,500,0.015,5,1,0.1,0,10,116,0.5
46,49.96,16393.5036734694,4772.624,4434767.59209796,4904,35245802.3613303,6473.3392,13198754302.5397,0.940122110389832,0.000119166030627866,0.478493912156728,0,1,0,1,0,0.945108,1.22751012361064e-05,4624.92,13629.388,26019.9444444444,1791493.75897778,0.911589575487225,1,0,0,0.0127354513131313,0.0391836734693878,16535.3430857143,16468.193877551,7038.44770955102,2.19225675755469e-05,0.000173416119005273,0,0,0.000164052587755102,0.4,100,1000,0.015,5,1,0.1,0,10,116,0.5
47,50,17595.62,13615.168,7340225.59075918,13684.262,34815200.964118,13266.5052,3304807500.87956,0.98922105893168,5.89234756099575e-05,1.22876648040898,0,1,0,1,0,0.947056,1.66334418998971e-05,13547.82,4007.784,8454.12733333333,419555.407547475,0.985255830462181,1,0,0,0.0126739587878788,0,19634.0985469388,21308.5334244898,8380.77357240818,1.78690231119821e-05,0.000152270938950398,0,0,0.000135136391836735,0.5,100,1000,0.015,5,1,0.1,0,10,116,0.5
48,50,17523.4240816327,19745.472,7262034.27149388,19812.036,54678982.2913185,18879.385,11397428359.493,0.993376270638069,4.3260984232484e-05,1.59304456930694,0,1,0,1,0,0.946612,1.96900681763502e-05,19689.38,3523.344,8672.62711111111,3108185.87073737,0.990504407650496,1,0,0,0.0125137575757576,0,17458.2102204081,13725.2880653061,5488.38280102038,1.16295760533661e-05,0.000114251434259733,0,0,0.000234348424489796,0.6,100,1000,0.015,5,1,0.1,0,10,116,0.5
49,50,10157.2424489796,24046.716,7084482.28906531,24123.696,57744298.4183635,23137.1164,20318967003.0449,0.994470452223425,2.20467255922104e-05,1.7549537170258,0,1,0,0.99996,3.20000000000001e-11,0.943892,1.25905831543893e-05,23993.68,3591.646,9975.24977777778,5321031.33742626,0.991207818904646,1,0,8.00000000000001e-07,0.0137758327272727,0,9759.05973877555,8720.59467755108,3424.17346840817,5.78026881442067e-06,5.97938869708268e-05,0,8.00000000000001e-08,0.000115406057142857,0.7,100,1000,0.015,5,1,0.1,0,10,116,0.5
50,50,10501.7289795918,27311.176,9535335.97683674,27368.682,47866133.4491248,26415.1902,18792374081.431,0.996499356002231,2.49714133634121e-05,1.82317199274975,0,1,0,1,0,0.947032,1.8072243848437e-05,27275.16,2667.81,7304.22511111111,6421862.1635495,0.994521984786258,1,0,0,0.0128024565656566,0,10883.2255346939,10551.9206897959,2229.73276526532,8.6063712990397e-06,5.92164987200698e-05,0,0,0.000118325485714286,0.8,100,1000,0.015,5,1,0.1,0,10,116,0.5
51,49.56,15825.6506122449,4646.272,31223210.9831388,4860.91,114057069.75594,6469.6764,14528884504.1936,0.897436869035656,0.000116019636595157,0.455287314142691,0,1,0,1,0,0.945172,1.59826651723678e-05,4401.32,39938.182,69652.6011111111,1785266.22640808,0.861541393295498,1,0,0,0.0135229341414141,0.41469387755102,16846.3800163266,17718.817244898,8203.58646840815,4.29856069060195e-05,0.000167854384923107,0,0,0.00014337307755102,0.4,200,1000,0.015,5,1,0.1,0,10,116,0.5
52,50,30275.0306122449,13383.416,37483730.1473633,13546.396,169048835.737682,13243.8692,3920642469.92023,0.972015353881778,5.56996377017617e-05,1.19698110546041,0,1,0,1,0,0.94744,1.54541570483352e-05,13199.5,23039.628,41113.7995555556,419307.687551515,0.962358272776662,1,0,0,0.0129709397979798,0,30091.6209632653,26298.6852897959,5570.43532179594,1.40656676029982e-05,0.000255464612283293,0,0,0.000130342857142857,0.5,200,1000,0.015,5,1,0.1,0,10,116,0.5
