run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var,growth_rate,warfare_pressure,carrying_capacity,yearly_warfare_mortality,sizeX,allow_matrilocal,matrilocal_pressure,change_residence_pause,sizeY,newborn_male_bias,preferred_marriage_weight
19,50,12369.6995918367,24195.408,1471524.74563673,24192.38,8006587.10451681,24193.48,51467920.8130629,1.00045491234009,2.77183978073763e-05,1.00048966734077,0,1,0,1,0,1,0,24201.12,965.726,2511.44622222222,13326.0029333333,1.00033186417138,1,0,0,0,0,12078.4538122449,11189.8224489796,1691.88805714287,8.95676377567665e-06,5.45523114921876e-05,0,0,0,0.7,100,1000,0.005,5,1,0.1,0,10,116,0.5
20,50,11695.92,27429.564,860205.242677551,27422.744,4389437.4515866,27424.1728,22074695.8056847,1.00024017019996,1.94353273853766e-05,1.00094256280571,0,1,0,1,0,1,0,27432.28,882.476,2257.39066666667,11039.8970060606,1.00050162008427,1,0,0,0,0,10586.090922449,9512.37843265305,1525.83602465308,6.72048918491662e-06,3.36405761973034e-05,0,0,0,0.8,100,1000,0.005,5,1,0.1,0,10,116,0.5
21,2.94,7511.87755102041,174.668,2400086.89688163,262.036,35213503.9596924,2448.9492,12907610683.4371,0.465672140478892,0.0156889330598707,0.024471834856026,0.0391836734693878,0.98,0.0035265306122449,0.99,0.00168712522045855,0.999,2.46442199775533e-05,121.6,2326.484,12128.6226666667,2064559.1559798,0.256337874112371,0.96,0.012,0.00822222222222222,0.000983838383838384,2.91469387755102,10553.2271183673,14351.8676571429,18910.3353054694,0.0312371548031104,0.000292610311819502,0.0102040816326531,0.00255102040816327,2.55102040816327e-05,0.4,200,1000,0.005,5,1,0.1,0,10,116,0.5
22,49.9,24337.5036734694,13109.308,474365.281342857,13122.39,4463417.97506299,13372.1358,774643627.99166,0.998084815587936,4.80712243632066e-05,0.956959231557054,0,1,0,1,0,1,0,13097.08,536.378,1402.05666666667,37976.1671818182,0.996566666554892,1,0,0,0,0.0918367346938776,23799.6476897959,24056.6437755102,7699.16637587756,1.43597587949219e-05,0.000217536012371083,0,0,0,0.5,200,1000,0.005,5,1,0.1,0,10,116,0.5
23,50,12910.132244898,19762.228,584723.59747347,19761.632,2698361.08060993,19780.066,35547808.7947829,1.00046728972458,2.78849388277727e-05,0.997006994069302,0,1,0,1,0,1,0,19768.48,662.926,1558.54133333333,12053.428820202,1.00037564742638,1,0,0,0,0,12165.4726693877,12451.6993632653,5396.58480816328,9.32083478049131e-06,8.85766187435772e-05,0,0,0,0.6,200,1000,0.005,5,1,0.1,0,10,116,0.5
24,50,20150.9387755102,24143.956,1121665.44506531,24158.534,12488433.9811504,24150.7534,28347830.7734617,0.999203555279204,3.1949269013031e-05,0.998740061137702,0,1,0,1,0,1,0,24136.2,968.606,3024.36911111111,12645.4415575758,0.998140130070092,1,0,0,0,0,18216.0625142857,14698.7884122449,2591.8178024898,8.906049444406e-06,5.59657496254518e-05,0,0,0,0.7,200,1000,0.005,5,1,0.1,0,10,116,0.5
25,50,15946.0493877551,27434.62,1337978.65557551,27423.758,12974440.9746196,27401.903,19321553.3476192,1.00032933309891,2.47652457648755e-05,1.00144316552206,0,1,0,1,0,1,0,27436.54,1031.044,3343.76777777778,11838.1756545455,1.00123736558191,1,0,0,0,0,14013.1514285714,10143.7841183674,1937.55682959183,7.26861844537648e-06,4.07120675433306e-05,0,0,0,0.8,200,1000,0.005,5,1,0.1,0,10,116,0.5
26,0,0,0,0,0,0,1597.2446,31139384331.0306,0,0,0,0,0,0,0,0,0.6918,0.000172612045001655,0,0,0,2736403.27607879,0,0,0,0,0.214216161616162,0,0,0,11025.1769926939,0,0,0,0,0.001162,0.4,300,1000,0.005,5,1,0.1,0,10,116,0.5
27,40.4,18883.7159183673,10741.588,2482670.88392245,10814.88,20043651.0831141,12366.6788,17915985700.7571,0.989361736951381,4.03362361863982e-05,0.78063230296014,0,1,0,1,0,1,0,10685.28,2388.866,8562.11333333333,882455.606787879,0.97616896556275,1,0,0,0,0.326530612244898,20174.6178122449,22034.6771428572,13048.3433781224,1.38923932143038e-05,0.000173868644222401,0,0,0,0.5,300,1000,0.005,5,1,0.1,0,10,116,0.5
28,50,11665.9759183673,19562.14,1018899.17102449,19562.462,8827656.94686666,19632.4284,138763273.228043,1.00018277782092,3.93281419643345e-05,0.986546371832345,0,1,0,1,0,1,0,19563.06,882.014,2216.45355555556,14741.3937535354,1.00006572294305,1,0,0,0,0,11436.1930612245,11217.1677102041,2290.67618106121,1.32215382201228e-05,0.000101603806156716,0,0,0,0.6,300,1000,0.005,5,1,0.1,0,10,116,0.5
29,50,20409.0106122449,24104.684,2280644.30189388,24104.348,14360076.6557892,24091.5686,37130085.9800075,1.00021776162102,2.9050080903961e-05,0.999243311852992,0,1,0,1,0,1,0,24108.64,759.512,2437.22044444444,11463.5327414141,1.00011105609094,1,0,0,0,0,17475.0107591837,14380.9392816327,2392.66518371427,7.0581210733284e-06,5.77926106402507e-05,0,0,0,0.7,300,1000,0.005,5,1,0.1,0,10,116,0.5
30,50,10234.5408163265,27376.316,1601764.49609796,27370.108,10568173.2977677,27361.8636,29204399.9153647,1.00038053509226,2.06435852308769e-05,1.00139050457968,0,1,0,1,0,1,0,27380.7,909.668,2614.15555555556,12079.6081777778,1.00074929777677,1,0,0,0,0,10515.1283102041,9847.437077551,2039.27561126531,6.5411741879969e-06,3.70719171624923e-05,0,0,0,0.8,300,1000,0.005,5,1,0.1,0,10,116,0.5
31,0,0,0,0,0,0,341.1644,1817173532.07014,0,0,0,0,0,0,0,0,0.3462,4.47710625113223e-05,0,0,0,396695.236440404,0,0,0,0,0.22820404040404,0,0,0,644.165812897959,0,0,0,0,0.000432204081632653,0.4,100,500,0.015,5,1,0.1,0,10,116,0.5
32,4.02,17111.2934693878,299.256,23233437.8465306,479.388,155681561.292487,3597.0248,45242618191.8237,0.37365135795552,0.0125779881330539,0.0273910800820041,0,1,0,1,0,1,0,181.82,10372.28,48426.6088888889,3596235.01767273,0.202272969305977,1,0,0,0,4.75469387755102,24452.610677551,28323.2423020408,9827.23090710205,0.0246141310142153,0.000381736635291268,0,0,0,0.5,100,500,0.015,5,1,0.1,0,10,116,0.5
33,31.8,29990.9812244898,5884.224,3339696.2652898,5999.42,20089711.3295891,7919.1824,15613267641.6244,0.970620773957118,5.14584974052181e-05,0.594139922886125,0,1,0,1,0,1,0,5798.28,4961.604,19782.6782222222,1418091.87981818,0.933549494721062,1,0,0,0,1.63265306122449,29838.5414530612,29580.9889795918,9444.25194922448,2.71156112121415e-05,0.000327730209079095,0,0,0,0.6,100,500,0.015,5,1,0.1,0,10,116,0.5
34,48.68,39451.6248979592,11043.016,467747.186485714,11067.25,3755060.0481091,11455.2314,1003000050.95301,0.996770932049607,4.95404477797139e-05,0.921995136389748,0,1,0,1,0,1,0,11024.26,577.662,1823.02111111111,64344.0034444445,0.991749260000995,1,0,0,0,0.915918367346939,35998.9368816326,33268.5760204081,4662.67922861224,1.82530865939138e-05,0.000326259121832398,0,0,0,0.7,100,500,0.015,5,1,0.1,0,10,116,0.5
35,50,5536.85714285714,13401.956,287414.757963265,13400.462,1776132.05779839,13424.3738,3293510.36925995,0.999926183321956,3.42586282467195e-05,0.985821221549081,0,1,0,1,0,1,0,13401.6,360.086,1064.84911111111,4166.21653535354,1.00020092553616,1,0,0,0,0,5716.48700408163,4528.15546530611,675.695615877553,1.11405421806602e-05,6.31930268756222e-05,0,0,0,0.8,100,500,0.015,5,1,0.1,0,10,116,0.5
36,0,0,0,0,0,0,268.0352,982854292.443388,0,0,0,0,0,0,0,0,0.2778,4.32750552317652e-05,0,0,0,323657.445854546,0,0,0,0,0.202438383838384,0,0,0,292.75241322449,0,0,0,0,0.000217510204081632,0.4,200,500,0.015,5,1,0.1,0,10,116,0.5
37,0,0,0,0,0,0,1727.35,23531522622.8032,0,0,0,0,0,0,0,0,0.523592,8.43958385909986e-07,0,0,0,4832081.35224646,0,0,0,0,0.251677087676768,0,0,0,2492.67385306122,0,0,0,0,0.000280878302040817,0.5,200,500,0.015,5,1,0.1,0,10,116,0.5
38,0,0,0,0,0,0,3868.7994,36906375681.5078,0,0,0,0,0,0,0,0,0.7652,0.00014027972989012,0,0,0,11085568.6608263,0,0,0,0,0.181010101010101,0,0,0,5948.95157310204,0,0,0,0,0.000478530612244899,0.6,200,500,0.015,5,1,0.1,0,10,116,0.5
39,1.44,5890.63224489796,218.112,366773445.151596,529.556,3510178456.51136,6319.9852,386370541411.185,0.124984815245457,0.00259120254593377,0.00596840252790681,0.235102040816327,0.816,0.0161795918367347,0.906,0.0101869992441421,0.9906,0.000208331265655941,71.02,22985.494,152945.341777778,12458789.1154343,0.0513589087351492,0.64,0.088,0.0704444444444445,0.00918585858585859,2.21061224489796,26411.6574040816,52417.3380244898,17035.6423479184,0.0123466352806169,4.14925834753982e-05,0.0813714285714286,0.0222081632653061,0.000222081632653062,0.7,200,500,0.015,5,1,0.1,0,10,116,0.5
40,19.02,90654.1942857143,3849.12,111189243.837861,4156.39,964957607.602178,8841.5906,230504175380.472,0.868646739185367,0.00108686214101093,0.26471514416093,0,1,0,1,0,1,0,3579.64,45684.736,140260.653111111,8661195.58722222,0.764072847166975,1,0,0,0,1.08122448979592,81103.4824489796,66066.6878571429,19994.1735118776,0.000414417351453867,0.000491572285571952,0,0,0,0.8,200,500,0.015,5,1,0.1,0,10,116,0.5
41,0,0,0,0,0,0,251.4892,1002260595.85558,0,0,0,0,0,0,0,0,0.2604,4.61314693003005e-05,0,0,0,305544.773777778,0,0,0,0,0.194339393939394,0,0,0,268.568411591837,0,0,0,0,0.000199836734693878,0.4,300,500,0.015,5,1,0.1,0,10,116,0.5
42,0,0,0,0,0,0,1330.3292,25927237110.9964,0,0,0,0,0,0,0,0,0.421,1.33339205287257e-05,0,0,0,4174015.30531313,0,0,0,0,0.245743434343434,0,0,0,2283.0838442449,0,0,0,0,0.00048265306122449,0.5,300,500,0.015,5,1,0.1,0,10,116,0.5
43,0,0,0,0,0,0,2728.3754,54567804643.0245,0,0,0,0,0,0,0,0,0.5578,4.17543815812214e-06,0,0,0,10660499.9203131,0,0,0,0,0.248838383838384,0,0,0,4986.6858824898,0,0,0,0,0.000315469387755101,0.6,300,500,0.015,5,1,0.1,0,10,116,0.5
44,0,0,0,0,0,0,4077.4356,82036236757.8226,0,0,0,0,0,0,0,0,0.6714,3.76545042259328e-05,0,0,0,16698735.9565253,0,0,0,0,0.222543434343434,0,0,0,7327.35601289796,0,0,0,0,0.000310244897959183,0.7,300,500,0.015,5,1,0.1,0,10,116,0.5
45,0,0,0,0,0,0,5422.3972,152698035926.158,0,0,0,0,0,0,0,0,0.777,0.000127614337562389,0,0,0,21052432.6467354,0,0,0,0,0.174624242424242,0,0,0,10105.811392,0,0,0,0,0.000401020408163266,0.8,300,500,0.015,5,1,0.1,0,10,116,0.5
46,0,0,0,0,0,0,1635.8128,21837661367.0945,0,0,0,0,0,0,0,0,0.6992,0.000239126852945035,0,0,0,2770246.72490101,0,0,0,0,0.211066666666667,0,0,0,8028.97153485714,0,0,0,0,0.00139118367346939,0.4,100,1000,0.015,5,1,0.1,0,10,116,0.5
47,40.38,16580.0310204082,10865.164,2666236.81634286,10942.716,24464892.8114902,12441.2782,13132135565.0143,0.989010483707521,4.6395661811689e-05,0.788973876703533,0,1,0,1,0,1,0,10804.64,2534.128,9602.04977777778,794689.32529495,0.974834609480417,1,0,0,0,0.281224489795918,16171.0313306123,16468.4352489796,12024.3860844489,1.45318666188121e-05,0.00012244315389575,0,0,0,0.5,100,1000,0.015,5,1,0.1,0,10,116,0.5
48,50,14390.4424489796,19584.82,1867331.2406898,19588.446,8421236.03953747,19638.3094,40645678.4940579,1.00014565755594,4.30518698953831e-05,0.988194960465569,0,1,0,1,0,1,0,19585.92,1025.418,2363.58288888889,12631.9780060606,0.999458273604973,1,0,0,0,0,12503.4910204082,11644.4106979592,5031.45820983674,1.56592047193345e-05,8.13624087023406e-05,0,0,0,0.6,100,1000,0.015,5,1,0.1,0,10,116,0.5
49,50,16746.5914285714,24096.7,3168790.68286122,24093.586,20546122.3458163,24087.7908,24046136.0110172,1.0001033714478,3.8766927144117e-05,0.998807543294414,0,1,0,1,0,1,0,24097.98,1445.386,3361.00777777778,12068.4951515152,1.00036291092416,1,0,0,0,0,13864.3726530612,11596.0934734694,2113.73228097959,1.48073445175283e-05,4.59420321451899e-05,0,0,0,0.7,100,1000,0.015,5,1,0.1,0,10,116,0.5
50,50,13417.8367346939,27389.104,644949.719546939,27376.49,3199843.99229151,27364.4784,26987782.9011474,1.00097547583908,1.69482206346893e-05,1.00119085161877,0,1,0,1,0,1,0,27403.2,772.738,2192.97444444444,12015.0772606061,1.0016679866335,1,0,0,0,0,12916.7987591837,10382.2825510204,1123.71208718367,4.78418805972184e-06,4.01297385951708e-05,0,0,0,0.8,100,1000,0.015,5,1,0.1,0,10,116,0.5
51,0,0,0,0,0,0,960.4088,27251017270.0007,0,0,0,0,0,0,0,0,0.4104,1.23927379338635e-05,0,0,0,2300798.44358384,0,0,0,0,0.244020202020202,0,0,0,3324.49074955102,0,0,0,0,0.000399836734693877,0.4,200,1000,0.015,5,1,0.1,0,10,116,0.5
52,11.08,73462.9387755102,2499.388,98631268.5925551,2864.68,770522543.739677,8362.6508,375948256109.848,0.784194917560317,0.00150022335375878,0.161919296605175,0,1,0,1,0,1,0,2199,56121.464,197760.666222222,11016800.8198545,0.622342672277676,1,0,0,0,0.809795918367347,66978.1329142857,63574.3653061225,17417.4473503673,0.00103443015164781,0.000389695297490746,0,0,0,0.5,200,1000,0.015,5,1,0.1,0,10,116,0.5
53,35.18,86270.9310204082,12905.12,43147682.8269551,13142.964,306369132.574462,16546.6922,135081489694.159,0.970914905336032,4.79060396754974e-05,0.644850565944527,0,1,0,1,0,1,0,12713.74,23301.272,84721.1333333333,4439540.14323434,0.936445979756939,1,0,0,0,2.80367346938776,87381.5102040816,84525.1129632653,18452.8384256735,1.64090737408466e-05,0.000198965336335187,0,0,0,0.6,200,1000,0.015,5,1,0.1,0,10,116,0.5
54,49.98,25414.8330612245,23176.32,803015.18547347,23178.65,2978714.8693223,23412.8542,538630757.4011,0.999360070497134,2.44004255096865e-05,0.964022078368154,0,1,0,1,0,1,0,23167.06,813.594,1900.75711111111,58285.2074565657,0.999447442505223,1,0,0,0,0.02,23081.0840816327,20298.9409183674,4356.18771465307,8.14507369516759e-06,5.84713525234582e-05,0,0,0,0.7,200,1000,0.015,5,1,0.1,0,10,116,0.5
55,50,8272.50979591837,27071.596,1060592.32624082,27076.632,3208515.10626838,27088.9754,14196687.0113571,1.00041744588217,1.69387191625319e-05,0.991075050736661,0,1,0,1,0,1,0,27077.02,1041.878,2049.31066666667,8354.83540808081,0.999303582700104,1,0,0,0,0,7243.34937142855,5793.98058775511,1207.49728657143,7.76111300895757e-06,2.6110177974042e-05,0,0,0,0.8,200,1000,0.015,5,1,0.1,0,10,116,0.5
56,0,0,0,0,0,0,802.4186,12358523504.3019,0,0,0,0,0,0,0,0,0.3502,2.68765119760791e-05,0,0,0,2023198.78825253,0,0,0,0,0.229553535353535,0,0,0,1097.47163677551,0,0,0,0,0.000308122448979592,0.4,300,1000,0.015,5,1,0.1,0,10,116,0.5
57,0,0,0,0,0,0,5299.4068,238918552511.194,0,0,0,0,0,0,0,0,0.7476,9.59373325087611e-05,0,0,0,21944849.4259273,0,0,0,0,0.190230303030303,0,0,0,13026.017189551,0,0,0,0,0.000373714285714286,0.5,300,1000,0.015,5,1,0.1,0,10,116,0.5
58,11.7,131546.214285714,3878.7,275694560.174139,4362.64,3391918519.50716,12148.159,1151716502681.87,0.821816658609891,0.000865089509482652,0.177929886411628,0,1,0,1,0,1,0,3500.9,88780.688,349543.686666667,22452596.6448788,0.663802219172263,1,0,0,0,2.09183673469388,123070.934285714,125767.233061225,27015.144172449,0.000556381929622997,0.000337174403796995,0,0,0,0.6,300,1000,0.015,5,1,0.1,0,10,116,0.5
59,29.86,187924.908163265,12276.808,351252636.651412,12623.852,3136719249.34339,18314.0328,883793380613.054,0.950438525952802,0.000234560092059796,0.497751291615168,0,1,0,1,0,1,0,11961.1,61936.296,182181.637333333,13218165.3500808,0.904833804392696,1,0,0,0,0.24530612244898,158932.471771429,123599.47397551,30524.1374940409,7.71161946914644e-05,0.000363596093732296,0,0,0,0.7,300,1000,0.015,5,1,0.1,0,10,116,0.5
60,40.08,90984.6514285714,20416.308,18127828.6082816,20540.78,152886533.090137,23963.7138,286710960990.872,0.990257264965145,2.99124294026684e-05,0.745732968576885,0,1,0,1,0,1,0,20316.96,6982.278,24954.5848888889,5049406.59672525,0.97815472786816,1,0,0,0,0.0751020408163265,82236.8966693877,79969.1808163265,54714.0236036327,9.40677395549004e-06,0.000114379665472653,0,0,0,0.8,300,1000,0.015,5,1,0.1,0,10,116,0.5
61,0,0,0,0,0,0,277.1704,1095686013.69201,0,0,0,0,0,0,0,0,0.2866,5.2161145572401e-05,0,0,0,331150.152553535,0,0,0,0,0.206244444444444,0,0,0,412.000342693878,0,0,0,0,0.000284122448979592,0.4,100,500,0.025,5,1,0.1,0,10,116,0.5
62,0,0,0,0,0,0,2055.185,26690116072.2163,0,0,0,0,0,0,0,0,0.6108,1.2352758673105e-05,0,0,0,5124777.40614747,0,0,0,0,0.23989898989899,0,0,0,3423.95662142857,0,0,0,0,0.000227918367346939,0.5,100,500,0.025,5,1,0.1,0,10,116,0.5
63,0.02,13.52,16.148,3052438.81489388,119.002,563226680.399673,4930.1092,106381213327.661,0.00298850574712644,2.16631950008012e-05,5.24881396992026e-05,0.02,0.224,0.0162612244897959,0.552,0.00482660619803477,0.9552,0.000413716484573627,0.52,942.098,25204.7731111111,9085990.67998384,0.000658227848101266,0.02,0.108,0.221333333333333,0.0427393939393939,0.02,716.62826122449,7295.71244489796,10709.8066238367,0.000446558330030387,1.3775024045415e-07,0.0892081632653061,0.0490775510204082,0.000490775510204081,0.6,100,500,0.025,5,1,0.1,0,10,116,0.5
