run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var,growth_rate,warfare_pressure,carrying_capacity,yearly_warfare_mortality,sizeX,allow_matrilocal,matrilocal_pressure,change_residence_pause,sizeY,newborn_male_bias,preferred_marriage_weight
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,300,500,0.005,5,1,0.1,0,10,116,0.5
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,300,500,0.005,5,1,0.1,0,10,116,0.5
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,300,500,0.005,5,1,0.1,0,10,116,0.5
14,19.04,658075.714285714,3810.732,2014084.99084082,3875.392,18967821.2337818,4869.1202,15384061329.2722,0.970200219615802,0.00105436784866557,0.633951071943113,0,1,0,1,0,1,0,3756.8,2095.876,7029.73333333333,375231.082587879,0.936275253260699,1,0,0,0,11.7534693877551,651573.85242449,639245.610546939,474852.572234653,0.000280811545673227,0.0082313523022853,0,0,0,0.7,300,500,0.005,5,1,0.1,0,10,116,0.5
15,50,5169.62816326531,13386.02,460389.292473469,13391.822,2649224.35349504,13397.4198,1529592.88406649,0.999175890522959,4.77076512885414e-05,0.999217609165686,0,1,0,1,0,1,0,13380.62,583.224,1297.61755555556,3335.13662020202,0.998716653270477,1,0,0,0,0,3651.66571428571,2448.77807755103,528.692973428571,1.72492269009229e-05,5.41179898171409e-05,0,0,0,0.8,300,500,0.005,5,1,0.1,0,10,116,0.5
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,1000,0.005,5,1,0.1,0,10,116,0.5
17,50,17693.8404081633,13647.676,859673.032689796,13641.99,4063649.22727342,13636.1862,98531109.1796509,1.00096639199296,6.93396534446054e-05,1.00215912062081,0,1,0,1,0,1,0,13654.58,697.142,1841.58955555556,13638.5069232323,1.00174584178075,1,0,0,0,0,18980.2218612245,21109.2686734694,6528.92864853063,2.17663415810108e-05,0.000173178835761818,0,0,0,0.5,100,1000,0.005,5,1,0.1,0,10,116,0.5
18,50,21063.7653061224,19845.132,1026992.42134286,19844.244,8781871.41300358,19844.1636,82535013.0762762,1.00029109602256,3.5086150951171e-05,0.999549352903037,0,1,0,1,0,1,0,19848.3,898.622,2085.236,16016.288610101,1.00015253222556,1,0,0,0,0,18887.6009959184,16422.7796571428,3571.69868473472,1.36535421870524e-05,9.59869674655067e-05,0,0,0,0.6,100,1000,0.005,5,1,0.1,0,10,116,0.5
19,50,14667.1167346939,24202.228,1002683.80042449,24197.11,6205891.34218639,24198.5124,28751137.9138949,1.00013514391577,2.41906693955945e-05,0.999302574756874,0,1,0,1,0,1,0,24204.16,823.728,2326.50422222222,14855.9392121212,1.00068453207027,1,0,0,0,0,14497.5689959184,13999.8286734693,2880.38329208161,7.82498705110155e-06,4.48298632503301e-05,0,0,0,0.7,100,1000,0.005,5,1,0.1,0,10,116,0.5
20,50,17098.2812244898,27429.348,2555466.46215918,27432.416,16336210.7921725,27426.6628,18263381.8643496,0.999933485648725,3.45675277438146e-05,1.00062269468153,0,1,0,1,0,1,0,27428.38,1384.478,3745.768,11270.064379798,0.999722360062906,1,0,0,0,0,14839.9964244899,11582.8568816327,1480.50302057143,1.07140398797266e-05,4.89241671449791e-05,0,0,0,0.8,100,1000,0.005,5,1,0.1,0,10,116,0.5
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,200,1000,0.005,5,1,0.1,0,10,116,0.5
22,36.08,219816.017959184,9263.764,662886.335983674,9288.82,9033153.42128173,9726.2856,1621806793.92978,0.99577683081549,9.52932005564871e-05,0.909745858156457,0,1,0,1,0,1,0,9243.68,598.956,2018.676,81822.0762343434,0.990169964808275,1,0,0,0,3.42204081632653,217809.934187755,213117.342040816,196793.656490449,2.42428165225075e-05,0.000525030465203283,0,0,0,0.5,200,1000,0.005,5,1,0.1,0,10,116,0.5
23,50,11985.6444897959,19797.676,1157320.25690204,19793.206,5540845.81606657,19765.474,38121913.1413313,1.00067386609873,3.23382331108811e-05,1.00115641954182,0,1,0,1,0,1,0,19807.22,790.606,1934.28822222222,11365.8182707071,1.00119121176653,1,0,0,0,0,12279.9247183674,12000.9920040816,3908.71840408161,1.12241588030323e-05,8.20964203810251e-05,0,0,0,0.6,200,1000,0.005,5,1,0.1,0,10,116,0.5
24,50,15916.5408163265,24173.584,966790.952097959,24174.85,7999358.0327035,24166.7538,43412284.8261022,0.999463568274688,3.03403856249779e-05,1.00075597899001,0,1,0,1,0,1,0,24164.1,1069.712,2666.70155555556,12854.2950080808,0.99955658169063,1,0,0,0,0,15402.1074938776,15085.538877551,2603.60237506122,1.03173213302147e-05,6.88646899812103e-05,0,0,0,0.7,200,1000,0.005,5,1,0.1,0,10,116,0.5
25,50,12851.307755102,27403.62,1767089.17159592,27417.65,9066184.41876165,27414.0424,18799054.4741387,0.999087083298186,2.47785246100415e-05,0.999493900769127,0,1,0,1,0,1,0,27393.28,1089.394,3170.31444444444,11132.6241575758,0.998425021825708,1,0,0,0,0,11937.4289795919,10720.1025510204,1687.06355738777,7.29372597237532e-06,2.92595560160323e-05,0,0,0,0.8,200,1000,0.005,5,1,0.1,0,10,116,0.5
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,300,1000,0.005,5,1,0.1,0,10,116,0.5
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,300,1000,0.005,5,1,0.1,0,10,116,0.5
28,50,17080.9044897959,19593.74,522614.086057143,19601.62,5744146.97284233,19591.9858,30540803.5233187,0.999182410838909,3.14071737059754e-05,0.999205975470188,0,1,0,1,0,1,0,19586.44,647.392,1942.60266666667,11660.8312505051,0.998596809505212,1,0,0,0,0,15200.0395918367,13994.4787755102,3880.45210240817,9.22331626735464e-06,8.28988503907035e-05,0,0,0,0.6,300,1000,0.005,5,1,0.1,0,10,116,0.5
29,50,11980.0228571429,24094.92,1568932.70883265,24093.266,9309246.73419123,24096.5172,42770117.1736562,0.999642880693065,2.28814206671726e-05,0.999292620486647,0,1,0,1,0,1,0,24088.76,1091.512,2136.63666666667,12886.6425373737,1.00004536248594,1,0,0,0,0,12012.8816326531,11260.0553510204,1862.78937975511,1.06899067262939e-05,4.74927633073592e-05,0,0,0,0.7,300,1000,0.005,5,1,0.1,0,10,116,0.5
30,50,12769.1085714286,27361.204,1362883.85701633,27368.456,8367124.35809201,27373.0816,41816294.4747343,0.999969911793618,2.47289180054433e-05,0.999493055861971,0,1,0,1,0,1,0,27363.56,1003.782,2849.74622222222,11395.8825575758,0.999273618196488,1,0,0,0,0,10951.3477387755,9397.87394285712,2264.78245861224,7.81429306207656e-06,2.99287928672964e-05,0,0,0,0.8,300,1000,0.005,5,1,0.1,0,10,116,0.5
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,500,0.015,5,1,0.1,0,10,116,0.5
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,500,0.015,5,1,0.1,0,10,116,0.5
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,100,500,0.015,5,1,0.1,0,10,116,0.5
34,26.48,510909.459591837,5639.708,1028598.75487347,5680.286,6641575.24529851,6393.4024,8588074710.32079,0.98727841780986,0.000175058767551188,0.781827399978103,0,1,0,1,0,1,0,5603.36,1060.132,3128.98911111111,219589.653187879,0.973640058074792,1,0,0,0,8.94857142857143,506202.397077551,503117.287759184,397939.990426775,5.40692912919106e-05,0.0026590887464892,0,0,0,0.7,100,500,0.015,5,1,0.1,0,10,116,0.5
35,50,4310.69387755102,13411.304,241925.201473469,13412.454,1549699.58648471,13409.0876,2403946.95318562,1.00066968698248,3.11451077779002e-05,0.999209845093918,0,1,0,1,0,1,0,13416.8,459.566,1052.60422222222,3201.23425454545,0.999954829832734,1,0,0,0,0,3676.09671836734,2712.00416734693,719.528585959183,1.25642884249291e-05,5.22993944525289e-05,0,0,0,0.8,100,500,0.015,5,1,0.1,0,10,116,0.5
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,200,500,0.015,5,1,0.1,0,10,116,0.5
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,200,500,0.015,5,1,0.1,0,10,116,0.5
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,200,500,0.015,5,1,0.1,0,10,116,0.5
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,200,500,0.015,5,1,0.1,0,10,116,0.5
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,200,500,0.015,5,1,0.1,0,10,116,0.5
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,300,500,0.015,5,1,0.1,0,10,116,0.5
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,300,500,0.015,5,1,0.1,0,10,116,0.5
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,300,500,0.015,5,1,0.1,0,10,116,0.5
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,300,500,0.015,5,1,0.1,0,10,116,0.5
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,300,500,0.015,5,1,0.1,0,10,116,0.5
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,1000,0.015,5,1,0.1,0,10,116,0.5
47,0,0,0,0,0,0,0.1056,5335.16536326008,0,0,0,0,0,0,0,0,0.0012,6.4910927456382e-05,0,0,0,10.3297292929293,0,0,0,0,0.00113939393939394,0,0,0,0.557568,0,0,0,0,7.2e-05,0.5,100,1000,0.015,5,1,0.1,0,10,116,0.5
48,50,12057.7244897959,19602.748,383072.220444898,19605.286,5233599.18705593,19606.7726,27109602.7051069,0.99997568632924,3.23935532143616e-05,1.00076962567924,0,1,0,1,0,1,0,19602.1,532.742,1969.76333333333,9445.11032525253,0.999371371139709,1,0,0,0,0,11188.3458122448,9039.16857551019,2759.60945636734,7.69525082611272e-06,8.35206295173073e-05,0,0,0,0.6,100,1000,0.015,5,1,0.1,0,10,116,0.5
49,50,12194.0179591837,24114.888,856091.040065306,24110.1,7866630.28018262,24094.0938,26584327.2962044,1.00038843001535,2.95888035289607e-05,0.999645827587135,0,1,0,1,0,1,0,24119.32,983.844,2732.53911111111,11778.0243010101,1.00084811394509,1,0,0,0,0,10966.2859755102,10196.9681632653,2982.12708526532,9.14117636075401e-06,4.87873996401608e-05,0,0,0,0.7,100,1000,0.015,5,1,0.1,0,10,116,0.5
50,50,12347.3485714286,27390.212,1520171.51693469,27389.064,8285621.89582262,27377.7964,22357659.0747219,0.999821895810652,2.39647796288067e-05,0.999747398397766,0,1,0,1,0,1,0,27388.28,1149.902,2806.37111111111,9648.24814949495,1.00016618167211,1,0,0,0,0,12950.0382204081,11106.3080653061,2057.09355004082,8.78115552642116e-06,2.93259422415423e-05,0,0,0,0.8,100,1000,0.015,5,1,0.1,0,10,116,0.5
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,200,1000,0.015,5,1,0.1,0,10,116,0.5
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,200,1000,0.015,5,1,0.1,0,10,116,0.5
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,200,1000,0.015,5,1,0.1,0,10,116,0.5
54,42.96,1263456.92612245,19735.724,474343.784065306,19756.602,6106488.29421018,20184.614,9051034608.27074,0.998648710707202,2.57437126603764e-05,0.953559416559466,0,1,0,1,0,1,0,19721.82,689.796,2174.946,108775.03230303,0.996309226586412,1,0,0,0,5.83510204081633,1261603.93777959,1255803.06958775,1096371.39777959,7.74584708035647e-06,0.000494666684089279,0,0,0,0.7,200,1000,0.015,5,1,0.1,0,10,116,0.5
55,50,8691.61673469388,27066.572,423024.76622449,27069.784,3118192.52719496,27065.3376,10488378.6562844,0.999961371538122,1.2546269733785e-05,0.999546970149384,0,1,0,1,0,1,0,27065.34,663.29,1793.84533333333,7737.73711515152,0.999583569782235,1,0,0,0,0,9155.53960816324,6597.24953469387,916.852532897962,3.75491901030946e-06,2.37785125797017e-05,0,0,0,0.8,200,1000,0.015,5,1,0.1,0,10,116,0.5
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,300,1000,0.015,5,1,0.1,0,10,116,0.5
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,300,1000,0.015,5,1,0.1,0,10,116,0.5
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,300,1000,0.015,5,1,0.1,0,10,116,0.5
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,300,1000,0.015,5,1,0.1,0,10,116,0.5
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,300,1000,0.015,5,1,0.1,0,10,116,0.5
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,500,0.025,5,1,0.1,0,10,116,0.5
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,500,0.025,5,1,0.1,0,10,116,0.5
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,100,500,0.025,5,1,0.1,0,10,116,0.5
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,100,500,0.025,5,1,0.1,0,10,116,0.5
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,100,500,0.025,5,1,0.1,0,10,116,0.5
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,200,500,0.025,5,1,0.1,0,10,116,0.5
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,200,500,0.025,5,1,0.1,0,10,116,0.5
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,200,500,0.025,5,1,0.1,0,10,116,0.5
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,200,500,0.025,5,1,0.1,0,10,116,0.5
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,200,500,0.025,5,1,0.1,0,10,116,0.5
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,300,500,0.025,5,1,0.1,0,10,116,0.5
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,300,500,0.025,5,1,0.1,0,10,116,0.5
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,300,500,0.025,5,1,0.1,0,10,116,0.5
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,300,500,0.025,5,1,0.1,0,10,116,0.5
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,300,500,0.025,5,1,0.1,0,10,116,0.5
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,1000,0.025,5,1,0.1,0,10,116,0.5
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,1000,0.025,5,1,0.1,0,10,116,0.5
78,0,0,0,0,0,0,91.774,32103384323.8223,0,0,0,0,0,0,0,0,0.162,0.00521446999369077,0,0,0,81020.4835717172,0,0,0,0,0.124181818181818,0,0,0,17471.6422326531,0,0,0,0,0.0130775510204082,0.6,100,1000,0.025,5,1,0.1,0,10,116,0.5
79,50,12982.9044897959,23798.832,312732.496689796,23802.352,4713238.4151224,23800.0046,22476130.8674975,0.999928748426755,2.14934996646189e-05,1.00055864211532,0,1,0,1,0,1,0,23799.44,586.738,1779.38088888889,9877.03224040404,0.999818374089419,1,0,0,0,0,11589.9728326531,10115.5768326531,2042.03128657143,5.13800648838677e-06,4.46235686724259e-05,0,0,0,0.7,100,1000,0.025,5,1,0.1,0,10,116,0.5
80,50,9250.51469387755,27225.136,716704.133861225,27224.586,4827082.53140786,27241.99,16233454.514847,0.999691557612172,2.30483661289478e-05,0.999340259469994,0,1,0,1,0,1,0,27220.66,867.396,2619.96244444444,9245.62558787879,0.999915841606143,1,0,0,0,0,7487.49459591838,5202.62082040815,1237.8646612245,6.26493679364036e-06,3.10650851943128e-05,0,0,0,0.8,100,1000,0.025,5,1,0.1,0,10,116,0.5
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,200,1000,0.025,5,1,0.1,0,10,116,0.5
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,200,1000,0.025,5,1,0.1,0,10,116,0.5
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,200,1000,0.025,5,1,0.1,0,10,116,0.5
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,200,1000,0.025,5,1,0.1,0,10,116,0.5
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,200,1000,0.025,5,1,0.1,0,10,116,0.5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,300,1000,0.025,5,1,0.1,0,10,116,0.5
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,300,1000,0.025,5,1,0.1,0,10,116,0.5
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,300,1000,0.025,5,1,0.1,0,10,116,0.5
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,300,1000,0.025,5,1,0.1,0,10,116,0.5
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,300,1000,0.025,5,1,0.1,0,10,116,0.5
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,500,0.035,5,1,0.1,0,10,116,0.5
