run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,2,38973.5204081633,244.372,154452.756146939,274.406,1939402.40225956,1130.0834,5737108800.67916,0.691475536082091,0.0661723036430178,0.0908052686831813,0,0,0,0,0,0,0,221.5,438.876,1645.90066666667,381690.9566,0.554020388294509,0,0,0,0,1.6734693877551,41009.5396081633,43829.0924122449,78675.4267453469,0.0812964598074902,0.00530874279489304,0,0,0
1463,50,23889.8812244898,19649.868,1764756.12622449,19655.288,9559607.9817292,19651.504,81754471.4724118,0.999771567828752,5.1738923271802e-05,1.00018678307888,0,0,0,0,0,0,0,19646.58,1035.57,2858.00622222222,14507.3509090909,0.999077724901242,0,0,0,0,0,21810.6475265306,18535.4647510205,4051.92100408165,1.55745417157949e-05,0.000103797403434541,0,0,0
1464,50,15673.4595918367,24126.856,3148217.42937143,24128.07,17992038.9139744,24113.8666,69304848.1167431,1.00006897921508,3.77195151927205e-05,1.00161950031168,0,0,0,0,0,0,0,24128.64,1086.996,3142.71622222222,14363.1070606061,0.999889592050757,0,0,0,0,0,14002.4882285713,12606.049489796,3440.86899432652,1.09653764474291e-05,5.47630205612976e-05,0,0,0
1465,50,11995.62,27399.844,2038572.51928571,27391.942,10302380.2774634,27374.8014,18653491.514937,1.0002148294329,2.57385273904269e-05,1.00165844473664,0,0,0,0,0,0,0,27402.18,1054.25,3020.17044444444,9707.69725050505,1.00093130229775,0,0,0,0,0,11248.6159836734,8963.1645265306,1710.90089800002,7.70012442464028e-06,3.8619149739596e-05,0,0,0
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,30.72,445444.12244898,11402.448,1054298.54577959,11445.936,15619706.8504724,12281.2636,17209921103.2488,0.994740410194527,6.79824324139045e-05,0.862977381464594,0,0,0,0,0,0,0,11371.8,963.744,4121.26088888889,308723.420072727,0.985950675160351,0,0,0,0,3.22612244897959,439942.142955102,439299.025616327,410427.867594939,1.90494263004751e-05,0.000727051749537901,0,0,0
1469,50,16630.0281632653,23968.008,1091232.67941224,23974.692,7136557.1525031,23976.5962,53958580.3486881,0.999948293381764,2.9130262798296e-05,1.00010038489391,0,0,0,0,0,0,0,23967.82,1136.624,2837.58311111111,13009.1850242424,0.999247414608295,0,0,0,0,0,15762.110955102,13936.0044244898,1884.71425669389,1.1082958979541e-05,5.19405593266456e-05,0,0,0
1470,50,11241.3963265306,27335.892,1635447.72408163,27331.196,10713790.9991663,27327.675,34733333.058852,1.0007005529698,2.04318961304292e-05,1.00121732480183,0,0,0,0,0,0,0,27346.54,1209.26,2658.30844444444,10522.4911252525,1.00057968107968,0,0,0,0,0,10410.0166693877,8185.25304489797,1236.61751122448,8.57707385379788e-06,3.53632487538518e-05,0,0,0
