run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
2391,49.76,15281.1167346939,4573.056,25692060.382302,4790.11,68306184.2294495,6450.957,13544022749.8665,0.893187657693366,8.04560303411149e-05,0.446924496432171,0,1,0,1,0,0.96686,0.000165239091104989,4320.16,42040.212,71596.3033333333,1830522.36390909,0.85715323539703,1,0,0,0.0248405648484848,0.186122448979592,15175.3747591837,15539.9927551021,6304.39559285714,4.15048119589877e-05,0.000164215336048793,0,0,0.000188960408163265
2392,50,20837.3979591837,13418.688,28348532.0650163,13574.55,156765397.375443,13240.4088,4096079103.0368,0.972463053600791,5.31210911497509e-05,1.20018966360497,0,1,0,1,0,0.958804,0.000238524943781707,13235.1,21966.122,38012.3535555556,409235.430428283,0.963846150762323,1,0,0,0.0316330529292929,0,21265.6051591837,19600.0543877551,7748.62485567348,1.05478816733253e-05,0.000182766987765238,0,0,0.000280660391836735
2393,50,11394.7608163265,19590.54,40577648.3665347,19734.252,175694615.953075,18865.367,18609425514.0091,0.984510557125157,3.6674538647159e-05,1.57361514092807,0,1,0,1,0,0.957416,0.000153706834773152,19452.12,15408.286,31503.3817777778,3123005.2942404,0.978872754957872,1,0,0,0.0330371248484848,0,11797.0240816326,11332.1315265306,4802.34062551018,1.02810533408734e-05,7.79960717890566e-05,0,0,0.000157397289795918
2394,50,15613.1057142857,23953.912,53617299.62,24086.796,321469413.148546,23138.8602,18232530518.4296,0.989540399072204,4.14012237011604e-05,1.74435053956685,0,1,0,1,0,0.95852,0.000336710269718661,23844.58,11160.76,27768.1746666667,5319817.26470505,0.984482859509897,1,0,0,0.0310498004040404,0,14272.3267918367,12522.0297795918,3884.24305914288,1.24870817306598e-05,9.31439541917703e-05,0,0,0.000382476734693878
2395,50,9195.77510204082,27176.26,33960807.7080857,27309.706,223117775.218011,26422.1844,12081817375.9348,0.991593310245235,2.2080907779486e-05,1.81054282105244,0,1,0,1,0,0.955716,0.000358334604120686,27084.02,9551.674,26537.4531111111,6422318.33764849,0.986926356455739,1,0,0,0.0323894408080808,0,11674.6991836735,10868.9671061225,2002.70706595917,7.78175978804047e-06,4.46464191632641e-05,0,0,0.000404429534693878
2396,49.16,20884.8391836735,4530.316,62814915.5948408,4794.272,166331579.595652,6458.3698,16880515380.8193,0.883711131566708,0.000134902460427664,0.440977771080414,0,1,0,1,0,0.965044,0.000150136328838141,4263.24,47956.284,99411.9968888889,1796877.50524646,0.837386064638055,1,0,0,0.0266969947474747,0.626938775510204,20660.3560653061,20197.1885877551,7164.09066730613,9.00674923442559e-05,0.000223301983340405,0,0,0.000157033942857143
2397,50,15962.1995918367,13237.9,101570656.577143,13492.126,398663723.467711,13229.6348,2660926421.92372,0.951382249516438,4.47178090073833e-05,1.17021650272699,0,1,0,1,0,0.960944,0.000151695561160272,12901.62,68319.04,103394.887777778,417682.37790303,0.938762323277314,1,0,0,0.0293887337373737,0,16898.9489795919,17274.0440040817,6204.82500506121,1.20534573149154e-05,0.00013343224431652,0,0,0.000146880065306123
2398,50,17726.4085714286,19393.188,120144204.949065,19631.692,465788985.215072,18856.6872,19849342628.9506,0.971885709726783,2.87205026704217e-05,1.54728619990704,0,1,0,1,0,0.957776,0.000197968511339233,19125.86,47844.854,85939.4884444444,3095033.6145899,0.962652379795632,1,0,0,0.0316894884848485,0,18430.805567347,19045.364832653,4587.57970628573,9.08162297295882e-06,0.000124166910677917,0,0,0.000187490024489796
2399,50,14116.2024489796,23755.472,77229820.1492082,23968.358,334808169.865616,23119.873,18740554732.5798,0.981269843530044,2.05807280028525e-05,1.72214747780714,0,1,0,1,0,0.95718,0.000368779108454956,23547.04,32067.724,66292.1331111111,5243146.4941798,0.97368637344836,1,0,0,0.0319985511111111,0,15295.4020571429,12360.4061591837,3064.83023775511,6.69678520852469e-06,8.40234477609676e-05,0,0,0.0004109
2400,50,10383.3881632653,27029.424,73339718.7833674,27228.558,461422520.412958,26399.2508,17277227700.324,0.985444220199194,1.99394715931778e-05,1.79463168562789,0,1,0,1,0,0.955404,0.000267783911659739,26852.14,25246.75,57565.1891111111,6418016.01191919,0.979324544004202,1,0,0,0.0340463103030303,0,10760.8369632653,8867.51473061223,1657.92744832652,6.02269908031252e-06,5.06931311907785e-05,0,0,0.000303989371428571
