run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
2221,0,0,0,0,0,0,2984.2382,90331414529.6276,0,0,0,0,0,0,0,0,0.228062,3.4125784163862e-05,0,0,0,14706838.8323091,0,0,0,0,0.0851967092929293,0,0,0,12556.3496681225,0,0,0,0,0.00022620607755102
2222,0,0,0,0,0,0,3358.4424,125528543682.018,0,0,0,0,0,0,0,0,0.232348,2.53953308181048e-05,0,0,0,17249832.0685818,0,0,0,0,0.0840327393939394,0,0,0,11428.5183533061,0,0,0,0,0.00014432132244898
2223,0,0,0,0,0,0,3764.6032,207193356808.828,0,0,0,0,0,0,0,0,0.23926,2.46184211711948e-05,0,0,0,19811950.3806707,0,0,0,0,0.0826205228282828,0,0,0,22509.0686589388,0,0,0,0,0.00016756612244898
2224,0,0,0,0,0,0,246.2308,1074839981.25969,0,0,0,0,0,0,0,0,0.132908,6.8084784196579e-05,0,0,0,296716.325107071,0,0,0,0,0.0717213301010101,0,0,0,326.84170955102,0,0,0,0,0.000125292587755102
2225,0,0,0,0,0,0,643.1464,8039326716.82254,0,0,0,0,0,0,0,0,0.152338,3.87013148851419e-05,0,0,0,1509878.22136162,0,0,0,0,0.0780513585858586,0,0,0,801.000223510204,0,0,0,0,0.000133661995918367
2226,0,0,0,0,0,0,1054.6278,26605238721.7008,0,0,0,0,0,0,0,0,0.169826,2.14752559076158e-05,0,0,0,3469380.03351313,0,0,0,0,0.0820631694949495,0,0,0,2199.97070322449,0,0,0,0,9.35223714285714e-05
2227,0,0,0,0,0,0,1487.813,60917374396.5921,0,0,0,0,0,0,0,0,0.182254,3.75313788423474e-05,0,0,0,5934553.41186465,0,0,0,0,0.0825037666666667,0,0,0,5175.07294387755,0,0,0,0,0.000180255595918367
2228,0,0,0,0,0,0,1936.6822,87459682536.5677,0,0,0,0,0,0,0,0,0.194412,2.60444923817876e-05,0,0,0,8658250.06367879,0,0,0,0,0.0830442448484849,0,0,0,6690.3658787347,0,0,0,0,0.000153277404081633
2229,0,0,0,0,0,0,2353.342,114262721990.805,0,0,0,0,0,0,0,0,0.203694,3.09381343306922e-05,0,0,0,11413361.024299,0,0,0,0,0.0826472648484848,0,0,0,6930.2022244898,0,0,0,0,0.00014928792244898
2230,0,0,0,0,0,0,2721.7324,95151920741.417,0,0,0,0,0,0,0,0,0.214848,1.63041392511408e-05,0,0,0,13854562.2226222,0,0,0,0,0.083872164040404,0,0,0,8227.92856555103,0,0,0,0,0.000118259689795918
2231,0,0,0,0,0,0,3024.7754,171917683292.583,0,0,0,0,0,0,0,0,0.216262,2.60859979030174e-05,0,0,0,16177637.3520101,0,0,0,0,0.0822312971717172,0,0,0,14100.3180253469,0,0,0,0,0.000164676689795918
2232,0,0,0,0,0,0,3382.2482,167011117351.588,0,0,0,0,0,0,0,0,0.22706,2.58588045268494e-05,0,0,0,18636244.4779131,0,0,0,0,0.0831500472727273,0,0,0,13145.6031252653,0,0,0,0,0.000223764897959184
2233,49.82,21629.807755102,3994.624,133738.269016327,4012.078,1443220.51587347,4433.3518,768950157.816546,0.992226909336549,0.000203399183533332,0.790370283275669,0,0,0,0,0,0,0,3979.22,295.842,877.395333333333,99670.0006646465,0.984580442643015,0,0,0,0,0.150612244897959,21453.0459428571,20241.9797102041,15027.4736517959,5.5445435120656e-05,0.000803647594097656,0,0,0
2234,50,25851.887755102,9571.18,205373.427346939,9575.39,2760381.4898123,9566.7226,69240859.1743339,0.99905143771445,0.000102824419792229,0.994429902196386,0,0,0,0,0,0,0,9566.7,369.46,1349.55444444444,11715.7512707071,0.998595951277065,0,0,0,0,0,24667.2853061225,21900.8315306122,11694.6941747347,2.3381496859241e-05,0.000457747181054126,0,0,0
2235,50,17026.2159183673,13781.664,847205.118955102,13789.608,10852948.3552544,13763.4058,70402130.9759814,0.999049447399547,8.61039928127759e-05,1.00085231504927,0,0,0,0,0,0,0,13775.78,826.732,2349.94977777778,14828.4216060606,0.998320017912369,0,0,0,0,0,17513.1892897959,17356.6974857143,7290.65850648981,2.48502673430461e-05,0.000204663509264091,0,0,0
2236,50,22890.8330612245,17091.108,1687890.12857551,17093.072,8165818.17459027,17107.0802,55593916.5169107,0.999999664631524,6.16244219583129e-05,0.998102943208534,0,0,0,0,0,0,0,17090.94,890.014,2487.94088888889,14149.9964989899,0.999714029503817,0,0,0,0,0,21823.9317714286,19994.8571591837,7746.78983057139,1.86068655941038e-05,0.000128719098484357,0,0,0
2237,50,21197.7404081633,19916.244,1329396.88066939,19927.276,4100310.74210854,19898.8122,131198406.700653,0.999107403065493,2.65623335529992e-05,1.00051684663667,0,0,0,0,0,0,0,19909.12,713.612,1870.92977777778,16436.2309636364,0.998314046854954,0,0,0,0,0,20837.8437387755,18357.1500244898,3759.03007873472,9.49680152595073e-06,9.55306686617844e-05,0,0,0
2238,50,23993.5628571429,22231.516,1315064.54571429,22235.18,10234626.5984379,22210.0982,85301436.3338286,0.999247917227631,4.38640782337298e-05,0.99948691656739,0,0,0,0,0,0,0,22224.22,1026,3262.64222222222,17961.1466484849,0.999700748234505,0,0,0,0,0,23026.3446367347,20090.9648979592,2667.3344640408,1.14924442467472e-05,8.53296478858994e-05,0,0,0
2239,50,18073.9873469388,24208.648,860226.183710204,24209.344,7190935.84903522,24201.6244,45434880.0346631,1.00021342540406,3.16426205086548e-05,1.00113641341633,0,0,0,0,0,0,0,24211.18,877.842,2879.01422222222,14796.1033333333,0.999914160777223,0,0,0,0,0,19232.729077551,16895.7233306122,3010.40675983673,8.41548780182365e-06,6.23394098341344e-05,0,0,0
2240,50,19376.6530612245,25920.492,2313346.98294286,25921.66,13963611.7144578,25928.8858,26683575.9918959,1.0002729853689,2.87321900969643e-05,1.00070632970805,0,0,0,0,0,0,0,25927,1321.454,3032.19511111111,12445.4845515152,1.00010662527617,0,0,0,0,0,17930.5701387756,13699.36,3008.12025751019,1.153538635635e-05,5.51516442060328e-05,0,0,0
